Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 1101","2018-02-23","02:00:00","8.29","9.38","7.56","91.53","0.00","0.00","3.33","15.41","1015.79","0",
"BLOCK 1101","2018-02-23","03:00:00","7.40","8.17","5.73","93.18","0.00","0.00","2.48","319.47","1015.69","0",
"BLOCK 1101","2018-02-23","04:00:00","6.51","7.16","5.71","93.85","0.00","0.00","3.22","328.44","1015.65","0",
"BLOCK 1101","2018-02-23","05:00:00","6.58","8.08","5.70","89.53","0.00","0.00","2.74","334.60","1015.76","0",
"BLOCK 1101","2018-02-23","06:00:00","6.63","7.94","5.96","88.97","0.00","0.84","1.79","350.15","1016.27","0",
"BLOCK 1101","2018-02-23","07:00:00","7.18","9.41","5.75","89.93","0.00","105.59","2.17","35.03","1016.75","0.02",
"BLOCK 1101","2018-02-23","08:00:00","11.65","12.60","9.42","79.49","0.00","282.00","5.56","351.06","1017.11","0.11",
"BLOCK 1101","2018-02-23","09:00:00","15.13","18.54","12.50","64.76","0.00","483.88","4.35","343.82","1017.48","0.25",
"BLOCK 1101","2018-02-23","10:00:00","17.91","18.83","17.23","56.16","0.00","692.50","8.44","300.75","1017.69","0.37",
"BLOCK 1101","2018-02-23","11:00:00","19.45","20.59","18.53","50.92","0.00","795.48","9.29","307.86","1017.60","0.45",
"BLOCK 1101","2018-02-23","12:00:00","21.40","22.71","20.50","42.19","0.00","839.00","8.26","295.26","1016.93","0.54",
"BLOCK 1101","2018-02-23","13:00:00","22.23","22.89","21.63","36.96","0.00","820.75","9.22","285.83","1015.86","0.57",
"BLOCK 1101","2018-02-23","14:00:00","22.89","23.85","21.85","36.00","0.00","719.83","10.91","279.21","1015.22","0.56",
"BLOCK 1101","2018-02-23","15:00:00","21.21","22.40","20.60","44.12","0.00","557.70","13.60","296.75","1014.70","0.44",
"BLOCK 1101","2018-02-23","16:00:00","20.28","20.89","19.16","43.74","0.00","358.85","10.72","286.86","1014.47","0.35",
"BLOCK 1101","2018-02-23","17:00:00","17.87","19.22","16.77","53.98","0.00","150.03","8.26","287.81","1014.40","0.20",
"BLOCK 1101","2018-02-23","18:00:00","13.85","16.78","11.25","68.64","0.00","15.20","7.61","266.75","1014.33","0.08",
"BLOCK 1101","2018-02-23","19:00:00","10.72","11.25","9.80","81.42","0.00","0.02","6.89","267.08","1014.46","0.03",
"BLOCK 1101","2018-02-23","20:00:00","9.61","10.16","9.17","86.07","0.00","0.00","3.00","274.36","1014.99","0.03",
"BLOCK 1101","2018-02-23","21:00:00","10.04","10.67","9.34","85.30","0.00","0.00","3.07","107.71","1014.98","0.03",
"BLOCK 1101","2018-02-23","22:00:00","9.36","10.67","8.33","87.12","0.00","0.00","4.79","130.44","1015.11","0.03",
"BLOCK 1101","2018-02-23","23:00:00","8.14","9.18","7.40","90.25","0.00","0.00","3.39","135.16","1015.16","0.02",
"BLOCK 1101","2018-02-24","00:00:00","8.14","8.47","7.43","91.08","0.00","0.00","3.94","133.79","1015.02","0.00",
"BLOCK 1101","2018-02-24","01:00:00","6.29","7.42","5.49","94.37","0.00","0.00","4.10","49.08","1014.73","0",
"BLOCK 1101","2018-02-24","02:00:00","5.58","6.62","4.91","95.65","0.00","0.00","4.59","40.45","1014.94","0",
"BLOCK 1101","2018-02-24","03:00:00","4.56","5.26","3.46","96.08","0.00","0.00","1.27","355.04","1014.97","0",
"BLOCK 1101","2018-02-24","04:00:00","3.99","4.98","3.50","97.45","0.00","0.00","1.14","7.94","1014.99","0",
"BLOCK 1101","2018-02-24","05:00:00","3.55","4.60","2.89","97.67","0.00","0.00","2.73","329.74","1015.54","0",
"BLOCK 1101","2018-02-24","06:00:00","3.50","4.01","3.04","96.83","0.00","0.62","4.87","326.45","1016.10","0",
"BLOCK 1101","2018-02-24","07:00:00","5.60","7.50","3.84","87.40","0.00","99.82","5.56","356.70","1016.83","0.03",
"BLOCK 1101","2018-02-24","08:00:00","10.40","14.08","7.45","76.96","0.00","332.02","7.71","352.52","1017.29","0.13",
"BLOCK 1101","2018-02-24","09:00:00","15.57","17.06","14.06","61.04","0.00","542.05","11.99","328.20","1017.52","0.27",
"BLOCK 1101","2018-02-24","10:00:00","18.35","19.73","16.99","49.33","0.00","710.97","12.96","329.32","1017.63","0.41",
"BLOCK 1101","2018-02-24","11:00:00","19.83","20.64","19.16","42.49","0.00","816.65","13.93","315.02","1017.32","0.50",
"BLOCK 1101","2018-02-24","12:00:00","21.02","21.74","20.28","38.06","0.00","858.00","12.16","306.74","1016.32","0.56",
"BLOCK 1101","2018-02-24","13:00:00","21.90","22.53","21.31","36.56","0.00","796.43","12.99","291.42","1015.12","0.57",
"BLOCK 1101","2018-02-24","14:00:00","20.77","22.06","19.80","40.13","0.00","702.75","22.07","283.75","1014.57","0.51",
"BLOCK 1101","2018-02-24","15:00:00","19.48","20.24","18.95","42.24","0.00","523.78","22.46","286.70","1014.24","0.43",
"BLOCK 1101","2018-02-24","16:00:00","18.39","19.15","17.57","43.16","0.00","326.37","21.94","286.67","1014.09","0.37",
"BLOCK 1101","2018-02-24","17:00:00","16.66","17.66","15.52","47.29","0.00","130.96","19.48","286.70","1014.00","0.27",
"BLOCK 1101","2018-02-24","18:00:00","14.17","15.59","13.07","56.43","0.00","11.43","15.61","285.43","1014.02","0.17",
"BLOCK 1101","2018-02-24","19:00:00","11.80","13.14","10.46","72.74","0.00","0.01","9.67","285.93","1014.34","0.06",
"BLOCK 1101","2018-02-24","20:00:00","9.60","10.48","8.87","84.00","0.00","0.01","6.46","288.75","1014.83","0.05",
"BLOCK 1101","2018-02-24","21:00:00","8.53","8.88","8.22","88.93","0.00","0.00","5.70","290.77","1014.97","0.03",
"BLOCK 1101","2018-02-24","22:00:00","8.62","9.07","8.11","90.55","0.00","0.00","7.58","299.20","1014.90","0.03",
"BLOCK 1101","2018-02-24","23:00:00","7.86","8.25","7.52","87.50","0.00","0.00","6.09","308.31","1014.80","0.03",
"BLOCK 1101","2018-02-25","00:00:00","7.74","8.30","7.08","81.77","0.00","0.00","4.12","0.73","1014.66","0.02",
"BLOCK 1101","2018-02-25","01:00:00","7.14","7.72","6.54","82.05","0.00","0.00","3.32","24.16","1014.58","0.01",
"BLOCK 1101","2018-02-25","02:00:00","5.79","6.73","5.19","83.97","0.00","0.00","3.95","19.61","1014.36","0.01",
"BLOCK 1101","2018-02-25","03:00:00","4.99","5.44","4.36","85.33","0.00","0.00","2.69","31.56","1014.08","0.00",
"BLOCK 1101","2018-02-25","04:00:00","4.87","5.41","4.17","84.67","0.00","0.00","3.18","32.75","1013.94","0.01",
"BLOCK 1101","2018-02-25","05:00:00","3.76","5.05","2.33","87.45","0.00","0.00","2.22","0.68","1014.19","0",
"BLOCK 1101","2018-02-25","06:00:00","2.57","3.40","1.84","92.12","0.00","0.73","1.08","10.32","1014.70","0",
"BLOCK 1101","2018-02-25","07:00:00","3.75","6.31","1.95","91.27","0.00","84.98","2.73","21.75","1015.33","0.01",
"BLOCK 1101","2018-02-25","08:00:00","9.13","11.43","6.35","80.83","0.00","304.72","4.38","309.12","1015.64","0.11",
"BLOCK 1101","2018-02-25","09:00:00","13.18","14.73","11.35","62.00","0.00","547.62","6.40","303.60","1016.14","0.25",
"BLOCK 1101","2018-02-25","10:00:00","16.66","17.97","14.61","49.89","0.00","714.37","9.10","305.66","1016.27","0.38",
"BLOCK 1101","2018-02-25","11:00:00","18.80","20.00","17.69","45.14","0.00","821.90","10.03","303.14","1016.35","0.47",
"BLOCK 1101","2018-02-25","12:00:00","21.47","22.70","19.80","37.77","0.00","862.33","10.31","307.53","1015.69","0.57",
"BLOCK 1101","2018-02-25","13:00:00","23.38","24.10","22.47","33.21","0.00","791.47","10.71","306.57","1014.36","0.61",
"BLOCK 1101","2018-02-25","14:00:00","23.58","24.05","23.18","35.65","0.00","698.58","14.16","288.90","1013.50","0.58",
"BLOCK 1101","2018-02-25","15:00:00","23.27","24.43","22.33","38.00","0.00","543.63","15.11","284.95","1012.94","0.52",
"BLOCK 1101","2018-02-25","16:00:00","20.29","22.38","18.86","49.18","0.00","280.50","16.94","287.17","1012.66","0.34",
"BLOCK 1101","2018-02-25","17:00:00","18.61","19.59","17.26","58.01","0.00","139.68","11.37","278.57","1012.46","0.21",
"BLOCK 1101","2018-02-25","18:00:00","14.87","17.27","12.52","72.03","0.00","14.83","7.46","266.84","1012.15","0.07",
"BLOCK 1101","2018-02-25","19:00:00","11.77","12.54","11.09","83.42","0.00","0.03","6.13","267.37","1012.46","0.02",
"BLOCK 1101","2018-02-25","20:00:00","12.06","12.74","11.10","87.22","0.00","0.01","9.09","290.09","1013.14","0.05",
"BLOCK 1101","2018-02-25","21:00:00","12.44","12.78","11.98","86.08","0.00","0.01","6.65","302.09","1013.14","0.05",
"BLOCK 1101","2018-02-25","22:00:00","11.95","12.77","10.46","83.73","0.00","0.01","3.23","21.36","1013.12","0.04",
"BLOCK 1101","2018-02-25","23:00:00","10.39","11.03","9.24","87.82","0.00","0.01","2.66","350.51","1012.82","0.03",
"BLOCK 1101","2018-02-26","00:00:00","9.03","10.12","6.21","89.32","0.00","0.00","1.17","67.64","1012.92","0",
"BLOCK 1101","2018-02-26","01:00:00","6.42","7.37","5.76","95.47","0.00","0.00","1.72","324.62","1012.67","0",
"BLOCK 1101","2018-02-26","02:00:00","6.04","7.38","5.32","97.30","0.00","0.00","2.04","283.39","1012.13","0",
"BLOCK 1101","2018-02-26","03:00:00","5.90","7.12","4.96","92.10","0.00","0.00","1.81","225.39","1011.97","0",
"BLOCK 1101","2018-02-26","04:00:00","6.61","7.16","6.20","79.62","0.00","0.00","3.48","212.76","1012.14","0.01",
"BLOCK 1101","2018-02-26","05:00:00","5.79","6.35","4.59","85.13","0.00","0.00","2.94","278.37","1012.18","0.00",
"BLOCK 1101","2018-02-26","06:00:00","4.37","4.77","3.86","91.70","0.00","0.73","3.96","310.20","1012.46","0",
"BLOCK 1101","2018-02-26","07:00:00","6.37","9.18","4.09","83.17","0.00","107.90","3.45","2.99","1013.06","0.03",
"BLOCK 1101","2018-02-26","08:00:00","10.62","13.15","8.81","73.71","0.00","334.88","5.26","20.57","1013.41","0.14",
"BLOCK 1101","2018-02-26","09:00:00","15.57","17.64","13.17","56.54","0.00","548.25","5.15","311.91","1013.98","0.29",
"BLOCK 1101","2018-02-26","10:00:00","19.99","22.30","17.57","37.47","0.00","700.62","4.52","291.61","1014.04","0.46",
"BLOCK 1101","2018-02-26","11:00:00","21.90","23.24","20.94","34.73","0.00","816.67","5.08","289.69","1013.87","0.56",
"BLOCK 1101","2018-02-26","12:00:00","23.64","24.77","22.37","32.79","0.00","824.43","6.16","235.49","1013.47","0.61",
"BLOCK 1101","2018-02-26","13:00:00","24.96","26.00","24.21","31.27","0.00","794.77","5.06","277.53","1012.32","0.61",
"BLOCK 1101","2018-02-26","14:00:00","26.44","27.90","24.54","25.66","0.00","714.43","3.40","271.81","1011.45","0.57",
"BLOCK 1101","2018-02-26","15:00:00","26.71","28.64","25.22","31.30","0.00","500.08","5.27","231.62","1010.98","0.48",
"BLOCK 1101","2018-02-26","16:00:00","24.77","25.31","23.87","42.29","0.00","345.20","7.95","253.38","1010.87","0.39",
"BLOCK 1101","2018-02-26","17:00:00","22.05","23.88","19.91","60.63","0.00","160.30","6.05","239.94","1010.61","0.18",
"BLOCK 1101","2018-02-26","18:00:00","16.74","19.90","14.45","75.35","0.00","12.09","5.58","248.71","1010.30","0.05",
"BLOCK 1101","2018-02-26","19:00:00","14.79","15.26","14.46","76.58","0.00","0.04","2.90","188.93","1010.47","0.01",
"BLOCK 1101","2018-02-26","20:00:00","14.38","15.36","13.38","78.07","0.00","0.04","1.67","109.38","1010.99","0.04",
"BLOCK 1101","2018-02-26","21:00:00","13.35","13.90","12.46","83.58","0.00","0.01","2.98","105.80","1011.50","0.04",
"BLOCK 1101","2018-02-26","22:00:00","12.29","12.55","11.88","93.37","0.00","0.00","5.00","132.91","1011.62","0.02",
"BLOCK 1101","2018-02-26","23:00:00","11.82","12.44","11.47","95.67","0.00","0.01","4.94","176.96","1011.99","0.02",
"BLOCK 1101","2018-02-27","00:00:00","12.41","12.62","11.90","96.22","0.00","0.02","3.60","125.30","1011.97","0",
"BLOCK 1101","2018-02-27","01:00:00","12.83","12.91","12.59","96.72","0.00","0.02","2.91","119.84","1012.16","0",
"BLOCK 1101","2018-02-27","02:00:00","12.71","12.87","12.56","96.87","0.00","0.02","2.64","83.65","1011.92","0",
"BLOCK 1101","2018-02-27","03:00:00","12.68","12.79","12.50","96.88","0.00","0.01","3.47","91.82","1011.73","0",
"BLOCK 1101","2018-02-27","04:00:00","13.21","13.55","12.73","97.18","0.00","0.02","5.65","108.97","1011.45","0",
"BLOCK 1101","2018-02-27","05:00:00","13.73","13.85","13.54","97.43","0.00","0.03","2.35","118.28","1011.47","0",
"BLOCK 1101","2018-02-27","06:00:00","13.72","14.23","13.37","97.78","0.00","0.32","4.11","114.29","1012.48","0",
"BLOCK 1101","2018-02-27","07:00:00","14.55","14.85","14.22","97.73","0.00","19.94","6.07","120.75","1012.67","0",
"BLOCK 1101","2018-02-27","08:00:00","15.34","15.98","14.85","95.82","0.00","77.84","8.86","112.53","1012.53","0.02",
"BLOCK 1101","2018-02-27","09:00:00","16.94","17.51","15.95","92.45","0.00","218.68","13.22","139.69","1012.61","0.07",
"BLOCK 1101","2018-02-27","10:00:00","17.32","17.67","17.07","90.98","0.10","133.83","11.32","173.35","1014.70","0.06",
"BLOCK 1101","2018-02-27","11:00:00","17.21","17.37","17.08","94.17","0.50","124.08","17.93","162.90","1014.56","0.04",
"BLOCK 1101","2018-02-27","12:00:00","17.07","17.21","16.79","95.68","1.50","80.94","15.75","161.74","1014.46","0.02",
"BLOCK 1101","2018-02-27","13:00:00","17.06","17.62","16.67","93.08","0.60","200.35","13.06","179.20","1014.56","0.07",
"BLOCK 1101","2018-02-27","14:00:00","16.85","17.43","16.12","92.87","0.60","111.88","15.79","194.39","1014.69","0.04",
"BLOCK 1101","2018-02-27","15:00:00","16.03","16.21","15.87","95.50","0.90","61.06","11.75","188.16","1014.52","0.02",
"BLOCK 1101","2018-02-27","16:00:00","16.10","16.30","15.94","95.53","0.00","54.61","10.47","162.91","1014.46","0.01",
"BLOCK 1101","2018-02-27","17:00:00","15.09","16.11","14.49","96.58","0.00","31.71","6.70","129.81","1014.66","0",
"BLOCK 1101","2018-02-27","18:00:00","13.90","14.57","13.58","96.52","0.00","2.68","7.33","140.24","1015.22","0",
"BLOCK 1101","2018-02-27","19:00:00","13.39","13.64","13.30","96.18","0.00","0.01","4.29","130.34","1015.32","0",
"BLOCK 1101","2018-02-27","20:00:00","13.53","13.62","13.43","94.85","0.00","0.01","5.84","110.13","1014.99","0.02",
"BLOCK 1101","2018-02-27","21:00:00","13.57","13.63","13.51","96.28","0.00","0.02","4.10","112.41","1015.55","0.02",
"BLOCK 1101","2018-02-27","22:00:00","13.55","13.67","13.44","97.43","0.00","0.03","3.46","107.95","1015.92","0.02",
"BLOCK 1101","2018-02-27","23:00:00","13.39","13.49","13.29","96.45","0.00","0.03","2.70","94.04","1015.18","0.02",
"BLOCK 1101","2018-02-28","00:00:00","13.41","13.48","13.29","97.05","0.00","0.02","2.11","107.89","1015.28","0",
"BLOCK 1101","2018-02-28","01:00:00","13.28","13.43","13.12","97.62","0.00","0.02","2.08","105.50","1015.40","0",
"BLOCK 1101","2018-02-28","02:00:00","12.92","13.12","12.66","98.40","0.00","0.02","2.80","41.90","1015.40","0",
"BLOCK 1101","2018-02-28","03:00:00","12.88","13.08","12.49","98.85","0.00","0.02","3.36","45.77","1014.78","0",
"BLOCK 1101","2018-02-28","04:00:00","12.26","12.63","11.86","99.13","0.00","0.03","3.25","46.13","1014.52","0",
"BLOCK 1101","2018-02-28","05:00:00","11.94","12.26","11.60","99.55","0.00","0.02","3.79","43.41","1014.79","0",
"BLOCK 1101","2018-02-28","06:00:00","11.43","11.82","10.61","99.88","0.00","0.50","3.27","348.42","1015.32","0",
"BLOCK 1101","2018-02-28","07:00:00","11.81","12.86","11.50","100.00","0.00","59.90","3.52","294.57","1015.97","0",
"BLOCK 1101","2018-02-28","08:00:00","13.73","14.29","12.82","95.72","0.00","202.48","11.78","298.95","1016.77","0.05",
"BLOCK 1101","2018-02-28","09:00:00","15.22","16.41","14.16","87.15","0.00","356.10","14.05","302.22","1017.67","0.12",
"BLOCK 1101","2018-02-28","10:00:00","16.92","17.69","16.08","75.96","0.00","616.82","17.09","308.83","1018.11","0.23",
"BLOCK 1101","2018-02-28","11:00:00","17.43","17.85","16.91","63.51","0.00","705.78","19.44","299.92","1018.42","0.32",
"BLOCK 1101","2018-02-28","12:00:00","17.04","17.57","16.53","59.12","0.00","514.87","17.33","300.89","1018.21","0.29",
"BLOCK 1101","2018-02-28","13:00:00","18.28","19.14","17.25","56.25","0.00","721.63","16.84","300.86","1017.36","0.37",
"BLOCK 1101","2018-02-28","14:00:00","19.45","20.02","18.90","50.09","0.00","728.80","14.44","292.04","1016.67","0.43",
"BLOCK 1101","2018-02-28","15:00:00","19.76","20.43","19.35","46.53","0.00","578.10","12.02","288.66","1016.19","0.41",
"BLOCK 1101","2018-02-28","16:00:00","18.86","19.52","18.01","50.57","0.00","307.97","10.56","289.93","1015.75","0.29",
"BLOCK 1101","2018-02-28","17:00:00","16.41","18.29","15.27","61.59","0.00","83.93","15.07","283.52","1015.99","0.18",
"BLOCK 1101","2018-02-28","18:00:00","14.10","15.38","12.88","71.23","0.00","8.12","11.37","288.71","1016.16","0.09",
"BLOCK 1101","2018-02-28","19:00:00","12.24","12.88","11.88","82.40","0.00","0.01","9.25","300.27","1016.41","0.04",
"BLOCK 1101","2018-02-28","20:00:00","11.91","12.14","11.71","80.80","0.00","0.01","11.98","312.72","1016.19","0.07",
"BLOCK 1101","2018-02-28","21:00:00","11.89","12.15","11.67","77.92","0.00","0.01","11.91","315.36","1015.84","0.08",
"BLOCK 1101","2018-02-28","22:00:00","11.30","11.84","10.60","82.37","0.00","0.01","9.90","318.38","1015.63","0.06",
"BLOCK 1101","2018-02-28","23:00:00","10.83","11.54","10.49","78.63","0.00","0.00","9.87","327.16","1015.38","0.07",
"BLOCK 1101","2018-03-01","00:00:00","10.26","11.68","8.95","76.15","0.00","0.01","7.67","320.48","1015.16","0.04",
"BLOCK 1101","2018-03-01","01:00:00","8.92","9.27","8.60","83.45","0.00","0.00","8.35","321.57","1014.90","0.03",
"BLOCK 1101","2018-03-01","02:00:00","9.02","9.69","8.49","80.73","0.00","0.00","8.18","321.55","1014.16","0.04",
"BLOCK 1101","2018-03-01","03:00:00","9.14","9.66","8.35","77.76","0.00","0.00","8.84","326.01","1013.03","0.05",
"BLOCK 1101","2018-03-01","04:00:00","7.68","8.51","6.94","84.37","0.00","0.00","6.78","314.09","1012.99","0.02",
"BLOCK 1101","2018-03-01","05:00:00","6.60","6.96","6.21","89.78","0.00","0.00","5.62","314.65","1013.24","0.01",
"BLOCK 1101","2018-03-01","06:00:00","6.47","6.83","6.15","86.25","0.00","0.79","6.40","322.32","1013.30","0.01",
"BLOCK 1101","2018-03-01","07:00:00","7.55","8.91","6.70","79.99","0.00","94.98","6.67","320.01","1013.55","0.05",
"BLOCK 1101","2018-03-01","08:00:00","11.89","14.59","8.90","68.76","0.00","348.83","5.78","318.18","1013.98","0.16",
"BLOCK 1101","2018-03-01","09:00:00","15.97","18.27","14.45","51.76","0.00","568.22","6.65","343.51","1014.25","0.32",
"BLOCK 1101","2018-03-01","10:00:00","18.53","19.53","17.93","46.13","0.00","731.27","6.39","326.13","1014.53","0.43",
"BLOCK 1101","2018-03-01","11:00:00","19.85","20.76","18.78","45.66","0.00","834.33","8.98","306.52","1014.53","0.49",
"BLOCK 1101","2018-03-01","12:00:00","21.29","21.91","20.20","43.02","0.00","874.33","9.08","298.80","1013.94","0.55",
"BLOCK 1101","2018-03-01","13:00:00","22.60","23.85","21.77","40.61","0.00","838.67","9.26","293.66","1013.06","0.57",
"BLOCK 1101","2018-03-01","14:00:00","23.28","24.09","22.58","41.36","0.00","738.28","10.89","284.37","1012.65","0.55",
"BLOCK 1101","2018-03-01","15:00:00","22.72","23.19","21.99","45.08","0.00","576.95","11.97","287.68","1012.36","0.47",
"BLOCK 1101","2018-03-01","16:00:00","21.89","22.41","21.50","47.22","0.00","372.25","13.05","272.27","1012.10","0.38",
"BLOCK 1101","2018-03-01","17:00:00","20.30","21.52","18.33","52.78","0.00","159.58","10.43","265.86","1012.04","0.25",
"BLOCK 1101","2018-03-01","18:00:00","15.62","18.32","13.32","75.21","0.00","18.51","4.21","253.32","1012.22","0.03",
"BLOCK 1101","2018-03-01","19:00:00","12.02","13.33","11.08","87.68","0.00","0.04","3.26","247.35","1012.53","0",
"BLOCK 1101","2018-03-01","20:00:00","10.69","11.43","9.84","88.83","0.00","0.01","4.40","271.99","1012.97","0.03",
"BLOCK 1101","2018-03-01","21:00:00","10.43","11.09","9.94","91.33","0.00","0.01","2.79","262.93","1013.11","0.03",
"BLOCK 1101","2018-03-01","22:00:00","10.91","11.37","10.55","89.40","0.00","0.01","0.37","270.73","1013.13","0.02",
"BLOCK 1101","2018-03-01","23:00:00","10.65","11.07","10.10","89.98","0.00","0.00","2.45","66.68","1012.95","0.02",
"BLOCK 1101","2018-03-02","00:00:00","10.12","10.53","9.49","91.97","0.00","0.00","1.34","78.02","1012.92","0",
"BLOCK 1101","2018-03-02","01:00:00","9.06","9.50","8.38","94.67","0.00","0.00","1.10","100.85","1012.59","0",
"BLOCK 1101","2018-03-02","02:00:00","9.34","9.76","9.05","95.83","0.00","0.00","3.52","122.40","1012.12","0",
"BLOCK 1101","2018-03-02","03:00:00","8.81","9.42","8.29","96.23","0.00","0.00","4.05","112.72","1011.66","0",
"BLOCK 1101","2018-03-02","04:00:00","8.47","8.79","8.19","96.00","0.00","0.00","3.08","98.55","1011.31","0",
"BLOCK 1101","2018-03-02","05:00:00","7.06","8.49","5.64","95.80","0.00","0.00","0.11","109.48","1011.61","0",
"BLOCK 1101","2018-03-02","06:00:00","6.39","8.08","5.20","97.58","0.00","1.49","0.49","23.77","1012.28","0",
"BLOCK 1101","2018-03-02","07:00:00","7.86","10.36","5.61","96.95","0.00","126.06","1.97","354.81","1012.75","0.02",
"BLOCK 1101","2018-03-02","08:00:00","13.51","16.24","10.33","86.88","0.00","351.18","1.97","69.18","1013.33","0.15",
"BLOCK 1101","2018-03-02","09:00:00","17.97","20.50","15.93","72.58","0.00","559.95","0.92","120.78","1013.71","0.32",
"BLOCK 1101","2018-03-02","10:00:00","20.66","22.39","19.53","60.49","0.00","725.33","2.27","237.79","1013.88","0.44",
"BLOCK 1101","2018-03-02","11:00:00","23.14","23.95","21.91","54.12","0.00","830.62","4.73","260.88","1013.60","0.53",
"BLOCK 1101","2018-03-02","12:00:00","24.25","25.00","23.62","49.31","0.00","868.50","7.91","267.36","1013.02","0.58",
"BLOCK 1101","2018-03-02","13:00:00","24.62","25.88","23.75","47.18","0.00","840.33","8.54","304.62","1012.04","0.58",
"BLOCK 1101","2018-03-02","14:00:00","26.94","27.66","25.43","39.26","0.00","737.92","7.48","253.21","1011.51","0.61",
"BLOCK 1101","2018-03-02","15:00:00","27.02","27.89","25.49","41.23","0.00","577.28","9.70","253.41","1011.13","0.55",
"BLOCK 1101","2018-03-02","16:00:00","24.40","25.49","23.28","49.71","0.00","375.20","14.06","256.35","1010.79","0.41",
"BLOCK 1101","2018-03-02","17:00:00","22.01","23.35","20.01","55.62","0.00","160.95","10.84","265.31","1010.98","0.25",
"BLOCK 1101","2018-03-02","18:00:00","17.33","20.02","15.32","72.59","0.00","19.91","5.24","263.54","1011.14","0.06",
"BLOCK 1101","2018-03-02","19:00:00","13.67","15.36","12.67","86.35","0.00","0.04","4.91","261.40","1011.25","0.01",
"BLOCK 1101","2018-03-02","20:00:00","13.02","13.41","12.58","88.93","0.00","0.01","1.08","312.62","1011.46","0.02",
"BLOCK 1101","2018-03-02","21:00:00","13.04","13.39","12.50","87.73","0.00","0.01","1.87","91.45","1011.80","0.03",
"BLOCK 1101","2018-03-02","22:00:00","12.52","12.80","12.20","89.75","0.00","0.01","2.72","114.08","1011.82","0.03",
"BLOCK 1101","2018-03-02","23:00:00","11.51","12.90","10.94","92.22","0.00","0.01","2.08","164.81","1011.89","0.02",
"BLOCK 1101","2018-03-03","00:00:00","10.35","11.96","9.78","94.57","0.00","0.00","1.35","169.78","1012.19","0",
"BLOCK 1101","2018-03-03","01:00:00","10.87","11.17","10.28","96.10","0.00","0.00","1.58","154.84","1012.43","0",
"BLOCK 1101","2018-03-03","02:00:00","10.93","11.27","10.46","96.32","0.00","0.00","0.96","75.68","1012.24","0",
"BLOCK 1101","2018-03-03","03:00:00","9.38","10.44","8.39","96.18","0.00","0.00","1.09","86.11","1012.10","0",
"BLOCK 1101","2018-03-03","04:00:00","8.36","9.62","7.74","97.38","0.00","0.00","1.10","136.85","1012.19","0",
"BLOCK 1101","2018-03-03","05:00:00","8.75","9.24","8.25","98.30","0.00","0.00","1.66","107.92","1012.46","0",
"BLOCK 1101","2018-03-03","06:00:00","7.55","8.62","6.49","98.48","0.00","1.08","1.17","93.22","1013.05","0",
"BLOCK 1101","2018-03-03","07:00:00","7.56","10.14","5.81","98.85","0.00","53.14","0.36","247.80","1013.78","0",
"BLOCK 1101","2018-03-03","08:00:00","14.39","17.13","10.14","93.65","0.00","342.57","0.49","113.89","1014.37","0.16",
"BLOCK 1101","2018-03-03","09:00:00","18.12","20.00","16.54","78.51","0.00","581.27","2.53","68.53","1014.79","0.30",
"BLOCK 1101","2018-03-03","10:00:00","21.08","22.47","19.71","54.72","0.00","745.50","3.64","171.12","1015.38","0.46",
"BLOCK 1101","2018-03-03","11:00:00","22.89","23.76","21.84","49.91","0.00","844.33","4.86","202.55","1015.59","0.54",
"BLOCK 1101","2018-03-03","12:00:00","24.50","25.91","22.98","45.07","0.00","880.00","4.60","231.40","1014.89","0.60",
"BLOCK 1101","2018-03-03","13:00:00","26.24","27.02","25.25","35.55","0.00","850.00","5.36","241.37","1014.07","0.65",
"BLOCK 1101","2018-03-03","14:00:00","26.73","27.60","25.97","40.37","0.00","745.63","6.47","260.69","1013.40","0.60",
"BLOCK 1101","2018-03-03","15:00:00","27.34","27.89","26.74","44.60","0.00","579.32","6.88","239.34","1012.97","0.51",
"BLOCK 1101","2018-03-03","16:00:00","25.42","26.91","24.21","58.39","0.00","373.95","9.81","212.05","1012.69","0.35",
"BLOCK 1101","2018-03-03","17:00:00","22.18","24.24","20.09","66.68","0.00","163.55","10.66","199.19","1012.60","0.20",
"BLOCK 1101","2018-03-03","18:00:00","18.48","20.10","17.51","79.93","0.00","20.60","3.44","211.40","1012.33","0.02",
"BLOCK 1101","2018-03-03","19:00:00","15.93","17.53","14.77","85.70","0.00","0.03","5.23","186.32","1012.43","0.01",
"BLOCK 1101","2018-03-03","20:00:00","14.47","15.01","13.99","83.93","0.00","0.02","3.74","197.69","1012.99","0.05",
"BLOCK 1101","2018-03-03","21:00:00","13.34","14.29","12.30","82.79","0.00","0.01","2.14","250.36","1013.31","0.04",
"BLOCK 1101","2018-03-03","22:00:00","12.53","12.76","12.24","89.07","0.00","0.01","0.98","176.90","1012.96","0.02",
"BLOCK 1101","2018-03-03","23:00:00","11.65","12.76","11.00","90.68","0.00","0.01","2.72","118.63","1012.89","0.03",
"BLOCK 1101","2018-03-04","00:00:00","11.03","11.39","10.71","93.03","0.00","0.01","2.68","115.37","1012.64","0",
