Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2020-09-29","09:00:00","35.54","37.13","34.28","44.59","0.00","564.88","5.31","113.04","1002.05","0.59",
"BLOCK 910 (CIANO)","2020-09-29","10:00:00","38.22","40.06","36.64","29.58","0.00","716.50","9.22","102.75","1001.76","0.91",
"BLOCK 910 (CIANO)","2020-09-29","11:00:00","40.31","41.22","39.47","21.64","0.00","805.63","10.37","115.58","1001.31","1.00",
"BLOCK 910 (CIANO)","2020-09-29","12:00:00","41.33","41.93","40.60","19.30","0.00","827.17","9.95","147.43","1000.79","1.00",
"BLOCK 910 (CIANO)","2020-09-29","13:00:00","41.40","42.04","40.58","23.62","0.00","770.87","8.65","193.54","1000.18","1.00",
"BLOCK 910 (CIANO)","2020-09-29","14:00:00","40.24","41.20","39.69","29.29","0.00","661.25","11.82","221.02","999.72","1.00",
"BLOCK 910 (CIANO)","2020-09-29","15:00:00","39.40","40.27","38.55","32.35","0.00","501.48","13.25","231.29","999.69","0.90",
"BLOCK 910 (CIANO)","2020-09-29","16:00:00","37.51","38.71","36.80","37.03","0.00","307.23","13.79","228.76","999.83","0.73",
"BLOCK 910 (CIANO)","2020-09-29","17:00:00","35.60","36.83","34.42","40.77","0.00","107.42","11.69","234.04","1000.03","0.52",
"BLOCK 910 (CIANO)","2020-09-29","18:00:00","33.38","34.44","32.29","45.60","0.00","3.91","6.29","233.02","1000.32","0.25",
"BLOCK 910 (CIANO)","2020-09-29","19:00:00","31.56","32.30","30.72","51.84","0.00","0.00","2.95","240.39","1000.93","0.11",
"BLOCK 910 (CIANO)","2020-09-29","20:00:00","28.13","30.72","27.04","59.13","0.00","0.00","0.85","56.44","1001.32","0.05",
"BLOCK 910 (CIANO)","2020-09-29","21:00:00","26.75","27.34","25.93","63.98","0.00","0.00","2.59","146.90","1001.56","0.09",
"BLOCK 910 (CIANO)","2020-09-29","22:00:00","25.98","26.33","25.70","62.65","0.00","0.00","3.96","152.45","1001.77","0.12",
"BLOCK 910 (CIANO)","2020-09-29","23:00:00","25.78","26.05","25.47","70.16","0.00","0.00","4.49","153.80","1001.83","0.11",
"BLOCK 910 (CIANO)","2020-09-30","00:00:00","25.50","25.94","25.01","73.18","0.00","0.00","4.18","158.86","1001.86","0.07",
"BLOCK 910 (CIANO)","2020-09-30","01:00:00","24.72","25.25","24.32","76.51","0.00","0.00","3.14","154.24","1001.88","0.04",
"BLOCK 910 (CIANO)","2020-09-30","02:00:00","24.10","24.56","23.47","80.90","0.00","0.00","2.01","143.96","1001.42","0.01",
"BLOCK 910 (CIANO)","2020-09-30","03:00:00","24.07","24.58","23.64","83.43","0.00","0.00","2.84","147.08","1001.05","0.02",
"BLOCK 910 (CIANO)","2020-09-30","04:00:00","23.87","24.20","23.58","80.89","0.00","0.00","3.74","149.72","1000.77","0.04",
"BLOCK 910 (CIANO)","2020-09-30","05:00:00","23.61","23.83","23.27","80.03","0.00","0.00","2.60","91.50","1000.92","0.02",
"BLOCK 910 (CIANO)","2020-09-30","06:00:00","23.27","24.55","22.75","78.66","0.00","24.43","2.12","48.10","1001.30","0.02",
"BLOCK 910 (CIANO)","2020-09-30","07:00:00","27.40","29.91","24.55","67.73","0.00","176.40","3.83","23.23","1001.98","0.17",
"BLOCK 910 (CIANO)","2020-09-30","08:00:00","31.51","33.00","29.72","59.76","0.00","381.83","2.95","60.06","1002.91","0.33",
"BLOCK 910 (CIANO)","2020-09-30","09:00:00","33.74","34.91","33.00","51.45","0.00","569.85","4.06","156.79","1003.34","0.52",
"BLOCK 910 (CIANO)","2020-09-30","10:00:00","35.78","36.70","34.38","40.25","0.00","715.20","2.51","178.02","1003.12","0.63",
"BLOCK 910 (CIANO)","2020-09-30","11:00:00","37.16","38.15","36.19","35.55","0.00","798.10","4.49","242.35","1002.56","0.78",
"BLOCK 910 (CIANO)","2020-09-30","12:00:00","38.25","39.18","37.66","32.59","0.00","814.00","5.66","280.74","1001.71","0.85",
"BLOCK 910 (CIANO)","2020-09-30","13:00:00","39.14","39.95","38.42","31.46","0.00","764.72","6.97","275.71","1000.73","0.88",
"BLOCK 910 (CIANO)","2020-09-30","14:00:00","39.40","40.50","37.90","34.31","0.00","659.78","9.71","265.32","999.85","0.88",
"BLOCK 910 (CIANO)","2020-09-30","15:00:00","37.34","38.28","36.41","48.10","0.00","496.37","15.23","233.88","999.50","0.74",
"BLOCK 910 (CIANO)","2020-09-30","16:00:00","36.15","36.91","35.07","50.77","0.00","310.52","14.63","233.93","999.61","0.59",
"BLOCK 910 (CIANO)","2020-09-30","17:00:00","33.84","35.14","32.57","58.66","0.00","109.12","12.62","227.54","999.83","0.37",
"BLOCK 910 (CIANO)","2020-09-30","18:00:00","31.58","32.58","30.60","63.68","0.00","2.80","8.45","217.56","1000.00","0.20",
"BLOCK 910 (CIANO)","2020-09-30","19:00:00","30.11","30.70","28.97","70.07","0.00","0.00","4.36","196.07","1000.69","0.09",
"BLOCK 910 (CIANO)","2020-09-30","20:00:00","28.38","28.97","27.82","77.79","0.00","0.00","3.57","159.78","1001.35","0.07",
"BLOCK 910 (CIANO)","2020-09-30","21:00:00","27.36","28.08","26.78","79.26","0.00","0.00","3.03","159.19","1001.88","0.06",
"BLOCK 910 (CIANO)","2020-09-30","22:00:00","27.15","27.62","26.91","82.47","0.00","0.00","3.66","144.15","1002.41","0.06",
"BLOCK 910 (CIANO)","2020-09-30","23:00:00","27.94","28.15","27.60","80.93","0.00","0.00","7.08","140.10","1002.47","0.10",
"BLOCK 910 (CIANO)","2020-10-01","00:00:00","27.45","27.85","27.17","83.15","0.00","0.00","7.63","131.49","1002.35","0.07",
"BLOCK 910 (CIANO)","2020-10-01","01:00:00","27.29","27.49","27.16","86.13","0.00","0.00","5.84","103.69","1002.01","0.05",
"BLOCK 910 (CIANO)","2020-10-01","02:00:00","27.32","27.49","27.12","88.32","0.00","0.00","6.91","114.46","1001.50","0.04",
"BLOCK 910 (CIANO)","2020-10-01","03:00:00","26.94","27.12","26.75","89.13","0.00","0.00","7.00","110.61","1001.52","0.04",
"BLOCK 910 (CIANO)","2020-10-01","04:00:00","26.62","26.76","26.51","89.58","0.00","0.00","6.05","101.27","1001.68","0.03",
"BLOCK 910 (CIANO)","2020-10-01","05:00:00","26.47","26.65","26.08","88.87","0.00","0.00","6.68","118.36","1001.88","0.04",
"BLOCK 910 (CIANO)","2020-10-01","06:00:00","26.29","27.12","25.98","88.02","0.00","22.83","6.04","114.90","1001.98","0.04",
"BLOCK 910 (CIANO)","2020-10-01","07:00:00","28.82","30.19","27.14","79.14","0.00","173.07","7.48","115.06","1002.69","0.17",
"BLOCK 910 (CIANO)","2020-10-01","08:00:00","31.07","32.19","30.12","69.31","0.00","377.40","8.03","155.04","1003.53","0.35",
"BLOCK 910 (CIANO)","2020-10-01","09:00:00","33.06","34.22","32.22","57.72","0.00","564.00","7.54","146.99","1003.84","0.53",
"BLOCK 910 (CIANO)","2020-10-01","10:00:00","34.50","35.63","33.51","52.19","0.00","704.38","5.91","171.67","1003.70","0.64",
"BLOCK 910 (CIANO)","2020-10-01","11:00:00","36.00","37.32","35.04","45.90","0.00","790.37","5.49","184.84","1003.09","0.74",
"BLOCK 910 (CIANO)","2020-10-01","12:00:00","37.38","38.04","36.33","40.72","0.00","808.28","5.77","190.52","1002.09","0.80",
"BLOCK 910 (CIANO)","2020-10-01","13:00:00","37.75","38.49","36.96","37.62","0.00","766.40","5.86","242.91","1001.27","0.80",
"BLOCK 910 (CIANO)","2020-10-01","14:00:00","37.93","38.71","37.24","36.45","0.00","661.78","9.92","225.00","1000.54","0.84",
"BLOCK 910 (CIANO)","2020-10-01","15:00:00","37.14","37.76","36.41","40.15","0.00","504.87","12.10","217.92","1000.13","0.76",
"BLOCK 910 (CIANO)","2020-10-01","16:00:00","36.17","36.90","35.20","42.53","0.00","309.17","11.75","228.36","999.94","0.61",
"BLOCK 910 (CIANO)","2020-10-01","17:00:00","34.19","35.38","33.01","50.76","0.00","107.76","11.57","241.09","1000.12","0.42",
"BLOCK 910 (CIANO)","2020-10-01","18:00:00","31.83","33.01","30.95","62.66","0.00","2.97","8.00","234.07","1000.25","0.20",
"BLOCK 910 (CIANO)","2020-10-01","19:00:00","30.33","30.96","29.86","71.38","0.00","0.00","5.31","229.79","1000.61","0.11",
"BLOCK 910 (CIANO)","2020-10-01","20:00:00","29.32","29.88","28.60","76.89","0.00","0.00","2.97","216.03","1001.03","0.07",
"BLOCK 910 (CIANO)","2020-10-01","21:00:00","27.51","28.60","26.64","80.87","0.00","0.00","2.39","163.16","1001.36","0.05",
"BLOCK 910 (CIANO)","2020-10-01","22:00:00","26.94","27.60","26.50","82.98","0.00","0.00","2.63","155.95","1001.73","0.05",
"BLOCK 910 (CIANO)","2020-10-01","23:00:00","26.52","26.83","26.27","83.45","0.00","0.00","2.38","156.48","1001.88","0.04",
"BLOCK 910 (CIANO)","2020-10-02","00:00:00","27.00","27.38","26.53","83.32","0.00","0.00","4.96","172.13","1001.85","0.05",
"BLOCK 910 (CIANO)","2020-10-02","01:00:00","26.88","27.40","26.08","84.37","0.00","0.00","1.83","151.17","1001.88","0.01",
"BLOCK 910 (CIANO)","2020-10-02","02:00:00","25.77","26.08","25.59","84.38","0.00","0.00","3.50","46.47","1001.80","0.03",
"BLOCK 910 (CIANO)","2020-10-02","03:00:00","25.20","25.60","24.95","85.35","0.00","0.00","1.52","60.78","1001.49","0.00",
"BLOCK 910 (CIANO)","2020-10-02","04:00:00","25.57","25.99","25.22","86.38","0.00","0.00","2.63","96.20","1001.31","0.01",
"BLOCK 910 (CIANO)","2020-10-02","05:00:00","25.73","25.98","25.33","87.02","0.00","0.00","1.67","87.10","1001.43","0.00",
"BLOCK 910 (CIANO)","2020-10-02","06:00:00","25.33","26.53","24.93","87.05","0.00","21.25","1.62","117.02","1001.65","0.00",
"BLOCK 910 (CIANO)","2020-10-02","07:00:00","28.77","30.52","26.51","78.69","0.00","168.00","6.85","112.59","1002.10","0.17",
"BLOCK 910 (CIANO)","2020-10-02","08:00:00","31.46","32.84","30.51","72.51","0.00","367.68","4.68","124.87","1002.90","0.31",
"BLOCK 910 (CIANO)","2020-10-02","09:00:00","33.51","34.60","32.05","62.28","0.00","553.53","1.73","205.62","1003.01","0.45",
"BLOCK 910 (CIANO)","2020-10-02","10:00:00","34.93","36.41","33.76","54.69","0.00","697.33","3.77","163.74","1002.64","0.61",
"BLOCK 910 (CIANO)","2020-10-02","11:00:00","37.08","38.87","35.96","45.34","0.00","780.75","1.20","206.94","1001.99","0.65",
"BLOCK 910 (CIANO)","2020-10-02","12:00:00","38.14","39.19","37.30","40.17","0.00","794.88","5.48","288.73","1000.99","0.80",
"BLOCK 910 (CIANO)","2020-10-02","13:00:00","39.05","39.73","38.06","36.25","0.00","749.35","6.53","280.88","999.90","0.83",
"BLOCK 910 (CIANO)","2020-10-02","14:00:00","39.00","39.63","38.37","36.10","0.00","571.57","11.63","258.07","998.90","0.86",
"BLOCK 910 (CIANO)","2020-10-02","15:00:00","38.41","39.11","37.83","38.76","0.00","485.22","15.54","251.64","998.53","0.85",
"BLOCK 910 (CIANO)","2020-10-02","16:00:00","37.04","38.01","36.06","41.65","0.00","299.85","16.84","244.85","998.49","0.73",
"BLOCK 910 (CIANO)","2020-10-02","17:00:00","35.03","36.25","33.90","47.10","0.00","103.88","14.16","251.41","998.51","0.50",
"BLOCK 910 (CIANO)","2020-10-02","18:00:00","32.89","33.91","32.27","50.96","0.00","2.78","10.04","266.35","998.47","0.32",
"BLOCK 910 (CIANO)","2020-10-02","19:00:00","31.75","32.41","31.10","53.62","0.00","0.00","8.37","273.63","998.59","0.27",
"BLOCK 910 (CIANO)","2020-10-02","20:00:00","30.46","31.14","29.64","62.51","0.00","0.00","5.44","288.23","998.97","0.17",
"BLOCK 910 (CIANO)","2020-10-02","21:00:00","28.36","29.65","27.16","69.55","0.00","0.00","1.05","139.59","999.20","0.04",
"BLOCK 910 (CIANO)","2020-10-02","22:00:00","27.05","27.39","26.84","69.54","0.00","0.00","3.32","154.34","999.41","0.09",
"BLOCK 910 (CIANO)","2020-10-02","23:00:00","26.40","26.85","25.99","69.79","0.00","0.00","4.54","157.95","999.45","0.11",
"BLOCK 910 (CIANO)","2020-10-03","00:00:00","26.16","26.62","25.49","73.29","0.00","0.00","4.91","165.71","999.62","0.08",
"BLOCK 910 (CIANO)","2020-10-03","01:00:00","25.74","25.97","25.47","81.34","0.00","0.00","3.50","155.39","999.82","0.04",
"BLOCK 910 (CIANO)","2020-10-03","02:00:00","25.61","25.80","25.34","85.75","0.00","0.00","3.64","151.43","999.70","0.03",
"BLOCK 910 (CIANO)","2020-10-03","03:00:00","25.19","25.79","24.47","87.45","0.00","0.00","3.28","137.37","999.26","0.02",
"BLOCK 910 (CIANO)","2020-10-03","04:00:00","23.62","24.52","22.88","88.88","0.00","0.00","2.56","85.04","999.08","0.01",
"BLOCK 910 (CIANO)","2020-10-03","05:00:00","24.11","24.54","23.77","91.47","0.00","0.00","2.08","108.15","999.39","0",
"BLOCK 910 (CIANO)","2020-10-03","06:00:00","24.98","26.60","23.99","90.98","0.00","22.44","4.53","98.64","999.86","0.02",
"BLOCK 910 (CIANO)","2020-10-03","07:00:00","27.99","29.45","26.60","85.27","0.00","174.50","10.21","100.78","1000.44","0.15",
"BLOCK 910 (CIANO)","2020-10-03","08:00:00","30.81","32.47","29.46","74.33","0.00","380.70","9.17","112.91","1001.16","0.33",
"BLOCK 910 (CIANO)","2020-10-03","09:00:00","33.50","34.66","32.21","52.10","0.00","570.50","6.50","148.70","1001.62","0.56",
"BLOCK 910 (CIANO)","2020-10-03","10:00:00","35.47","36.61","34.37","41.40","0.00","713.45","5.64","175.23","1001.47","0.71",
"BLOCK 910 (CIANO)","2020-10-03","11:00:00","37.12","38.35","36.23","34.18","0.00","796.48","4.59","202.46","1001.01","0.79",
"BLOCK 910 (CIANO)","2020-10-03","12:00:00","38.25","38.80","37.63","31.45","0.00","811.08","3.42","279.70","1000.19","0.78",
"BLOCK 910 (CIANO)","2020-10-03","13:00:00","38.77","39.26","38.05","32.54","0.00","758.10","8.02","247.65","999.20","0.90",
"BLOCK 910 (CIANO)","2020-10-03","14:00:00","38.77","39.36","37.84","34.44","0.00","638.60","10.05","245.70","998.56","0.86",
"BLOCK 910 (CIANO)","2020-10-03","15:00:00","37.62","38.23","36.97","39.26","0.00","491.90","13.94","238.55","998.35","0.80",
"BLOCK 910 (CIANO)","2020-10-03","16:00:00","36.88","37.51","36.30","39.97","0.00","301.75","14.47","249.06","998.07","0.70",
"BLOCK 910 (CIANO)","2020-10-03","17:00:00","35.14","36.45","33.95","44.44","0.00","104.24","11.94","251.14","997.95","0.48",
"BLOCK 910 (CIANO)","2020-10-03","18:00:00","33.00","34.01","31.89","47.62","0.00","2.88","9.06","240.75","998.00","0.32",
"BLOCK 910 (CIANO)","2020-10-03","19:00:00","31.13","31.89","30.31","59.80","0.00","0.00","6.35","236.49","998.16","0.18",
"BLOCK 910 (CIANO)","2020-10-03","20:00:00","29.28","30.31","28.68","67.84","0.00","0.00","3.36","200.21","998.58","0.10",
"BLOCK 910 (CIANO)","2020-10-03","21:00:00","27.95","28.69","26.15","75.26","0.00","0.00","2.81","173.60","998.95","0.07",
"BLOCK 910 (CIANO)","2020-10-03","22:00:00","26.50","26.72","26.28","79.14","0.00","0.00","3.23","157.21","999.40","0.06",
"BLOCK 910 (CIANO)","2020-10-03","23:00:00","26.03","26.35","25.70","80.30","0.00","0.00","2.97","136.50","999.94","0.06",
"BLOCK 910 (CIANO)","2020-10-04","00:00:00","26.74","27.13","26.16","81.13","0.00","0.00","5.83","146.03","1000.19","0.06",
"BLOCK 910 (CIANO)","2020-10-04","01:00:00","26.06","26.24","25.72","81.57","0.00","0.00","3.54","137.78","1000.38","0.04",
"BLOCK 910 (CIANO)","2020-10-04","02:00:00","25.50","25.72","25.20","84.28","0.00","0.00","3.38","142.16","1000.36","0.03",
"BLOCK 910 (CIANO)","2020-10-04","03:00:00","25.62","26.11","25.09","86.27","0.00","0.00","5.69","125.90","1000.43","0.04",
"BLOCK 910 (CIANO)","2020-10-04","04:00:00","25.76","26.10","25.53","87.63","0.00","0.00","8.44","106.15","1000.72","0.05",
"BLOCK 910 (CIANO)","2020-10-04","05:00:00","25.52","25.62","25.40","89.53","0.00","0.00","6.23","104.48","1000.92","0.03",
"BLOCK 910 (CIANO)","2020-10-04","06:00:00","25.91","26.86","25.43","89.53","0.00","21.27","8.01","97.60","1001.33","0.04",
"BLOCK 910 (CIANO)","2020-10-04","07:00:00","28.24","29.35","26.86","82.85","0.00","170.85","11.30","100.49","1002.00","0.16",
"BLOCK 910 (CIANO)","2020-10-04","08:00:00","30.49","31.66","29.35","74.65","0.00","372.60","11.05","103.14","1002.90","0.32",
"BLOCK 910 (CIANO)","2020-10-04","09:00:00","32.66","33.85","31.34","60.76","0.00","557.55","9.10","131.13","1003.26","0.52",
"BLOCK 910 (CIANO)","2020-10-04","10:00:00","35.09","36.64","33.85","43.69","0.00","706.08","6.44","150.18","1003.21","0.70",
"BLOCK 910 (CIANO)","2020-10-04","11:00:00","36.80","37.76","35.80","35.67","0.00","791.95","5.53","202.18","1002.73","0.80",
"BLOCK 910 (CIANO)","2020-10-04","12:00:00","37.93","38.99","36.97","30.96","0.00","812.00","0.69","65.60","1001.87","0.66",
"BLOCK 910 (CIANO)","2020-10-04","13:00:00","39.00","40.06","38.44","30.41","0.00","762.20","4.91","171.00","1000.88","0.82",
"BLOCK 910 (CIANO)","2020-10-04","14:00:00","39.22","40.40","38.31","34.13","0.00","648.58","6.27","220.73","1000.11","0.77",
"BLOCK 910 (CIANO)","2020-10-04","15:00:00","38.41","39.22","37.54","39.99","0.00","488.68","12.27","238.62","999.61","0.78",
"BLOCK 910 (CIANO)","2020-10-04","16:00:00","36.78","38.00","35.79","48.16","0.00","292.88","14.01","245.93","999.58","0.61",
"BLOCK 910 (CIANO)","2020-10-04","17:00:00","34.20","35.82","32.82","57.07","0.00","91.65","14.25","246.18","999.50","0.40",
"BLOCK 910 (CIANO)","2020-10-04","18:00:00","31.99","32.84","31.35","66.70","0.00","2.04","10.98","258.31","999.61","0.22",
"BLOCK 910 (CIANO)","2020-10-04","19:00:00","30.78","31.38","30.26","70.08","0.00","0.00","8.50","258.64","999.87","0.17",
"BLOCK 910 (CIANO)","2020-10-04","20:00:00","29.65","30.26","28.97","73.27","0.00","0.00","4.92","255.37","1000.32","0.11",
"BLOCK 910 (CIANO)","2020-10-04","21:00:00","27.13","28.97","25.56","79.92","0.00","0.00","1.10","110.62","1000.64","0.03",
"BLOCK 910 (CIANO)","2020-10-04","22:00:00","25.73","26.10","25.47","82.28","0.00","0.00","3.85","150.71","1000.96","0.06",
"BLOCK 910 (CIANO)","2020-10-04","23:00:00","25.84","26.22","25.38","80.93","0.00","0.00","6.12","143.99","1001.29","0.09",
"BLOCK 910 (CIANO)","2020-10-05","00:00:00","25.89","26.26","25.44","82.77","0.00","0.00","7.78","122.25","1001.35","0.07",
"BLOCK 910 (CIANO)","2020-10-05","01:00:00","26.46","26.74","26.00","85.22","0.00","0.00","8.68","132.55","1001.64","0.07",
"BLOCK 910 (CIANO)","2020-10-05","02:00:00","25.63","26.03","25.17","88.37","0.00","0.00","5.69","126.51","1001.49","0.03",
"BLOCK 910 (CIANO)","2020-10-05","03:00:00","25.01","25.24","24.75","90.50","0.00","0.00","5.33","129.06","1001.31","0.02",
"BLOCK 910 (CIANO)","2020-10-05","04:00:00","24.54","24.79","24.27","91.48","0.00","0.00","5.46","129.33","1001.32","0.02",
"BLOCK 910 (CIANO)","2020-10-05","05:00:00","24.32","24.59","23.98","92.50","0.00","0.00","2.26","55.12","1001.75","0",
"BLOCK 910 (CIANO)","2020-10-05","06:00:00","23.83","24.95","23.33","92.45","0.00","20.09","2.55","58.95","1002.40","0",
"BLOCK 910 (CIANO)","2020-10-05","07:00:00","27.22","29.07","24.95","85.32","0.00","172.07","6.43","30.87","1003.05","0.13",
"BLOCK 910 (CIANO)","2020-10-05","08:00:00","30.16","31.68","28.84","78.94","0.00","368.27","6.70","38.81","1003.71","0.28",
"BLOCK 910 (CIANO)","2020-10-05","09:00:00","33.04","34.28","31.24","61.37","0.00","555.48","3.72","34.67","1004.39","0.47",
"BLOCK 910 (CIANO)","2020-10-05","10:00:00","35.30","36.55","34.22","49.24","0.00","696.25","5.25","110.05","1004.21","0.65",
"BLOCK 910 (CIANO)","2020-10-05","11:00:00","36.96","37.79","35.87","41.76","0.00","784.00","4.97","140.90","1003.64","0.76",
"BLOCK 910 (CIANO)","2020-10-05","12:00:00","38.25","39.17","37.46","34.70","0.00","803.98","5.99","195.96","1002.53","0.85",
"BLOCK 910 (CIANO)","2020-10-05","13:00:00","39.32","40.04","38.48","30.50","0.00","755.62","6.35","205.36","1001.42","0.87",
"BLOCK 910 (CIANO)","2020-10-05","14:00:00","39.49","40.18","38.99","28.42","0.00","654.07","11.08","238.21","1000.63","0.96",
"BLOCK 910 (CIANO)","2020-10-05","15:00:00","38.72","39.56","37.74","29.82","0.00","502.02","12.51","232.67","1000.46","0.89",
"BLOCK 910 (CIANO)","2020-10-05","16:00:00","37.15","38.19","35.73","35.95","0.00","302.42","15.17","244.89","1000.27","0.76",
"BLOCK 910 (CIANO)","2020-10-05","17:00:00","34.30","35.83","32.86","49.01","0.00","90.79","14.30","246.36","1000.19","0.47",
"BLOCK 910 (CIANO)","2020-10-05","18:00:00","31.54","32.86","30.52","62.67","0.00","1.74","11.04","236.86","1000.25","0.24",
"BLOCK 910 (CIANO)","2020-10-05","19:00:00","29.76","30.54","29.04","72.32","0.00","0.00","5.12","230.04","1000.69","0.10",
"BLOCK 910 (CIANO)","2020-10-05","20:00:00","28.12","29.08","27.23","78.50","0.00","0.00","2.62","179.78","1000.99","0.06",
"BLOCK 910 (CIANO)","2020-10-05","21:00:00","26.59","27.25","25.76","80.87","0.00","0.00","2.57","129.02","1001.48","0.05",
"BLOCK 910 (CIANO)","2020-10-05","22:00:00","26.32","26.84","25.88","81.10","0.00","0.00","3.19","128.27","1001.87","0.06",
"BLOCK 910 (CIANO)","2020-10-05","23:00:00","26.89","27.22","26.23","81.92","0.00","0.00","6.54","122.28","1001.88","0.09",
"BLOCK 910 (CIANO)","2020-10-06","00:00:00","26.87","27.17","26.66","82.20","0.00","0.00","8.82","134.57","1001.87","0.08",
"BLOCK 910 (CIANO)","2020-10-06","01:00:00","25.88","26.67","24.97","83.87","0.00","0.00","4.48","133.73","1001.88","0.04",
"BLOCK 910 (CIANO)","2020-10-06","02:00:00","24.59","25.01","24.16","87.38","0.00","0.00","2.57","85.50","1001.82","0.01",
"BLOCK 910 (CIANO)","2020-10-06","03:00:00","24.48","25.44","23.98","88.22","0.00","0.00","4.66","102.10","1001.62","0.02",
"BLOCK 910 (CIANO)","2020-10-06","04:00:00","25.11","25.46","24.66","88.50","0.00","0.00","5.96","118.68","1001.41","0.03",
"BLOCK 910 (CIANO)","2020-10-06","05:00:00","24.24","24.66","24.06","91.00","0.00","0.00","4.82","116.10","1001.68","0.02",
"BLOCK 910 (CIANO)","2020-10-06","06:00:00","24.55","25.61","24.05","90.90","0.00","19.63","6.08","91.13","1001.97","0.02",
"BLOCK 910 (CIANO)","2020-10-06","07:00:00","27.33","29.23","25.61","83.43","0.00","164.52","7.44","76.12","1002.65","0.14",
"BLOCK 910 (CIANO)","2020-10-06","08:00:00","30.23","31.57","29.24","74.93","0.00","357.43","6.26","85.09","1003.40","0.29",
"BLOCK 910 (CIANO)","2020-10-06","09:00:00","31.97","33.47","31.09","61.92","0.00","540.18","4.10","128.64","1003.90","0.45",
"BLOCK 910 (CIANO)","2020-10-06","10:00:00","33.86","35.22","33.02","49.20","0.00","701.03","2.80","224.99","1003.66","0.59",
"BLOCK 910 (CIANO)","2020-10-06","11:00:00","35.65","36.77","34.57","40.15","0.00","787.90","3.63","226.42","1002.94","0.72",
"BLOCK 910 (CIANO)","2020-10-06","12:00:00","37.20","38.09","36.34","35.30","0.00","801.50","3.08","310.39","1001.86","0.74",
"BLOCK 910 (CIANO)","2020-10-06","13:00:00","38.24","38.87","37.81","32.86","0.00","756.60","6.64","262.79","1000.64","0.84",
"BLOCK 910 (CIANO)","2020-10-06","14:00:00","39.03","39.52","38.20","29.47","0.00","642.97","7.11","269.10","999.85","0.82",
"BLOCK 910 (CIANO)","2020-10-06","15:00:00","38.30","39.89","36.82","40.19","0.00","480.00","10.26","249.14","999.18","0.73",
"BLOCK 910 (CIANO)","2020-10-06","16:00:00","36.18","37.02","35.26","51.24","0.00","260.58","16.13","249.48","998.75","0.59",
"BLOCK 910 (CIANO)","2020-10-06","17:00:00","34.15","35.40","32.75","54.37","0.00","78.35","13.34","251.91","998.82","0.41",
"BLOCK 910 (CIANO)","2020-10-06","18:00:00","31.76","32.74","30.99","58.58","0.00","1.19","9.51","254.69","998.90","0.25",
"BLOCK 910 (CIANO)","2020-10-06","19:00:00","30.21","30.99","29.56","62.84","0.00","0.00","7.15","259.04","999.08","0.18",
"BLOCK 910 (CIANO)","2020-10-06","20:00:00","28.93","29.60","28.17","72.80","0.00","0.00","4.36","266.69","999.50","0.11",
"BLOCK 910 (CIANO)","2020-10-06","21:00:00","27.06","28.18","25.97","79.92","0.00","0.00","1.15","162.93","999.60","0.03",
"BLOCK 910 (CIANO)","2020-10-06","22:00:00","25.45","26.28","24.97","79.72","0.00","0.00","4.84","158.86","999.61","0.08",
"BLOCK 910 (CIANO)","2020-10-06","23:00:00","25.12","25.46","24.85","78.60","0.00","0.00","5.14","159.52","999.91","0.08",
"BLOCK 910 (CIANO)","2020-10-07","00:00:00","24.85","25.20","24.65","80.61","0.00","0.00","4.55","158.71","999.91","0.05",
"BLOCK 910 (CIANO)","2020-10-07","01:00:00","24.49","25.11","24.13","82.22","0.00","0.00","4.05","146.32","999.60","0.04",
"BLOCK 910 (CIANO)","2020-10-07","02:00:00","24.66","24.85","24.38","86.10","0.00","0.00","6.11","140.80","999.23","0.04",
"BLOCK 910 (CIANO)","2020-10-07","03:00:00","24.85","24.97","24.74","87.42","0.00","0.00","6.13","114.45","999.32","0.04",
"BLOCK 910 (CIANO)","2020-10-07","04:00:00","24.80","24.97","24.55","87.88","0.00","0.00","6.95","103.57","999.64","0.04",
"BLOCK 910 (CIANO)","2020-10-07","05:00:00","24.68","24.82","24.48","87.92","0.00","0.00","6.88","106.38","1000.05","0.04",
"BLOCK 910 (CIANO)","2020-10-07","06:00:00","24.61","25.41","24.38","88.58","0.00","19.24","5.85","106.13","1000.41","0.03",
"BLOCK 910 (CIANO)","2020-10-07","07:00:00","27.13","28.89","25.40","82.10","0.00","163.80","7.69","107.19","1001.06","0.15",
"BLOCK 910 (CIANO)","2020-10-07","08:00:00","29.78","30.70","28.73","75.65","0.00","364.78","9.86","123.68","1001.77","0.30",
"BLOCK 910 (CIANO)","2020-10-07","09:00:00","32.06","33.25","30.73","64.50","0.00","549.05","7.29","143.71","1002.26","0.47",
"BLOCK 910 (CIANO)","2020-10-07","10:00:00","34.28","35.60","32.98","50.80","0.00","687.30","7.91","156.68","1002.08","0.66",
"BLOCK 910 (CIANO)","2020-10-07","11:00:00","36.23","37.16","35.17","43.05","0.00","780.87","4.31","184.03","1001.59","0.73",
"BLOCK 910 (CIANO)","2020-10-07","12:00:00","37.56","38.64","36.50","37.52","0.00","786.20","6.44","196.46","1000.58","0.82",
