Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2017-01-09","03:00:00","10.42","11.03","10.04","95.50","0.00","0.00","3.26","42.87","1003.97","0",
"BLOCK 910 (CIANO)","2017-01-09","04:00:00","10.88","11.92","9.85","94.40","0.00","0.00","3.69","27.83","1003.74","0",
"BLOCK 910 (CIANO)","2017-01-09","05:00:00","10.56","11.34","9.83","92.62","0.00","0.00","2.48","6.69","1003.81","0",
"BLOCK 910 (CIANO)","2017-01-09","06:00:00","10.24","11.30","9.00","92.23","0.00","0.02","1.73","45.04","1003.96","0",
"BLOCK 910 (CIANO)","2017-01-09","07:00:00","10.41","12.65","8.87","91.00","0.00","32.59","1.16","80.54","1004.38","0",
"BLOCK 910 (CIANO)","2017-01-09","08:00:00","14.81","18.49","12.66","74.70","0.00","185.98","3.07","82.02","1004.79","0.10",
"BLOCK 910 (CIANO)","2017-01-09","09:00:00","19.90","21.04","18.46","61.32","0.00","354.95","2.56","145.08","1005.28","0.22",
"BLOCK 910 (CIANO)","2017-01-09","10:00:00","22.73","24.38","21.02","56.43","0.00","492.87","4.12","171.98","1005.42","0.34",
"BLOCK 910 (CIANO)","2017-01-09","11:00:00","25.24","26.35","24.00","51.00","0.00","583.27","5.14","230.23","1004.95","0.44",
"BLOCK 910 (CIANO)","2017-01-09","12:00:00","26.84","27.60","25.86","46.29","0.00","574.32","7.94","260.41","1004.19","0.50",
"BLOCK 910 (CIANO)","2017-01-09","13:00:00","28.01","28.77","27.17","39.46","0.00","421.85","8.30","258.38","1003.25","0.49",
"BLOCK 910 (CIANO)","2017-01-09","14:00:00","28.37","28.94","27.79","39.23","0.00","330.85","7.50","239.30","1002.81","0.44",
"BLOCK 910 (CIANO)","2017-01-09","15:00:00","27.54","28.03","26.98","46.95","0.00","260.92","8.48","241.43","1002.37","0.37",
"BLOCK 910 (CIANO)","2017-01-09","16:00:00","26.48","27.79","25.45","51.39","0.00","125.94","5.63","226.89","1001.94","0.22",
"BLOCK 910 (CIANO)","2017-01-09","17:00:00","24.25","25.46","22.98","58.91","0.00","20.24","6.18","249.92","1002.18","0.14",
"BLOCK 910 (CIANO)","2017-01-09","18:00:00","21.63","22.98","20.30","63.99","0.00","0.08","2.01","244.29","1002.39","0.02",
"BLOCK 910 (CIANO)","2017-01-09","19:00:00","18.66","21.02","17.97","69.36","0.00","0.00","1.88","133.16","1002.26","0.02",
"BLOCK 910 (CIANO)","2017-01-09","20:00:00","17.45","18.12","16.54","76.33","0.00","0.00","3.53","151.57","1001.92","0.06",
"BLOCK 910 (CIANO)","2017-01-09","21:00:00","16.46","16.99","15.95","81.24","0.00","0.00","4.29","150.91","1001.71","0.05",
"BLOCK 910 (CIANO)","2017-01-09","22:00:00","15.48","16.85","14.91","84.27","0.00","0.00","2.82","310.98","1002.56","0.04",
"BLOCK 910 (CIANO)","2017-01-09","23:00:00","14.07","14.89","13.39","88.62","0.00","0.00","2.15","350.92","1002.54","0.02",
"BLOCK 910 (CIANO)","2017-01-10","00:00:00","13.33","14.03","12.66","91.08","0.00","0.00","1.16","157.08","1001.68","0",
"BLOCK 910 (CIANO)","2017-01-10","01:00:00","13.47","14.31","12.68","89.77","0.00","0.00","1.93","217.58","1001.23","0",
"BLOCK 910 (CIANO)","2017-01-10","02:00:00","11.84","12.86","11.27","92.37","0.00","0.00","1.53","189.14","1001.25","0",
"BLOCK 910 (CIANO)","2017-01-10","03:00:00","11.06","11.94","10.46","95.57","0.00","0.00","4.61","357.29","1001.48","0",
"BLOCK 910 (CIANO)","2017-01-10","04:00:00","11.60","12.11","10.97","94.10","0.00","0.00","6.35","59.04","1000.43","0.00",
"BLOCK 910 (CIANO)","2017-01-10","05:00:00","11.38","12.10","10.98","92.22","0.00","0.00","1.37","53.90","1000.10","0",
"BLOCK 910 (CIANO)","2017-01-10","06:00:00","11.12","11.70","10.78","92.23","0.00","0.00","5.92","325.98","1001.01","0.01",
"BLOCK 910 (CIANO)","2017-01-10","07:00:00","10.29","11.23","9.27","92.38","0.00","21.50","1.57","339.46","1001.58","0",
"BLOCK 910 (CIANO)","2017-01-10","08:00:00","14.25","17.41","11.24","84.66","0.00","195.23","3.82","319.44","1002.26","0.08",
"BLOCK 910 (CIANO)","2017-01-10","09:00:00","19.33","21.19","17.28","69.84","0.00","375.25","5.73","310.57","1002.94","0.23",
"BLOCK 910 (CIANO)","2017-01-10","10:00:00","23.58","25.45","21.16","56.22","0.00","514.75","2.49","342.76","1003.10","0.35",
"BLOCK 910 (CIANO)","2017-01-10","11:00:00","25.94","27.01","25.31","47.66","0.00","604.52","5.23","299.76","1002.92","0.47",
"BLOCK 910 (CIANO)","2017-01-10","12:00:00","27.38","28.14","26.64","41.13","0.00","648.15","9.66","271.50","1002.01","0.59",
"BLOCK 910 (CIANO)","2017-01-10","13:00:00","28.65","29.99","27.40","35.06","0.00","632.57","10.78","265.83","1000.97","0.65",
"BLOCK 910 (CIANO)","2017-01-10","14:00:00","29.87","30.57","28.65","28.80","0.00","410.17","9.45","263.15","1000.21","0.59",
"BLOCK 910 (CIANO)","2017-01-10","15:00:00","29.63","30.35","28.50","30.76","0.00","372.47","10.19","264.30","999.96","0.57",
"BLOCK 910 (CIANO)","2017-01-10","16:00:00","28.75","30.24","27.12","33.03","0.00","215.08","8.90","265.82","999.82","0.45",
"BLOCK 910 (CIANO)","2017-01-10","17:00:00","24.72","27.13","21.97","41.18","0.00","56.59","6.64","263.59","999.55","0.24",
"BLOCK 910 (CIANO)","2017-01-10","18:00:00","20.77","21.99","19.54","50.53","0.00","0.28","3.70","275.03","999.65","0.08",
"BLOCK 910 (CIANO)","2017-01-10","19:00:00","18.91","19.79","18.13","54.35","0.00","0.00","3.57","294.26","1000.12","0.08",
"BLOCK 910 (CIANO)","2017-01-10","20:00:00","16.80","18.78","15.40","59.42","0.00","0.00","2.58","321.24","1000.41","0.08",
"BLOCK 910 (CIANO)","2017-01-10","21:00:00","15.07","16.67","14.25","66.00","0.00","0.00","1.32","58.93","1000.45","0.04",
"BLOCK 910 (CIANO)","2017-01-10","22:00:00","14.93","15.78","13.14","64.96","0.00","0.00","2.08","281.98","1000.43","0.06",
"BLOCK 910 (CIANO)","2017-01-10","23:00:00","12.70","14.18","11.78","74.37","0.00","0.00","2.91","149.11","1000.57","0.05",
"BLOCK 910 (CIANO)","2017-01-11","00:00:00","12.83","14.85","10.52","72.77","0.00","0.00","2.94","164.44","1000.26","0.03",
"BLOCK 910 (CIANO)","2017-01-11","01:00:00","11.04","11.88","10.38","77.70","0.00","0.00","4.26","160.59","999.91","0.03",
"BLOCK 910 (CIANO)","2017-01-11","02:00:00","12.09","13.37","10.81","76.91","0.00","0.00","2.53","225.90","999.74","0.01",
"BLOCK 910 (CIANO)","2017-01-11","03:00:00","10.26","12.12","9.81","86.47","0.00","0.00","5.71","44.44","999.34","0.02",
"BLOCK 910 (CIANO)","2017-01-11","04:00:00","9.61","9.99","9.22","86.20","0.00","0.00","3.94","70.72","998.99","0.01",
"BLOCK 910 (CIANO)","2017-01-11","05:00:00","10.38","11.33","9.68","82.55","0.00","0.00","2.93","160.23","998.86","0.01",
"BLOCK 910 (CIANO)","2017-01-11","06:00:00","9.93","11.36","9.07","82.36","0.00","0.02","2.83","79.45","999.13","0",
"BLOCK 910 (CIANO)","2017-01-11","07:00:00","9.76","11.01","9.12","82.28","0.00","30.23","3.78","50.70","999.50","0.01",
"BLOCK 910 (CIANO)","2017-01-11","08:00:00","14.07","16.28","10.95","69.27","0.00","197.13","1.78","35.95","1000.36","0.10",
"BLOCK 910 (CIANO)","2017-01-11","09:00:00","19.35","22.11","16.26","56.39","0.00","375.40","3.16","70.11","1001.02","0.25",
"BLOCK 910 (CIANO)","2017-01-11","10:00:00","23.81","25.01","22.06","43.03","0.00","521.53","1.64","196.33","1001.46","0.36",
"BLOCK 910 (CIANO)","2017-01-11","11:00:00","25.55","26.29","24.79","32.68","0.00","619.28","6.54","266.12","1001.32","0.55",
"BLOCK 910 (CIANO)","2017-01-11","12:00:00","26.32","26.93","25.58","27.67","0.00","638.98","10.43","266.93","1000.78","0.64",
"BLOCK 910 (CIANO)","2017-01-11","13:00:00","27.24","27.98","26.54","24.05","0.00","628.87","10.18","267.23","999.91","0.68",
"BLOCK 910 (CIANO)","2017-01-11","14:00:00","27.94","28.33","27.68","23.78","0.00","540.77","10.33","268.10","999.58","0.66",
"BLOCK 910 (CIANO)","2017-01-11","15:00:00","27.90","28.22","27.58","23.72","0.00","400.48","10.53","270.91","999.25","0.60",
"BLOCK 910 (CIANO)","2017-01-11","16:00:00","27.15","27.78","26.14","24.91","0.00","229.37","8.30","264.89","999.05","0.46",
"BLOCK 910 (CIANO)","2017-01-11","17:00:00","23.72","26.20","20.86","38.78","0.00","52.83","5.93","261.01","998.82","0.22",
"BLOCK 910 (CIANO)","2017-01-11","18:00:00","19.15","20.84","17.53","51.03","0.00","0.18","6.31","258.90","998.78","0.13",
"BLOCK 910 (CIANO)","2017-01-11","19:00:00","16.30","17.52","15.33","60.98","0.00","0.00","4.96","263.78","999.22","0.09",
"BLOCK 910 (CIANO)","2017-01-11","20:00:00","14.40","15.33","13.24","67.40","0.00","0.00","1.95","254.25","999.65","0.05",
"BLOCK 910 (CIANO)","2017-01-11","21:00:00","12.73","14.22","10.51","75.99","0.00","0.00","0.93","311.89","999.90","0.03",
"BLOCK 910 (CIANO)","2017-01-11","22:00:00","10.39","10.98","9.98","86.60","0.00","0.00","3.94","26.18","1000.02","0.03",
"BLOCK 910 (CIANO)","2017-01-11","23:00:00","10.17","10.42","9.90","87.97","0.00","0.00","3.04","39.80","999.86","0.03",
"BLOCK 910 (CIANO)","2017-01-12","00:00:00","10.51","11.12","8.65","87.65","0.00","0.00","1.66","198.40","1000.05","0",
"BLOCK 910 (CIANO)","2017-01-12","01:00:00","8.33","9.44","7.62","88.67","0.00","0.00","3.11","155.34","1000.06","0.00",
"BLOCK 910 (CIANO)","2017-01-12","02:00:00","7.74","8.21","7.47","91.60","0.00","0.00","2.51","131.18","999.94","0",
"BLOCK 910 (CIANO)","2017-01-12","03:00:00","7.59","8.22","6.96","94.47","0.00","0.00","2.17","53.61","999.94","0",
"BLOCK 910 (CIANO)","2017-01-12","04:00:00","7.30","7.98","6.75","96.63","0.00","0.00","1.47","142.45","999.89","0",
"BLOCK 910 (CIANO)","2017-01-12","05:00:00","7.42","8.49","6.80","93.40","0.00","0.00","1.74","138.36","999.86","0",
"BLOCK 910 (CIANO)","2017-01-12","06:00:00","6.20","7.20","5.81","87.18","0.00","0.01","3.18","74.97","1000.16","0",
"BLOCK 910 (CIANO)","2017-01-12","07:00:00","6.56","8.29","5.85","84.72","0.00","24.88","4.34","53.86","1000.76","0.01",
"BLOCK 910 (CIANO)","2017-01-12","08:00:00","10.86","12.96","8.00","71.67","0.00","183.52","2.42","11.86","1001.75","0.08",
"BLOCK 910 (CIANO)","2017-01-12","09:00:00","16.16","18.38","12.94","58.04","0.00","303.73","2.37","118.75","1002.52","0.18",
"BLOCK 910 (CIANO)","2017-01-12","10:00:00","20.63","22.52","18.40","45.55","0.00","499.33","3.08","86.26","1002.79","0.34",
"BLOCK 910 (CIANO)","2017-01-12","11:00:00","23.41","24.57","22.42","33.47","0.00","611.80","8.12","136.05","1002.25","0.52",
"BLOCK 910 (CIANO)","2017-01-12","12:00:00","24.71","25.44","23.89","31.48","0.00","641.20","9.37","148.52","1001.44","0.58",
"BLOCK 910 (CIANO)","2017-01-12","13:00:00","25.59","26.44","25.08","31.24","0.00","619.77","10.82","166.43","1000.53","0.60",
"BLOCK 910 (CIANO)","2017-01-12","14:00:00","25.96","26.37","25.68","30.86","0.00","516.90","10.72","187.66","1000.23","0.57",
"BLOCK 910 (CIANO)","2017-01-12","15:00:00","25.53","26.18","25.04","28.30","0.00","378.43","8.65","207.74","1000.15","0.49",
"BLOCK 910 (CIANO)","2017-01-12","16:00:00","24.73","25.75","23.91","30.76","0.00","224.60","7.72","209.87","999.94","0.38",
"BLOCK 910 (CIANO)","2017-01-12","17:00:00","21.63","23.93","20.07","40.58","0.00","23.78","4.26","218.70","999.59","0.14",
"BLOCK 910 (CIANO)","2017-01-12","18:00:00","19.30","20.07","17.57","45.10","0.00","0.25","2.78","227.70","999.64","0.06",
"BLOCK 910 (CIANO)","2017-01-12","19:00:00","15.50","17.57","14.40","59.09","0.00","0.00","2.70","129.72","999.76","0.05",
"BLOCK 910 (CIANO)","2017-01-12","20:00:00","14.34","14.79","13.92","65.14","0.00","0.00","0.52","236.26","999.94","0.03",
"BLOCK 910 (CIANO)","2017-01-12","21:00:00","13.57","14.47","13.04","73.00","0.00","0.00","1.25","111.30","1000.15","0.03",
"BLOCK 910 (CIANO)","2017-01-12","22:00:00","13.34","13.84","12.82","69.02","0.00","0.00","2.70","134.57","1000.15","0.06",
"BLOCK 910 (CIANO)","2017-01-12","23:00:00","12.99","13.20","12.73","68.81","0.00","0.00","3.28","134.27","1000.14","0.06",
"BLOCK 910 (CIANO)","2017-01-13","00:00:00","13.05","13.84","12.14","66.31","0.00","0.00","4.39","154.86","999.96","0.06",
"BLOCK 910 (CIANO)","2017-01-13","01:00:00","12.52","12.97","12.12","69.50","0.00","0.00","4.83","153.12","999.81","0.05",
"BLOCK 910 (CIANO)","2017-01-13","02:00:00","12.71","13.45","12.47","70.10","0.00","0.00","2.89","143.82","999.76","0.03",
"BLOCK 910 (CIANO)","2017-01-13","03:00:00","12.95","14.59","12.15","71.94","0.00","0.00","4.14","321.03","999.99","0.04",
"BLOCK 910 (CIANO)","2017-01-13","04:00:00","12.14","12.51","11.70","76.71","0.00","0.00","4.07","26.25","999.98","0.03",
"BLOCK 910 (CIANO)","2017-01-13","05:00:00","12.56","13.11","12.24","72.30","0.00","0.00","3.44","34.75","1000.12","0.03",
"BLOCK 910 (CIANO)","2017-01-13","06:00:00","12.10","12.77","11.43","74.48","0.00","0.00","2.57","145.93","1000.58","0.02",
"BLOCK 910 (CIANO)","2017-01-13","07:00:00","11.99","12.93","11.63","77.69","0.00","12.13","1.80","53.56","1001.20","0",
"BLOCK 910 (CIANO)","2017-01-13","08:00:00","15.24","17.60","12.79","67.71","0.00","103.12","5.95","122.22","1002.03","0.10",
"BLOCK 910 (CIANO)","2017-01-13","09:00:00","18.35","19.33","17.58","62.37","0.00","241.05","10.56","125.15","1002.93","0.21",
"BLOCK 910 (CIANO)","2017-01-13","10:00:00","20.78","21.69","19.26","60.93","0.00","312.52","12.79","137.54","1003.18","0.28",
"BLOCK 910 (CIANO)","2017-01-13","11:00:00","22.33","23.59","21.33","54.81","0.00","513.47","10.19","170.64","1002.98","0.38",
"BLOCK 910 (CIANO)","2017-01-13","12:00:00","23.23","23.77","22.75","53.32","0.00","435.95","8.64","183.88","1002.15","0.37",
"BLOCK 910 (CIANO)","2017-01-13","13:00:00","23.68","24.51","23.05","48.71","0.00","560.60","11.33","184.89","1001.24","0.46",
"BLOCK 910 (CIANO)","2017-01-13","14:00:00","24.18","24.93","23.51","53.04","0.00","460.63","13.13","174.83","1000.78","0.41",
"BLOCK 910 (CIANO)","2017-01-13","15:00:00","24.11","24.47","23.72","55.05","0.00","370.95","14.60","167.96","1000.51","0.38",
"BLOCK 910 (CIANO)","2017-01-13","16:00:00","23.48","24.14","22.79","58.13","0.00","214.92","15.01","169.98","1000.34","0.30",
"BLOCK 910 (CIANO)","2017-01-13","17:00:00","21.56","23.06","19.88","66.28","0.00","56.62","7.97","194.03","1000.63","0.14",
"BLOCK 910 (CIANO)","2017-01-13","18:00:00","18.35","19.87","16.54","76.35","0.00","0.26","1.95","145.78","1000.72","0",
"BLOCK 910 (CIANO)","2017-01-13","19:00:00","15.48","16.53","14.81","84.09","0.00","0.00","4.27","52.30","1000.76","0.02",
"BLOCK 910 (CIANO)","2017-01-13","20:00:00","14.47","14.86","14.10","87.75","0.00","0.00","4.26","56.01","1000.71","0.03",
"BLOCK 910 (CIANO)","2017-01-13","21:00:00","14.00","14.51","13.28","88.15","0.00","0.00","3.13","92.52","1000.89","0.03",
"BLOCK 910 (CIANO)","2017-01-13","22:00:00","14.83","15.50","14.06","80.78","0.00","0.00","3.29","119.61","1000.95","0.04",
"BLOCK 910 (CIANO)","2017-01-13","23:00:00","12.58","14.11","11.68","86.08","0.00","0.00","3.31","133.07","1001.15","0.03",
"BLOCK 910 (CIANO)","2017-01-14","00:00:00","12.01","12.89","11.37","90.12","0.00","0.00","3.55","142.09","1000.97","0.00",
"BLOCK 910 (CIANO)","2017-01-14","01:00:00","14.05","15.08","12.60","90.72","0.00","0.00","10.35","121.92","1000.80","0.02",
"BLOCK 910 (CIANO)","2017-01-14","02:00:00","15.66","15.92","15.11","92.63","0.00","0.00","13.21","117.85","1000.79","0.02",
"BLOCK 910 (CIANO)","2017-01-14","03:00:00","15.98","17.15","15.46","95.13","0.00","0.00","13.91","122.01","1000.73","0.01",
"BLOCK 910 (CIANO)","2017-01-14","04:00:00","16.60","17.17","16.30","95.02","0.00","0.00","17.38","125.03","1000.72","0.02",
"BLOCK 910 (CIANO)","2017-01-14","05:00:00","16.77","17.07","16.28","96.40","0.00","0.00","16.05","139.68","1001.21","0.01",
"BLOCK 910 (CIANO)","2017-01-14","06:00:00","16.92","17.07","16.79","96.02","0.00","0.00","14.15","148.74","1001.84","0.01",
"BLOCK 910 (CIANO)","2017-01-14","07:00:00","16.71","16.93","16.59","96.63","0.00","17.87","10.06","157.54","1002.40","0.00",
"BLOCK 910 (CIANO)","2017-01-14","08:00:00","17.37","17.84","16.81","95.30","0.00","67.28","11.00","147.83","1002.89","0.02",
"BLOCK 910 (CIANO)","2017-01-14","09:00:00","18.50","19.10","17.81","89.30","0.00","167.10","11.30","139.85","1003.18","0.08",
"BLOCK 910 (CIANO)","2017-01-14","10:00:00","19.20","19.60","18.81","84.25","0.00","197.63","10.70","130.60","1003.45","0.11",
"BLOCK 910 (CIANO)","2017-01-14","11:00:00","19.93","21.07","19.53","78.54","0.00","239.42","16.09","157.08","1002.84","0.16",
"BLOCK 910 (CIANO)","2017-01-14","12:00:00","20.74","21.24","20.24","67.65","0.00","434.58","23.91","167.95","1001.82","0.28",
"BLOCK 910 (CIANO)","2017-01-14","13:00:00","20.16","20.90","19.40","64.05","0.00","319.88","24.01","170.62","1001.13","0.28",
"BLOCK 910 (CIANO)","2017-01-14","14:00:00","19.01","19.51","18.56","67.61","0.00","129.35","19.95","171.55","1001.11","0.20",
"BLOCK 910 (CIANO)","2017-01-14","15:00:00","18.18","18.73","17.83","76.54","0.00","83.99","12.70","153.56","1000.78","0.11",
"BLOCK 910 (CIANO)","2017-01-14","16:00:00","18.65","18.83","18.31","76.45","0.00","115.07","14.04","142.84","1000.74","0.13",
"BLOCK 910 (CIANO)","2017-01-14","17:00:00","18.24","18.71","17.75","78.78","0.00","22.00","9.37","152.22","1000.94","0.07",
"BLOCK 910 (CIANO)","2017-01-14","18:00:00","15.49","17.93","14.13","87.65","1.20","0.04","12.10","282.47","1001.78","0.03",
"BLOCK 910 (CIANO)","2017-01-14","19:00:00","13.06","14.15","12.45","94.65","2.70","0.00","16.22","284.63","1002.42","0.01",
"BLOCK 910 (CIANO)","2017-01-14","20:00:00","12.55","12.75","12.40","96.45","3.10","0.00","12.13","292.91","1002.58","0.02",
"BLOCK 910 (CIANO)","2017-01-14","21:00:00","12.74","12.86","12.64","93.80","0.00","0.00","7.51","304.22","1002.98","0.02",
"BLOCK 910 (CIANO)","2017-01-14","22:00:00","12.59","12.88","12.05","93.15","0.00","0.00","6.57","299.42","1003.12","0.02",
"BLOCK 910 (CIANO)","2017-01-14","23:00:00","11.73","12.06","11.23","95.17","0.00","0.00","3.28","268.82","1003.31","0.01",
"BLOCK 910 (CIANO)","2017-01-15","00:00:00","11.31","11.49","11.16","96.42","0.00","0.00","3.45","245.72","1003.27","0",
"BLOCK 910 (CIANO)","2017-01-15","01:00:00","11.19","11.40","10.91","95.65","0.10","0.00","3.66","237.51","1003.68","0",
"BLOCK 910 (CIANO)","2017-01-15","02:00:00","9.71","10.92","8.97","97.42","0.00","0.00","3.55","50.02","1003.85","0",
"BLOCK 910 (CIANO)","2017-01-15","03:00:00","8.63","9.22","8.27","99.00","0.00","0.00","2.23","50.80","1003.98","0",
"BLOCK 910 (CIANO)","2017-01-15","04:00:00","8.54","8.78","8.15","99.37","0.00","0.00","2.14","123.19","1004.16","0",
"BLOCK 910 (CIANO)","2017-01-15","05:00:00","8.80","9.04","8.53","99.03","0.00","0.00","2.31","134.33","1004.29","0",
"BLOCK 910 (CIANO)","2017-01-15","06:00:00","7.96","8.53","7.64","98.13","0.00","0.01","1.83","125.35","1004.41","0",
"BLOCK 910 (CIANO)","2017-01-15","07:00:00","7.68","8.35","7.14","97.55","0.00","39.13","3.05","148.98","1004.80","0",
"BLOCK 910 (CIANO)","2017-01-15","08:00:00","11.05","13.43","8.34","91.13","0.00","207.20","3.87","115.86","1005.65","0.07",
"BLOCK 910 (CIANO)","2017-01-15","09:00:00","14.80","16.06","13.30","73.95","0.00","384.72","6.22","87.56","1006.45","0.18",
"BLOCK 910 (CIANO)","2017-01-15","10:00:00","16.59","17.08","15.84","57.80","0.00","537.87","4.09","120.67","1007.32","0.30",
"BLOCK 910 (CIANO)","2017-01-15","11:00:00","17.14","17.73","16.31","53.10","0.00","636.40","3.57","57.85","1006.85","0.36",
"BLOCK 910 (CIANO)","2017-01-15","12:00:00","17.70","18.14","17.19","51.99","0.00","671.33","3.75","279.13","1005.79","0.38",
"BLOCK 910 (CIANO)","2017-01-15","13:00:00","18.02","18.74","17.23","51.19","0.00","638.32","6.08","315.48","1004.59","0.37",
"BLOCK 910 (CIANO)","2017-01-15","14:00:00","18.68","19.36","18.17","49.08","0.00","548.95","2.85","259.84","1004.08","0.34",
"BLOCK 910 (CIANO)","2017-01-15","15:00:00","19.05","19.44","18.42","48.31","0.00","407.25","5.84","258.18","1003.47","0.30",
"BLOCK 910 (CIANO)","2017-01-15","16:00:00","18.75","19.06","18.48","50.69","0.00","234.65","10.19","296.14","1002.88","0.26",
"BLOCK 910 (CIANO)","2017-01-15","17:00:00","17.46","18.64","15.88","58.53","0.00","65.97","8.17","288.64","1002.38","0.15",
"BLOCK 910 (CIANO)","2017-01-15","18:00:00","14.57","15.89","13.71","72.34","0.00","0.44","7.59","284.64","1002.17","0.06",
"BLOCK 910 (CIANO)","2017-01-15","19:00:00","12.89","13.80","12.33","82.07","0.00","0.00","8.94","281.99","1002.20","0.05",
"BLOCK 910 (CIANO)","2017-01-15","20:00:00","12.04","12.46","11.51","85.72","0.00","0.00","8.80","283.39","1002.29","0.05",
"BLOCK 910 (CIANO)","2017-01-15","21:00:00","11.17","11.55","10.82","90.15","0.00","0.00","8.95","289.67","1002.01","0.03",
"BLOCK 910 (CIANO)","2017-01-15","22:00:00","10.82","11.01","10.65","92.55","0.00","0.00","7.77","293.43","1001.88","0.02",
