Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2018-08-11","20:00:00","24.19","24.77","23.83","88.80","2.10","0.00","2.12","6.39","1002.77","0.03",
"BLOCK 910 (CIANO)","2018-08-11","21:00:00","24.69","25.01","24.45","91.43","0.00","0.00","1.24","157.95","1003.47","0.02",
"BLOCK 910 (CIANO)","2018-08-11","22:00:00","24.70","24.84","24.51","92.83","0.00","0.00","2.61","42.47","1003.41","0.02",
"BLOCK 910 (CIANO)","2018-08-11","23:00:00","24.94","25.18","24.45","89.58","0.00","0.00","2.82","347.97","1003.46","0.03",
"BLOCK 910 (CIANO)","2018-08-12","00:00:00","24.75","25.07","24.43","92.63","0.00","0.00","1.48","40.69","1003.35","0",
"BLOCK 910 (CIANO)","2018-08-12","01:00:00","24.60","24.72","24.39","95.97","0.00","0.00","1.94","66.55","1002.92","0",
"BLOCK 910 (CIANO)","2018-08-12","02:00:00","24.68","24.86","24.59","96.72","0.00","0.00","1.92","97.74","1002.48","0",
"BLOCK 910 (CIANO)","2018-08-12","03:00:00","24.98","25.09","24.85","96.82","0.00","0.00","1.79","44.70","1002.75","0",
"BLOCK 910 (CIANO)","2018-08-12","04:00:00","25.20","25.42","25.07","96.98","0.00","0.00","2.69","110.32","1002.79","0",
"BLOCK 910 (CIANO)","2018-08-12","05:00:00","25.25","25.54","24.88","94.58","0.00","0.08","3.70","341.86","1002.95","0",
"BLOCK 910 (CIANO)","2018-08-12","06:00:00","24.36","24.95","23.79","94.42","0.00","6.64","8.54","26.70","1003.71","0.01",
"BLOCK 910 (CIANO)","2018-08-12","07:00:00","24.02","24.20","23.85","94.47","0.00","15.72","6.41","32.89","1004.24","0.01",
"BLOCK 910 (CIANO)","2018-08-12","08:00:00","24.20","24.41","23.83","94.42","0.00","52.24","7.48","100.14","1004.65","0.03",
"BLOCK 910 (CIANO)","2018-08-12","09:00:00","24.28","24.61","23.83","93.02","0.00","108.02","16.93","85.62","1004.79","0.06",
"BLOCK 910 (CIANO)","2018-08-12","10:00:00","24.78","25.38","24.32","91.78","0.00","228.60","16.68","78.19","1005.07","0.11",
"BLOCK 910 (CIANO)","2018-08-12","11:00:00","25.78","26.90","25.29","88.30","0.00","460.93","20.67","88.55","1004.68","0.20",
"BLOCK 910 (CIANO)","2018-08-12","12:00:00","27.35","28.20","26.45","83.03","0.00","571.35","18.15","91.77","1004.02","0.30",
"BLOCK 910 (CIANO)","2018-08-12","13:00:00","28.20","28.58","27.75","80.92","0.00","565.35","15.61","88.76","1003.56","0.33",
"BLOCK 910 (CIANO)","2018-08-12","14:00:00","28.56","29.24","28.14","79.18","0.00","497.82","14.41","120.47","1003.42","0.32",
"BLOCK 910 (CIANO)","2018-08-12","15:00:00","28.99","29.63","28.40","77.93","0.00","389.40","12.54","127.47","1003.03","0.29",
"BLOCK 910 (CIANO)","2018-08-12","16:00:00","28.06","28.48","27.61","79.16","0.00","133.52","12.01","129.00","1002.31","0.17",
"BLOCK 910 (CIANO)","2018-08-12","17:00:00","27.66","27.77","27.52","79.95","0.00","92.30","8.60","115.27","1002.09","0.13",
"BLOCK 910 (CIANO)","2018-08-12","18:00:00","27.30","27.56","26.85","82.82","0.00","43.08","7.01","104.15","1002.54","0.08",
"BLOCK 910 (CIANO)","2018-08-12","19:00:00","26.38","26.89","26.08","84.25","0.00","2.45","8.86","98.42","1002.72","0.06",
"BLOCK 910 (CIANO)","2018-08-12","20:00:00","25.77","26.12","25.29","87.23","0.00","0.00","8.80","106.58","1003.11","0.07",
"BLOCK 910 (CIANO)","2018-08-12","21:00:00","24.95","25.32","24.58","91.73","0.00","0.00","5.55","114.21","1003.64","0.04",
"BLOCK 910 (CIANO)","2018-08-12","22:00:00","24.35","24.59","24.03","94.73","0.00","0.00","3.95","143.30","1004.03","0.02",
"BLOCK 910 (CIANO)","2018-08-12","23:00:00","23.94","24.06","23.79","96.65","0.00","0.00","3.29","145.67","1004.10","0.02",
"BLOCK 910 (CIANO)","2018-08-13","00:00:00","23.92","24.06","23.77","97.12","0.00","0.00","4.40","147.48","1004.07","0",
"BLOCK 910 (CIANO)","2018-08-13","01:00:00","23.65","23.80","23.52","97.25","0.00","0.00","3.74","129.92","1003.81","0",
"BLOCK 910 (CIANO)","2018-08-13","02:00:00","23.48","23.60","23.37","96.55","0.00","0.00","2.88","56.91","1003.57","0",
"BLOCK 910 (CIANO)","2018-08-13","03:00:00","23.35","23.49","23.21","97.03","0.00","0.00","4.42","45.21","1003.41","0",
"BLOCK 910 (CIANO)","2018-08-13","04:00:00","23.19","23.34","22.97","96.58","0.00","0.00","3.13","56.20","1003.51","0",
"BLOCK 910 (CIANO)","2018-08-13","05:00:00","23.13","23.29","22.96","96.32","0.00","0.49","3.56","61.68","1003.77","0",
"BLOCK 910 (CIANO)","2018-08-13","06:00:00","23.62","24.24","23.27","95.68","0.00","32.69","3.21","53.27","1004.33","0.00",
"BLOCK 910 (CIANO)","2018-08-13","07:00:00","26.28","27.96","24.20","85.75","0.00","260.30","8.19","84.95","1004.25","0.17",
"BLOCK 910 (CIANO)","2018-08-13","08:00:00","28.90","29.97","27.85","72.83","0.00","482.97","11.28","84.86","1004.35","0.36",
"BLOCK 910 (CIANO)","2018-08-13","09:00:00","29.93","30.46","29.35","68.98","0.00","532.27","9.57","130.54","1004.68","0.42",
"BLOCK 910 (CIANO)","2018-08-13","10:00:00","30.53","31.35","29.69","67.78","0.00","706.92","11.95","136.91","1004.69","0.52",
"BLOCK 910 (CIANO)","2018-08-13","11:00:00","31.54","32.06","30.76","62.98","0.00","943.33","8.74","131.62","1004.38","0.68",
"BLOCK 910 (CIANO)","2018-08-13","12:00:00","32.44","33.35","31.71","56.95","0.00","916.43","4.01","85.57","1003.81","0.71",
"BLOCK 910 (CIANO)","2018-08-13","13:00:00","33.17","34.15","31.09","54.66","0.00","876.80","5.42","147.36","1002.99","0.71",
"BLOCK 910 (CIANO)","2018-08-13","14:00:00","32.09","32.77","31.32","63.47","0.00","746.68","13.81","190.26","1002.34","0.59",
"BLOCK 910 (CIANO)","2018-08-13","15:00:00","32.12","32.72","31.42","64.38","0.00","703.07","11.80","209.99","1001.73","0.57",
"BLOCK 910 (CIANO)","2018-08-13","16:00:00","32.20","32.89","31.18","62.56","0.00","490.38","10.68","193.72","1001.14","0.48",
"BLOCK 910 (CIANO)","2018-08-13","17:00:00","29.72","32.23","27.80","74.72","3.10","205.27","6.16","249.34","1001.12","0.21",
"BLOCK 910 (CIANO)","2018-08-13","18:00:00","28.47","28.99","28.10","81.93","0.00","41.79","1.84","283.64","1001.28","0.03",
"BLOCK 910 (CIANO)","2018-08-13","19:00:00","27.44","28.29","26.83","83.78","0.00","2.27","4.64","12.36","1001.57","0.03",
"BLOCK 910 (CIANO)","2018-08-13","20:00:00","26.50","26.94","26.12","84.92","0.00","0.00","2.26","50.40","1001.65","0.04",
"BLOCK 910 (CIANO)","2018-08-13","21:00:00","25.70","26.13","25.45","88.93","0.00","0.00","4.81","128.80","1001.97","0.05",
"BLOCK 910 (CIANO)","2018-08-13","22:00:00","25.49","25.57","25.38","90.82","0.00","0.00","5.50","116.34","1002.03","0.04",
"BLOCK 910 (CIANO)","2018-08-13","23:00:00","25.29","25.43","25.20","92.08","0.00","0.00","4.23","112.82","1002.16","0.03",
"BLOCK 910 (CIANO)","2018-08-14","00:00:00","25.16","25.26","25.04","91.20","0.00","0.00","3.81","108.72","1001.93","0.01",
"BLOCK 910 (CIANO)","2018-08-14","01:00:00","24.85","25.08","24.63","92.60","0.00","0.00","3.48","121.90","1001.82","0.01",
"BLOCK 910 (CIANO)","2018-08-14","02:00:00","24.44","24.64","24.29","94.90","0.00","0.00","4.26","137.62","1001.54","0.00",
"BLOCK 910 (CIANO)","2018-08-14","03:00:00","24.23","24.30","24.16","95.27","0.00","0.00","4.15","115.79","1001.44","0.00",
"BLOCK 910 (CIANO)","2018-08-14","04:00:00","24.09","24.19","23.96","95.00","0.00","0.00","1.55","89.70","1001.39","0",
"BLOCK 910 (CIANO)","2018-08-14","05:00:00","23.88","24.05","23.78","94.98","0.00","0.35","4.26","122.37","1001.51","0",
"BLOCK 910 (CIANO)","2018-08-14","06:00:00","24.73","25.47","24.03","90.97","0.00","64.18","7.90","108.59","1001.92","0.05",
"BLOCK 910 (CIANO)","2018-08-14","07:00:00","26.50","27.73","25.46","84.10","0.00","244.12","8.65","99.27","1002.16","0.17",
"BLOCK 910 (CIANO)","2018-08-14","08:00:00","28.67","29.56","27.63","76.60","0.00","439.00","7.99","68.28","1002.30","0.32",
"BLOCK 910 (CIANO)","2018-08-14","09:00:00","30.31","31.21","29.30","69.84","0.00","626.20","4.90","109.94","1002.70","0.46",
"BLOCK 910 (CIANO)","2018-08-14","10:00:00","31.54","32.04","30.80","64.04","0.00","823.30","4.46","97.25","1002.86","0.62",
"BLOCK 910 (CIANO)","2018-08-14","11:00:00","32.39","33.01","31.84","59.13","0.00","683.38","7.52","118.91","1002.42","0.58",
"BLOCK 910 (CIANO)","2018-08-14","12:00:00","33.38","34.18","32.24","54.88","0.00","795.20","5.47","112.96","1001.67","0.67",
"BLOCK 910 (CIANO)","2018-08-14","13:00:00","30.74","33.61","26.46","68.43","2.40","238.97","10.89","174.64","1001.00","0.31",
"BLOCK 910 (CIANO)","2018-08-14","14:00:00","28.34","30.22","25.67","78.66","0.20","222.70","11.29","174.84","1000.38","0.21",
"BLOCK 910 (CIANO)","2018-08-14","15:00:00","27.04","29.35","25.47","81.92","0.30","237.22","6.74","248.88","1000.20","0.18",
"BLOCK 910 (CIANO)","2018-08-14","16:00:00","30.62","31.20","29.33","72.89","0.00","336.88","4.75","280.35","1000.05","0.28",
"BLOCK 910 (CIANO)","2018-08-14","17:00:00","29.76","31.08","28.93","74.66","0.00","152.17","8.01","307.42","999.66","0.20",
"BLOCK 910 (CIANO)","2018-08-14","18:00:00","28.67","29.03","28.06","77.75","0.00","50.52","3.70","317.13","999.27","0.07",
"BLOCK 910 (CIANO)","2018-08-14","19:00:00","27.44","28.06","27.10","86.02","0.00","1.55","0.95","327.52","999.82","0",
"BLOCK 910 (CIANO)","2018-08-14","20:00:00","26.80","27.12","26.49","91.18","0.00","0.00","1.16","351.27","1000.68","0.02",
"BLOCK 910 (CIANO)","2018-08-14","21:00:00","26.24","26.66","25.90","94.40","0.00","0.00","0.51","88.19","1001.15","0.01",
"BLOCK 910 (CIANO)","2018-08-14","22:00:00","26.03","26.16","25.86","95.85","0.00","0.00","1.13","251.69","1001.11","0.01",
"BLOCK 910 (CIANO)","2018-08-14","23:00:00","25.32","25.87","25.01","96.45","0.00","0.00","1.34","10.77","1001.22","0.01",
"BLOCK 910 (CIANO)","2018-08-15","00:00:00","24.76","25.08","24.56","97.58","0.00","0.00","2.41","52.51","1001.63","0",
"BLOCK 910 (CIANO)","2018-08-15","01:00:00","24.70","24.95","24.49","97.80","0.00","0.00","3.65","101.71","1001.44","0",
"BLOCK 910 (CIANO)","2018-08-15","02:00:00","24.69","24.95","24.48","96.97","0.00","0.00","1.65","79.39","1001.01","0",
"BLOCK 910 (CIANO)","2018-08-15","03:00:00","24.40","24.63","24.15","97.35","0.00","0.00","2.25","130.97","1000.91","0",
"BLOCK 910 (CIANO)","2018-08-15","04:00:00","24.77","25.00","24.32","96.20","0.00","0.00","6.29","110.15","1001.09","0.00",
"BLOCK 910 (CIANO)","2018-08-15","05:00:00","24.73","24.84","24.59","95.17","0.00","0.86","6.34","91.62","1001.80","0",
"BLOCK 910 (CIANO)","2018-08-15","06:00:00","25.41","26.32","24.60","94.10","0.00","66.97","8.34","92.57","1002.32","0.04",
"BLOCK 910 (CIANO)","2018-08-15","07:00:00","26.21","26.31","26.11","91.20","0.00","85.31","11.45","101.17","1002.99","0.07",
"BLOCK 910 (CIANO)","2018-08-15","08:00:00","26.43","26.58","26.26","90.92","0.00","82.96","9.75","100.32","1003.59","0.07",
"BLOCK 910 (CIANO)","2018-08-15","09:00:00","26.32","26.65","26.13","92.08","0.10","143.93","11.19","102.92","1004.18","0.09",
"BLOCK 910 (CIANO)","2018-08-15","10:00:00","28.39","30.81","26.63","86.10","0.00","574.33","14.18","113.00","1004.34","0.30",
"BLOCK 910 (CIANO)","2018-08-15","11:00:00","30.44","31.36","29.88","78.70","0.00","754.67","21.94","133.72","1004.22","0.43",
"BLOCK 910 (CIANO)","2018-08-15","12:00:00","28.57","31.21","27.48","75.38","0.00","324.73","21.60","125.12","1003.49","0.30",
"BLOCK 910 (CIANO)","2018-08-15","13:00:00","27.41","27.81","26.04","75.25","0.00","202.02","14.14","121.43","1003.27","0.23",
"BLOCK 910 (CIANO)","2018-08-15","14:00:00","25.11","26.44","24.41","89.88","0.20","201.90","20.86","132.97","1004.13","0.12",
"BLOCK 910 (CIANO)","2018-08-15","15:00:00","28.58","29.72","26.40","71.29","0.00","438.58","17.76","134.58","1003.18","0.36",
"BLOCK 910 (CIANO)","2018-08-15","16:00:00","29.55","30.34","28.91","66.15","0.00","320.32","14.34","132.05","1002.47","0.36",
"BLOCK 910 (CIANO)","2018-08-15","17:00:00","30.62","31.02","30.02","64.44","0.00","299.63","9.88","134.20","1002.18","0.35",
"BLOCK 910 (CIANO)","2018-08-15","18:00:00","29.27","30.35","28.30","68.38","0.00","51.86","9.47","104.96","1002.53","0.19",
"BLOCK 910 (CIANO)","2018-08-15","19:00:00","27.50","28.31","26.75","75.21","0.00","0.62","8.22","87.63","1003.17","0.11",
"BLOCK 910 (CIANO)","2018-08-15","20:00:00","26.32","26.77","25.77","81.15","0.00","0.00","4.83","92.29","1003.91","0.07",
"BLOCK 910 (CIANO)","2018-08-15","21:00:00","25.74","25.96","25.57","82.68","0.00","0.00","6.13","74.22","1004.41","0.08",
"BLOCK 910 (CIANO)","2018-08-15","22:00:00","25.05","25.60","24.63","85.07","0.00","0.00","5.43","33.97","1004.46","0.06",
"BLOCK 910 (CIANO)","2018-08-15","23:00:00","24.37","24.66","24.18","89.22","0.00","0.00","3.49","6.51","1004.33","0.04",
"BLOCK 910 (CIANO)","2018-08-16","00:00:00","24.39","24.67","23.84","89.67","0.00","0.00","2.82","354.75","1004.23","0.01",
"BLOCK 910 (CIANO)","2018-08-16","01:00:00","23.78","23.91","23.55","91.73","0.00","0.00","2.85","22.50","1003.87","0.00",
"BLOCK 910 (CIANO)","2018-08-16","02:00:00","23.29","23.55","23.14","92.72","0.00","0.00","3.63","31.51","1003.58","0.00",
"BLOCK 910 (CIANO)","2018-08-16","03:00:00","22.79","23.26","22.45","94.47","0.00","0.00","2.86","56.95","1003.59","0",
"BLOCK 910 (CIANO)","2018-08-16","04:00:00","22.34","22.56","22.13","96.25","0.00","0.00","3.28","51.75","1003.75","0",
"BLOCK 910 (CIANO)","2018-08-16","05:00:00","22.36","22.46","22.17","96.32","0.00","0.31","3.02","5.54","1004.21","0",
"BLOCK 910 (CIANO)","2018-08-16","06:00:00","23.14","24.46","22.34","93.97","0.00","63.04","3.52","26.54","1005.08","0.02",
"BLOCK 910 (CIANO)","2018-08-16","07:00:00","25.61","26.94","24.45","85.27","0.00","250.20","6.43","36.87","1005.74","0.16",
"BLOCK 910 (CIANO)","2018-08-16","08:00:00","28.57","30.16","26.88","72.08","0.00","453.12","4.68","53.88","1006.13","0.34",
"BLOCK 910 (CIANO)","2018-08-16","09:00:00","30.94","31.93","30.08","61.24","0.00","636.00","4.55","89.20","1006.59","0.51",
"BLOCK 910 (CIANO)","2018-08-16","10:00:00","31.85","32.61","31.29","60.48","0.00","790.47","3.83","141.03","1006.86","0.61",
"BLOCK 910 (CIANO)","2018-08-16","11:00:00","32.71","33.68","31.91","57.16","0.00","909.83","2.93","161.60","1006.79","0.71",
"BLOCK 910 (CIANO)","2018-08-16","12:00:00","33.56","34.70","32.67","54.22","0.00","937.17","2.29","218.59","1006.34","0.74",
"BLOCK 910 (CIANO)","2018-08-16","13:00:00","34.62","35.55","33.84","47.66","0.00","802.37","4.77","115.03","1005.66","0.71",
"BLOCK 910 (CIANO)","2018-08-16","14:00:00","35.16","36.06","33.92","47.49","0.00","713.72","5.87","162.12","1004.95","0.68",
"BLOCK 910 (CIANO)","2018-08-16","15:00:00","33.77","34.66","33.21","58.30","0.00","591.90","10.16","223.03","1004.57","0.58",
"BLOCK 910 (CIANO)","2018-08-16","16:00:00","33.37","34.02","32.39","62.31","0.00","470.77","10.19","216.66","1004.40","0.48",
"BLOCK 910 (CIANO)","2018-08-16","17:00:00","31.41","32.53","31.02","69.39","0.00","131.22","9.73","180.49","1004.45","0.24",
"BLOCK 910 (CIANO)","2018-08-16","18:00:00","30.92","31.35","30.38","67.69","0.00","62.25","7.02","217.85","1004.32","0.18",
"BLOCK 910 (CIANO)","2018-08-16","19:00:00","29.91","30.39","29.46","72.30","0.00","2.24","4.92","241.46","1004.16","0.09",
"BLOCK 910 (CIANO)","2018-08-16","20:00:00","29.12","29.47","28.72","75.86","0.00","0.00","4.30","254.13","1004.45","0.09",
"BLOCK 910 (CIANO)","2018-08-16","21:00:00","28.53","28.79","28.16","78.27","0.00","0.00","3.60","238.02","1005.24","0.07",
"BLOCK 910 (CIANO)","2018-08-16","22:00:00","28.06","28.23","27.88","80.38","0.00","0.00","2.31","314.16","1005.35","0.05",
"BLOCK 910 (CIANO)","2018-08-16","23:00:00","27.62","27.89","27.50","83.78","0.00","0.00","2.32","296.99","1005.12","0.04",
"BLOCK 910 (CIANO)","2018-08-17","00:00:00","27.20","27.51","26.89","86.57","0.00","0.00","2.29","302.64","1004.88","0.01",
"BLOCK 910 (CIANO)","2018-08-17","01:00:00","27.16","27.24","26.98","88.03","0.00","0.00","2.05","293.68","1004.58","0.01",
"BLOCK 910 (CIANO)","2018-08-17","02:00:00","26.95","27.13","26.68","89.45","0.00","0.00","2.44","272.64","1004.31","0.01",
"BLOCK 910 (CIANO)","2018-08-17","03:00:00","26.53","26.70","26.15","91.30","0.00","0.00","1.63","289.04","1004.37","0",
"BLOCK 910 (CIANO)","2018-08-17","04:00:00","25.79","26.16","25.34","94.02","0.00","0.00","0.99","182.76","1004.50","0",
"BLOCK 910 (CIANO)","2018-08-17","05:00:00","25.27","25.42","24.97","96.12","0.00","0.19","2.37","163.19","1004.53","0",
"BLOCK 910 (CIANO)","2018-08-17","06:00:00","25.23","26.48","24.79","96.68","0.00","51.76","1.52","143.00","1004.91","0.01",
"BLOCK 910 (CIANO)","2018-08-17","07:00:00","27.27","28.51","26.34","91.08","0.00","225.13","3.88","309.95","1005.17","0.14",
"BLOCK 910 (CIANO)","2018-08-17","08:00:00","29.88","31.20","28.47","79.09","0.00","448.35","4.99","357.76","1005.63","0.32",
"BLOCK 910 (CIANO)","2018-08-17","09:00:00","32.11","32.98","31.14","66.23","0.00","630.40","4.35","345.51","1006.28","0.50",
"BLOCK 910 (CIANO)","2018-08-17","10:00:00","33.46","34.08","32.82","60.11","0.00","781.58","4.97","318.60","1006.33","0.64",
"BLOCK 910 (CIANO)","2018-08-17","11:00:00","34.21","35.06","33.55","56.30","0.00","872.00","6.40","312.34","1005.85","0.73",
"BLOCK 910 (CIANO)","2018-08-17","12:00:00","35.67","36.46","34.88","51.69","0.00","930.33","6.77","311.53","1005.38","0.81",
"BLOCK 910 (CIANO)","2018-08-17","13:00:00","36.56","37.71","35.82","46.65","0.00","854.33","7.01","329.59","1004.60","0.81",
"BLOCK 910 (CIANO)","2018-08-17","14:00:00","36.77","37.57","35.97","45.15","0.00","504.83","7.45","330.00","1003.86","0.62",
"BLOCK 910 (CIANO)","2018-08-17","15:00:00","36.68","37.64","36.06","47.55","0.00","338.02","null","-1.00","1003.19","null",
"BLOCK 910 (CIANO)","2018-08-17","16:00:00","36.30","37.45","35.41","49.54","0.00","372.85","11.49","282.97","1003.05","0.59",
"BLOCK 910 (CIANO)","2018-08-17","17:00:00","34.71","35.45","33.88","51.84","0.00","132.65","11.70","272.10","1003.09","0.43",
"BLOCK 910 (CIANO)","2018-08-17","18:00:00","33.03","33.88","32.34","57.21","0.00","31.84","10.36","276.21","1002.91","0.30",
"BLOCK 910 (CIANO)","2018-08-17","19:00:00","31.81","32.38","31.27","63.61","0.00","3.29","8.06","273.19","1003.54","0.19",
"BLOCK 910 (CIANO)","2018-08-17","20:00:00","30.90","31.29","30.52","70.13","0.00","0.00","6.29","264.01","1004.01","0.15",
"BLOCK 910 (CIANO)","2018-08-17","21:00:00","30.23","30.54","29.83","73.14","0.00","0.00","5.61","262.59","1004.19","0.13",
"BLOCK 910 (CIANO)","2018-08-17","22:00:00","29.65","29.84","29.49","76.89","0.00","0.00","5.61","236.32","1004.35","0.11",
"BLOCK 910 (CIANO)","2018-08-17","23:00:00","29.36","29.62","29.14","78.63","0.00","0.00","3.63","223.37","1004.85","0.07",
"BLOCK 910 (CIANO)","2018-08-18","00:00:00","29.11","29.34","28.82","79.89","0.00","0.00","1.15","297.30","1004.62","0.01",
"BLOCK 910 (CIANO)","2018-08-18","01:00:00","28.88","29.21","28.58","81.87","0.00","0.00","3.45","156.92","1004.59","0.04",
"BLOCK 910 (CIANO)","2018-08-18","02:00:00","28.27","28.60","28.12","85.15","0.00","0.00","11.74","135.92","1005.57","0.09",
"BLOCK 910 (CIANO)","2018-08-18","03:00:00","27.51","28.38","26.33","80.24","0.00","0.00","24.67","147.52","1006.30","0.17",
"BLOCK 910 (CIANO)","2018-08-18","04:00:00","25.99","26.40","25.68","79.98","0.00","0.00","15.03","149.48","1006.45","0.13",
"BLOCK 910 (CIANO)","2018-08-18","05:00:00","25.44","25.71","24.97","82.73","0.00","0.60","8.78","111.16","1006.50","0.07",
"BLOCK 910 (CIANO)","2018-08-18","06:00:00","24.95","25.17","24.75","88.45","0.10","34.92","3.32","41.14","1005.94","0.02",
"BLOCK 910 (CIANO)","2018-08-18","07:00:00","25.80","27.40","24.84","86.28","0.00","148.80","6.88","0.02","1005.79","0.11",
"BLOCK 910 (CIANO)","2018-08-18","08:00:00","28.64","29.66","27.28","74.06","0.00","505.75","8.28","34.80","1006.08","0.36",
"BLOCK 910 (CIANO)","2018-08-18","09:00:00","29.72","30.26","29.12","71.63","0.00","622.30","7.44","329.94","1006.45","0.45",
"BLOCK 910 (CIANO)","2018-08-18","10:00:00","31.01","32.29","29.57","65.80","0.00","807.25","10.42","342.89","1006.55","0.59",
"BLOCK 910 (CIANO)","2018-08-18","11:00:00","33.04","33.86","32.03","58.43","0.00","912.50","11.21","339.94","1006.06","0.72",
"BLOCK 910 (CIANO)","2018-08-18","12:00:00","33.52","34.40","32.68","56.92","0.00","930.00","13.27","341.56","1005.53","0.76",
"BLOCK 910 (CIANO)","2018-08-18","13:00:00","33.83","34.79","33.02","57.29","0.00","791.15","11.05","318.06","1004.44","0.69",
"BLOCK 910 (CIANO)","2018-08-18","14:00:00","34.48","35.40","33.88","53.55","0.00","743.32","9.09","308.33","1003.34","0.69",
"BLOCK 910 (CIANO)","2018-08-18","15:00:00","35.15","35.77","34.53","49.61","0.00","630.55","10.09","312.94","1002.47","0.68",
"BLOCK 910 (CIANO)","2018-08-18","16:00:00","35.50","36.01","35.02","49.17","0.00","436.58","8.61","281.46","1002.15","0.56",
"BLOCK 910 (CIANO)","2018-08-18","17:00:00","35.29","35.66","34.69","50.17","0.00","237.53","9.29","296.38","1002.02","0.46",
"BLOCK 910 (CIANO)","2018-08-18","18:00:00","34.38","35.08","33.48","48.99","0.00","80.42","7.93","322.40","1002.02","0.33",
"BLOCK 910 (CIANO)","2018-08-18","19:00:00","32.28","33.48","31.19","58.40","0.00","0.64","8.05","292.71","1001.92","0.22",
"BLOCK 910 (CIANO)","2018-08-18","20:00:00","30.28","31.21","29.65","67.04","0.00","0.00","9.64","283.37","1002.08","0.22",
"BLOCK 910 (CIANO)","2018-08-18","21:00:00","29.12","29.66","28.62","72.12","0.00","0.00","8.53","285.08","1002.21","0.17",
"BLOCK 910 (CIANO)","2018-08-18","22:00:00","28.26","28.63","27.96","77.80","0.00","0.00","7.19","289.94","1002.37","0.12",
"BLOCK 910 (CIANO)","2018-08-18","23:00:00","27.67","28.00","27.44","81.90","0.00","0.00","4.95","300.40","1002.30","0.08",
"BLOCK 910 (CIANO)","2018-08-19","00:00:00","27.07","27.46","26.70","85.35","0.00","0.00","4.31","317.05","1002.09","0.04",
"BLOCK 910 (CIANO)","2018-08-19","01:00:00","26.59","26.98","26.20","86.77","0.00","0.00","2.80","3.11","1001.83","0.02",
"BLOCK 910 (CIANO)","2018-08-19","02:00:00","26.14","26.42","25.72","88.77","0.00","0.00","2.87","193.78","1001.64","0.01",
"BLOCK 910 (CIANO)","2018-08-19","03:00:00","25.80","26.06","25.49","90.45","0.00","0.00","1.94","169.71","1001.56","0.00",
"BLOCK 910 (CIANO)","2018-08-19","04:00:00","25.24","25.54","24.93","91.87","0.00","0.00","1.09","75.39","1001.58","0",
"BLOCK 910 (CIANO)","2018-08-19","05:00:00","25.08","25.27","24.92","93.07","0.00","0.23","2.17","333.11","1001.80","0",
"BLOCK 910 (CIANO)","2018-08-19","06:00:00","25.53","27.09","24.82","92.32","0.00","73.32","3.37","34.51","1002.25","0.04",
"BLOCK 910 (CIANO)","2018-08-19","07:00:00","28.55","30.02","27.07","81.53","0.00","251.48","4.43","91.02","1002.62","0.19",
"BLOCK 910 (CIANO)","2018-08-19","08:00:00","31.03","32.08","29.89","69.25","0.00","451.75","5.95","80.60","1002.91","0.38",
"BLOCK 910 (CIANO)","2018-08-19","09:00:00","32.47","33.35","31.80","63.56","0.00","635.70","7.06","157.89","1003.16","0.53",
"BLOCK 910 (CIANO)","2018-08-19","10:00:00","33.60","34.85","32.77","59.98","0.00","781.12","9.17","168.00","1003.23","0.66",
"BLOCK 910 (CIANO)","2018-08-19","11:00:00","34.66","35.52","33.75","53.88","0.00","858.30","8.40","198.92","1002.95","0.75",
"BLOCK 910 (CIANO)","2018-08-19","12:00:00","35.38","36.13","34.63","50.34","0.00","936.67","8.78","202.60","1002.48","0.83",
"BLOCK 910 (CIANO)","2018-08-19","13:00:00","35.73","36.64","35.23","47.55","0.00","872.17","9.36","210.13","1001.60","0.83",
"BLOCK 910 (CIANO)","2018-08-19","14:00:00","36.12","36.57","35.57","46.87","0.00","779.62","9.56","213.87","1000.82","0.79",
"BLOCK 910 (CIANO)","2018-08-19","15:00:00","35.82","36.49","35.26","48.38","0.00","663.47","10.75","187.70","1000.57","0.73",
"BLOCK 910 (CIANO)","2018-08-19","16:00:00","35.37","36.29","34.13","49.27","0.00","391.25","9.85","216.61","1000.10","0.56",
"BLOCK 910 (CIANO)","2018-08-19","17:00:00","33.70","34.26","33.24","53.73","0.00","65.77","6.40","217.56","1000.07","0.25",
"BLOCK 910 (CIANO)","2018-08-19","18:00:00","32.77","33.29","32.18","56.68","0.00","23.02","7.46","215.56","1000.00","0.24",
"BLOCK 910 (CIANO)","2018-08-19","19:00:00","31.64","32.22","31.11","63.45","0.00","3.58","6.95","221.18","1000.50","0.17",
"BLOCK 910 (CIANO)","2018-08-19","20:00:00","30.79","31.14","30.45","68.95","0.00","0.00","6.29","217.27","1000.51","0.16",
"BLOCK 910 (CIANO)","2018-08-19","21:00:00","30.43","30.55","30.18","71.10","0.00","0.00","3.94","122.01","1001.68","0.11",
"BLOCK 910 (CIANO)","2018-08-19","22:00:00","29.63","30.19","28.78","70.86","0.00","0.00","9.69","105.80","1002.29","0.19",
"BLOCK 910 (CIANO)","2018-08-19","23:00:00","28.39","28.80","27.87","69.94","0.00","0.00","17.86","112.59","1003.15","0.25",
