Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2021-03-18","18:00:00","19.54","22.33","17.30","47.96","0.00","30.34","5.14","267.37","1003.46","0.13",
"BLOCK 910 (CIANO)","2021-03-18","19:00:00","16.29","17.28","14.51","56.28","0.00","0.00","2.03","230.46","1003.40","0.04",
"BLOCK 910 (CIANO)","2021-03-18","20:00:00","11.16","14.53","9.60","75.55","0.00","0.00","2.70","139.18","1003.71","0.04",
"BLOCK 910 (CIANO)","2021-03-18","21:00:00","9.35","9.74","9.03","82.37","0.00","0.00","2.03","125.92","1003.79","0.03",
"BLOCK 910 (CIANO)","2021-03-18","22:00:00","9.29","10.10","8.18","82.55","0.00","0.00","1.83","167.46","1003.92","0.03",
"BLOCK 910 (CIANO)","2021-03-18","23:00:00","8.13","9.06","7.30","85.87","0.00","0.00","2.40","150.93","1004.29","0.02",
"BLOCK 910 (CIANO)","2021-03-19","00:00:00","8.01","9.26","7.50","86.25","0.00","0.00","2.29","123.54","1004.18","0",
"BLOCK 910 (CIANO)","2021-03-19","01:00:00","8.75","9.03","7.91","86.68","0.00","0.00","2.65","278.09","1004.19","0.00",
"BLOCK 910 (CIANO)","2021-03-19","02:00:00","7.73","8.61","6.83","87.12","0.00","0.00","1.11","324.03","1003.84","0",
"BLOCK 910 (CIANO)","2021-03-19","03:00:00","8.71","9.62","7.08","85.17","0.00","0.00","3.50","276.61","1003.33","0.01",
"BLOCK 910 (CIANO)","2021-03-19","04:00:00","7.46","9.69","5.50","87.00","0.00","0.00","1.11","36.30","1003.27","0",
"BLOCK 910 (CIANO)","2021-03-19","05:00:00","6.06","6.64","5.58","91.55","0.00","0.00","1.46","50.93","1003.34","0",
"BLOCK 910 (CIANO)","2021-03-19","06:00:00","6.46","7.10","5.72","91.00","0.00","16.92","0.94","112.82","1003.96","0",
"BLOCK 910 (CIANO)","2021-03-19","07:00:00","10.98","14.79","6.77","79.96","0.00","170.07","2.31","94.02","1004.39","0.07",
"BLOCK 910 (CIANO)","2021-03-19","08:00:00","16.71","19.44","14.81","58.88","0.00","382.52","3.38","66.94","1005.02","0.23",
"BLOCK 910 (CIANO)","2021-03-19","09:00:00","21.89","23.43","19.46","41.36","0.00","584.10","2.32","321.17","1005.65","0.40",
"BLOCK 910 (CIANO)","2021-03-19","10:00:00","24.05","25.47","22.99","37.94","0.00","741.97","5.75","288.87","1005.90","0.55",
"BLOCK 910 (CIANO)","2021-03-19","11:00:00","26.04","27.42","25.13","39.30","0.00","844.67","7.80","260.24","1005.70","0.65",
"BLOCK 910 (CIANO)","2021-03-19","12:00:00","27.86","29.74","26.25","36.44","0.00","882.00","8.99","269.78","1005.25","0.72",
"BLOCK 910 (CIANO)","2021-03-19","13:00:00","29.50","30.64","28.92","30.32","0.00","853.83","11.45","257.53","1004.62","0.80",
"BLOCK 910 (CIANO)","2021-03-19","14:00:00","29.46","30.08","29.01","32.10","0.00","760.72","11.23","247.39","1003.87","0.75",
"BLOCK 910 (CIANO)","2021-03-19","15:00:00","28.88","29.37","28.28","35.12","0.00","608.38","12.18","245.90","1003.58","0.66",
"BLOCK 910 (CIANO)","2021-03-19","16:00:00","27.63","28.96","26.28","36.39","0.00","412.53","10.54","256.60","1003.51","0.53",
"BLOCK 910 (CIANO)","2021-03-19","17:00:00","25.03","26.42","23.07","44.11","0.00","198.23","8.14","244.11","1003.35","0.32",
"BLOCK 910 (CIANO)","2021-03-19","18:00:00","20.86","23.07","19.15","52.16","0.00","28.65","4.69","250.97","1003.16","0.12",
"BLOCK 910 (CIANO)","2021-03-19","19:00:00","17.20","19.34","14.55","60.32","0.00","0.00","2.28","168.10","1003.08","0.04",
"BLOCK 910 (CIANO)","2021-03-19","20:00:00","13.61","15.50","12.80","77.55","0.00","0.00","4.64","143.63","1003.50","0.06",
"BLOCK 910 (CIANO)","2021-03-19","21:00:00","13.36","15.35","12.22","73.58","0.00","0.00","2.70","136.43","1003.83","0.05",
"BLOCK 910 (CIANO)","2021-03-19","22:00:00","12.48","13.27","11.31","76.15","0.00","0.00","4.21","147.17","1004.00","0.06",
"BLOCK 910 (CIANO)","2021-03-19","23:00:00","11.85","12.72","11.32","76.19","0.00","0.00","6.81","160.15","1004.04","0.07",
"BLOCK 910 (CIANO)","2021-03-20","00:00:00","10.90","12.54","10.04","86.05","0.00","0.00","6.06","150.17","1004.30","0.02",
"BLOCK 910 (CIANO)","2021-03-20","01:00:00","10.08","11.13","9.04","89.55","0.00","0.00","4.97","145.08","1004.30","0.01",
"BLOCK 910 (CIANO)","2021-03-20","02:00:00","8.83","9.77","8.26","90.68","0.00","0.00","3.67","43.28","1003.95","0.00",
"BLOCK 910 (CIANO)","2021-03-20","03:00:00","9.09","9.76","8.55","90.28","0.00","0.00","3.10","39.24","1003.33","0",
"BLOCK 910 (CIANO)","2021-03-20","04:00:00","8.40","8.79","7.89","90.12","0.00","0.00","1.77","71.58","1003.34","0",
"BLOCK 910 (CIANO)","2021-03-20","05:00:00","10.03","11.17","8.47","81.27","0.00","0.00","3.62","31.40","1003.80","0.02",
"BLOCK 910 (CIANO)","2021-03-20","06:00:00","9.05","9.72","8.35","82.09","0.00","16.71","2.16","108.62","1004.01","0",
"BLOCK 910 (CIANO)","2021-03-20","07:00:00","13.14","16.26","9.74","73.23","0.00","171.05","1.56","79.31","1004.28","0.07",
"BLOCK 910 (CIANO)","2021-03-20","08:00:00","19.30","21.05","16.29","59.96","0.00","383.95","2.47","354.81","1005.04","0.24",
"BLOCK 910 (CIANO)","2021-03-20","09:00:00","22.62","25.18","20.81","48.15","0.00","581.98","3.04","0.26","1005.84","0.40",
"BLOCK 910 (CIANO)","2021-03-20","10:00:00","26.29","27.37","25.04","35.58","0.00","734.22","3.97","351.92","1005.87","0.57",
"BLOCK 910 (CIANO)","2021-03-20","11:00:00","27.61","28.66","26.63","36.59","0.00","840.00","8.67","276.07","1005.80","0.69",
"BLOCK 910 (CIANO)","2021-03-20","12:00:00","28.70","29.83","27.96","36.55","0.00","875.50","9.91","246.74","1005.19","0.74",
"BLOCK 910 (CIANO)","2021-03-20","13:00:00","29.90","30.71","28.98","36.56","0.00","841.83","11.64","245.94","1004.29","0.77",
"BLOCK 910 (CIANO)","2021-03-20","14:00:00","30.60","31.15","29.45","29.90","0.00","706.38","10.95","255.99","1003.44","0.76",
"BLOCK 910 (CIANO)","2021-03-20","15:00:00","31.31","31.93","30.22","27.38","0.00","613.78","10.87","265.56","1002.75","0.75",
"BLOCK 910 (CIANO)","2021-03-20","16:00:00","30.33","31.22","28.75","31.91","0.00","411.02","9.39","263.58","1002.25","0.58",
"BLOCK 910 (CIANO)","2021-03-20","17:00:00","27.93","28.93","26.04","41.68","0.00","199.23","7.15","245.87","1001.77","0.35",
"BLOCK 910 (CIANO)","2021-03-20","18:00:00","24.45","26.05","22.93","46.76","0.00","29.14","5.43","246.85","1001.31","0.17",
"BLOCK 910 (CIANO)","2021-03-20","19:00:00","21.42","22.95","20.44","46.25","0.00","0.00","3.38","270.79","1001.16","0.11",
"BLOCK 910 (CIANO)","2021-03-20","20:00:00","19.76","20.99","18.74","45.36","0.00","0.00","4.17","276.21","1001.22","0.16",
"BLOCK 910 (CIANO)","2021-03-20","21:00:00","15.84","18.80","13.79","62.58","0.00","0.00","1.61","4.77","1001.96","0.05",
"BLOCK 910 (CIANO)","2021-03-20","22:00:00","13.91","14.15","13.61","70.75","0.00","0.00","1.10","102.90","1002.01","0.03",
"BLOCK 910 (CIANO)","2021-03-20","23:00:00","14.39","15.56","13.49","67.09","0.00","0.00","2.26","166.93","1001.84","0.06",
"BLOCK 910 (CIANO)","2021-03-21","00:00:00","13.27","15.67","11.71","71.11","0.00","0.00","2.36","157.52","1001.85","0.02",
"BLOCK 910 (CIANO)","2021-03-21","01:00:00","12.17","13.30","10.67","75.98","0.00","0.00","2.54","160.79","1001.84","0.02",
"BLOCK 910 (CIANO)","2021-03-21","02:00:00","10.69","10.99","10.22","82.20","0.00","0.00","2.13","89.83","1001.25","0.00",
"BLOCK 910 (CIANO)","2021-03-21","03:00:00","11.47","12.01","10.98","80.86","0.00","0.00","1.12","16.89","1000.87","0",
"BLOCK 910 (CIANO)","2021-03-21","04:00:00","10.81","11.37","9.61","81.95","0.00","0.00","0.82","144.00","1001.25","0",
"BLOCK 910 (CIANO)","2021-03-21","05:00:00","10.53","11.61","9.58","81.35","0.00","0.00","3.78","153.20","1001.69","0.02",
"BLOCK 910 (CIANO)","2021-03-21","06:00:00","10.87","12.12","9.89","81.53","0.00","24.05","0.95","311.71","1002.15","0",
"BLOCK 910 (CIANO)","2021-03-21","07:00:00","13.41","15.16","11.61","77.30","0.00","81.79","1.35","79.59","1002.76","0.02",
"BLOCK 910 (CIANO)","2021-03-21","08:00:00","19.81","22.36","15.20","55.15","0.00","373.68","4.57","126.03","1003.57","0.26",
"BLOCK 910 (CIANO)","2021-03-21","09:00:00","23.81","25.22","22.15","49.30","0.00","584.27","7.44","146.92","1004.37","0.45",
"BLOCK 910 (CIANO)","2021-03-21","10:00:00","26.13","27.19","24.93","45.46","0.00","475.47","5.16","143.23","1004.01","0.42",
"BLOCK 910 (CIANO)","2021-03-21","11:00:00","28.45","29.68","26.58","39.04","0.00","806.47","5.98","224.29","1004.13","0.66",
"BLOCK 910 (CIANO)","2021-03-21","12:00:00","30.15","32.12","28.61","41.39","0.00","891.87","10.13","246.11","1004.01","0.76",
"BLOCK 910 (CIANO)","2021-03-21","13:00:00","32.20","32.92","31.53","30.88","0.00","835.08","9.08","252.59","1003.22","0.83",
"BLOCK 910 (CIANO)","2021-03-21","14:00:00","31.60","32.91","30.31","33.03","0.00","494.25","8.87","252.32","1002.49","0.63",
"BLOCK 910 (CIANO)","2021-03-21","15:00:00","30.54","32.65","29.20","35.73","0.00","392.13","8.40","255.02","1001.91","0.53",
"BLOCK 910 (CIANO)","2021-03-21","16:00:00","30.09","30.95","29.27","36.21","0.00","355.05","7.48","277.86","1001.57","0.49",
"BLOCK 910 (CIANO)","2021-03-21","17:00:00","27.22","29.38","25.24","43.21","0.00","134.34","7.06","252.79","1001.60","0.30",
"BLOCK 910 (CIANO)","2021-03-21","18:00:00","24.01","25.26","22.31","48.58","0.00","15.88","7.95","263.83","1002.25","0.21",
"BLOCK 910 (CIANO)","2021-03-21","19:00:00","21.49","22.31","21.07","53.75","0.00","0.00","2.92","297.57","1002.15","0.08",
"BLOCK 910 (CIANO)","2021-03-21","20:00:00","19.86","21.21","19.25","64.07","0.00","0.00","3.16","139.94","1001.72","0.09",
"BLOCK 910 (CIANO)","2021-03-21","21:00:00","19.53","19.95","18.85","64.11","0.00","0.00","3.95","169.19","1001.53","0.10",
"BLOCK 910 (CIANO)","2021-03-21","22:00:00","19.56","20.48","18.62","62.62","0.00","0.00","5.54","243.06","1002.22","0.13",
"BLOCK 910 (CIANO)","2021-03-21","23:00:00","18.18","19.01","17.05","67.44","0.00","0.00","5.64","285.18","1002.32","0.11",
"BLOCK 910 (CIANO)","2021-03-22","00:00:00","17.01","17.21","16.78","72.66","0.00","0.00","2.30","319.31","1002.26","0.02",
"BLOCK 910 (CIANO)","2021-03-22","01:00:00","17.07","17.26","16.72","72.36","0.00","0.00","4.08","301.80","1002.05","0.05",
"BLOCK 910 (CIANO)","2021-03-22","02:00:00","16.44","16.74","16.28","69.55","0.00","0.00","4.53","294.53","1001.93","0.06",
"BLOCK 910 (CIANO)","2021-03-22","03:00:00","15.96","16.48","15.28","60.32","0.00","0.00","5.30","290.31","1001.59","0.09",
"BLOCK 910 (CIANO)","2021-03-22","04:00:00","14.38","15.35","13.65","60.65","0.00","0.00","6.41","269.42","1001.76","0.10",
"BLOCK 910 (CIANO)","2021-03-22","05:00:00","12.78","13.83","12.02","66.78","0.00","0.00","6.76","289.93","1002.39","0.08",
"BLOCK 910 (CIANO)","2021-03-22","06:00:00","11.55","12.38","10.71","75.86","0.00","15.34","5.05","320.00","1003.28","0.03",
"BLOCK 910 (CIANO)","2021-03-22","07:00:00","13.13","14.92","11.57","69.84","0.00","130.46","7.26","307.63","1004.17","0.10",
"BLOCK 910 (CIANO)","2021-03-22","08:00:00","16.13","18.11","14.81","57.98","0.00","275.08","5.60","266.96","1005.15","0.19",
"BLOCK 910 (CIANO)","2021-03-22","09:00:00","20.45","22.31","18.05","42.94","0.00","575.25","8.01","278.34","1005.99","0.42",
"BLOCK 910 (CIANO)","2021-03-22","10:00:00","22.47","24.16","20.88","33.25","0.00","671.13","8.78","277.34","1006.11","0.53",
"BLOCK 910 (CIANO)","2021-03-22","11:00:00","24.20","25.18","23.47","29.10","0.00","903.83","11.36","282.58","1005.87","0.69",
"BLOCK 910 (CIANO)","2021-03-22","12:00:00","24.98","26.17","24.27","26.60","0.00","763.78","11.76","285.26","1005.24","0.68",
"BLOCK 910 (CIANO)","2021-03-22","13:00:00","25.88","27.32","25.01","24.41","0.00","769.97","11.66","285.28","1004.58","0.71",
"BLOCK 910 (CIANO)","2021-03-22","14:00:00","26.13","27.21","24.72","28.22","0.00","699.80","12.12","280.50","1003.92","0.68",
"BLOCK 910 (CIANO)","2021-03-22","15:00:00","24.61","25.40","23.73","35.27","0.00","476.65","12.57","275.51","1003.23","0.53",
"BLOCK 910 (CIANO)","2021-03-22","16:00:00","23.47","24.70","22.39","36.50","0.00","364.12","14.65","269.63","1002.61","0.48",
"BLOCK 910 (CIANO)","2021-03-22","17:00:00","21.35","22.60","20.76","42.80","0.00","149.63","10.89","270.33","1002.44","0.30",
"BLOCK 910 (CIANO)","2021-03-22","18:00:00","18.71","20.76","16.99","50.00","0.00","31.30","8.42","263.92","1002.27","0.18",
"BLOCK 910 (CIANO)","2021-03-22","19:00:00","16.31","17.00","15.47","54.01","0.00","0.00","1.83","289.11","1002.49","0.03",
"BLOCK 910 (CIANO)","2021-03-22","20:00:00","15.67","16.21","15.10","56.27","0.00","0.00","4.56","307.14","1002.68","0.12",
"BLOCK 910 (CIANO)","2021-03-22","21:00:00","13.87","15.39","11.78","64.93","0.00","0.00","2.69","313.70","1002.78","0.06",
"BLOCK 910 (CIANO)","2021-03-22","22:00:00","12.21","13.33","10.52","71.99","0.00","0.00","3.39","316.19","1002.61","0.06",
"BLOCK 910 (CIANO)","2021-03-22","23:00:00","11.64","12.67","10.08","73.86","0.00","0.00","3.89","346.03","1002.36","0.06",
"BLOCK 910 (CIANO)","2021-03-23","00:00:00","11.29","12.24","9.40","73.04","0.00","0.00","3.98","337.91","1001.97","0.03",
"BLOCK 910 (CIANO)","2021-03-23","01:00:00","9.70","10.55","9.05","78.11","0.00","0.00","2.59","11.43","1001.58","0.01",
"BLOCK 910 (CIANO)","2021-03-23","02:00:00","8.47","9.41","8.19","83.92","0.00","0.00","1.46","339.78","1000.99","0",
"BLOCK 910 (CIANO)","2021-03-23","03:00:00","7.34","8.45","6.67","87.02","0.00","0.00","0.82","276.85","1000.97","0",
"BLOCK 910 (CIANO)","2021-03-23","04:00:00","7.76","8.96","6.55","86.27","0.00","0.00","2.52","308.42","1000.82","0.00",
"BLOCK 910 (CIANO)","2021-03-23","05:00:00","5.68","7.47","4.44","90.02","0.00","0.00","2.82","113.22","1000.61","0",
"BLOCK 910 (CIANO)","2021-03-23","06:00:00","5.40","6.97","4.42","92.20","0.00","20.99","2.48","130.61","1000.87","0",
"BLOCK 910 (CIANO)","2021-03-23","07:00:00","9.35","12.60","6.98","83.60","0.00","180.37","1.83","321.05","1001.48","0.06",
"BLOCK 910 (CIANO)","2021-03-23","08:00:00","15.68","18.74","12.56","61.83","0.00","400.55","5.09","119.27","1002.07","0.23",
"BLOCK 910 (CIANO)","2021-03-23","09:00:00","20.11","21.46","18.55","40.97","0.00","605.53","7.21","133.24","1002.40","0.43",
"BLOCK 910 (CIANO)","2021-03-23","10:00:00","23.20","24.81","21.17","26.17","0.00","767.75","4.01","129.31","1002.48","0.57",
"BLOCK 910 (CIANO)","2021-03-23","11:00:00","24.89","26.67","24.00","23.50","0.00","867.33","5.35","241.75","1002.51","0.67",
"BLOCK 910 (CIANO)","2021-03-23","12:00:00","25.68","26.65","24.64","24.24","0.00","897.33","8.86","201.73","1002.02","0.74",
"BLOCK 910 (CIANO)","2021-03-23","13:00:00","25.87","26.70","25.33","24.49","0.00","867.17","11.63","198.33","1001.16","0.75",
"BLOCK 910 (CIANO)","2021-03-23","14:00:00","25.83","26.38","25.09","21.63","0.00","770.42","12.04","196.33","1000.30","0.73",
"BLOCK 910 (CIANO)","2021-03-23","15:00:00","25.31","26.19","24.49","24.08","0.00","615.90","11.17","194.90","999.85","0.64",
"BLOCK 910 (CIANO)","2021-03-23","16:00:00","24.17","25.20","23.41","27.93","0.00","420.63","11.75","183.65","999.35","0.53",
"BLOCK 910 (CIANO)","2021-03-23","17:00:00","22.62","23.76","21.38","29.91","0.00","206.98","9.73","185.27","999.26","0.39",
"BLOCK 910 (CIANO)","2021-03-23","18:00:00","18.73","21.38","15.85","44.38","0.00","32.81","6.54","170.11","998.92","0.17",
"BLOCK 910 (CIANO)","2021-03-23","19:00:00","13.51","15.85","11.68","70.17","0.00","0.01","3.99","146.43","998.82","0.03",
"BLOCK 910 (CIANO)","2021-03-23","20:00:00","11.36","11.90","10.91","77.37","0.00","0.00","1.43","115.45","999.40","0.03",
"BLOCK 910 (CIANO)","2021-03-23","21:00:00","11.04","11.42","10.46","72.23","0.00","0.00","3.18","132.25","999.67","0.05",
"BLOCK 910 (CIANO)","2021-03-23","22:00:00","11.74","12.14","11.19","65.92","0.00","0.00","7.97","138.53","999.83","0.10",
"BLOCK 910 (CIANO)","2021-03-23","23:00:00","11.21","11.74","10.72","71.47","0.00","0.00","4.84","135.73","1000.00","0.07",
"BLOCK 910 (CIANO)","2021-03-24","00:00:00","11.03","11.45","10.71","74.64","0.00","0.00","3.58","159.89","1000.13","0.03",
"BLOCK 910 (CIANO)","2021-03-24","01:00:00","9.58","10.71","8.69","82.53","0.00","0.00","0.68","183.56","1000.12","0",
"BLOCK 910 (CIANO)","2021-03-24","02:00:00","9.97","11.49","7.99","84.87","0.00","0.00","2.40","246.63","999.84","0.00",
"BLOCK 910 (CIANO)","2021-03-24","03:00:00","10.31","11.31","9.38","86.75","0.00","0.00","1.16","24.96","999.65","0",
"BLOCK 910 (CIANO)","2021-03-24","04:00:00","9.34","10.11","8.50","91.18","0.00","0.00","0.46","194.60","999.69","0",
"BLOCK 910 (CIANO)","2021-03-24","05:00:00","7.84","8.98","7.10","91.83","0.00","0.00","2.31","150.48","999.91","0",
"BLOCK 910 (CIANO)","2021-03-24","06:00:00","7.84","8.87","6.79","92.32","0.00","19.33","2.99","157.49","1000.52","0",
"BLOCK 910 (CIANO)","2021-03-24","07:00:00","10.78","13.41","8.38","88.57","0.00","175.48","3.34","192.00","1001.23","0.06",
"BLOCK 910 (CIANO)","2021-03-24","08:00:00","15.22","16.95","13.28","78.99","0.00","385.43","5.94","262.11","1002.33","0.17",
"BLOCK 910 (CIANO)","2021-03-24","09:00:00","17.79","19.50","16.55","65.99","0.00","584.68","9.43","296.46","1003.07","0.30",
"BLOCK 910 (CIANO)","2021-03-24","10:00:00","19.48","20.50","18.45","56.20","0.00","731.73","8.28","256.72","1003.42","0.41",
"BLOCK 910 (CIANO)","2021-03-24","11:00:00","20.58","21.25","19.50","45.38","0.00","788.85","10.00","245.67","1003.42","0.49",
"BLOCK 910 (CIANO)","2021-03-24","12:00:00","21.50","22.45","20.74","44.09","0.00","905.22","9.06","249.00","1003.18","0.56",
"BLOCK 910 (CIANO)","2021-03-24","13:00:00","21.61","22.97","20.28","45.34","0.00","733.13","9.67","252.30","1002.62","0.49",
"BLOCK 910 (CIANO)","2021-03-24","14:00:00","21.51","22.44","20.84","46.52","0.00","676.12","11.27","252.34","1001.84","0.47",
"BLOCK 910 (CIANO)","2021-03-24","15:00:00","21.28","22.17","20.74","47.78","0.00","594.13","14.17","244.96","1001.63","0.44",
"BLOCK 910 (CIANO)","2021-03-24","16:00:00","20.77","21.19","20.28","47.47","0.00","396.72","12.76","254.20","1001.82","0.37",
"BLOCK 910 (CIANO)","2021-03-24","17:00:00","19.60","20.39","18.58","50.96","0.00","188.20","10.64","253.22","1001.91","0.26",
"BLOCK 910 (CIANO)","2021-03-24","18:00:00","17.09","18.59","15.89","62.18","0.00","29.24","5.61","252.75","1001.99","0.09",
"BLOCK 910 (CIANO)","2021-03-24","19:00:00","14.94","15.90","13.91","70.00","0.00","0.01","4.25","256.19","1002.56","0.04",
"BLOCK 910 (CIANO)","2021-03-24","20:00:00","13.38","14.07","12.70","73.90","0.00","0.00","2.11","223.04","1003.28","0.04",
"BLOCK 910 (CIANO)","2021-03-24","21:00:00","11.74","12.92","10.83","79.63","0.00","0.00","0.47","204.77","1003.84","0.02",
"BLOCK 910 (CIANO)","2021-03-24","22:00:00","10.24","11.56","9.63","86.18","0.00","0.00","0.45","243.88","1003.85","0.01",
"BLOCK 910 (CIANO)","2021-03-24","23:00:00","9.65","10.26","8.90","88.50","0.00","0.00","0.43","147.69","1003.68","0.01",
"BLOCK 910 (CIANO)","2021-03-25","00:00:00","11.16","11.67","9.68","79.37","0.00","0.00","3.23","327.18","1003.62","0.02",
"BLOCK 910 (CIANO)","2021-03-25","01:00:00","9.18","11.18","8.68","88.13","0.00","0.00","1.12","28.15","1003.33","0",
"BLOCK 910 (CIANO)","2021-03-25","02:00:00","9.55","10.36","8.79","87.60","0.00","0.00","2.66","321.74","1002.78","0.00",
"BLOCK 910 (CIANO)","2021-03-25","03:00:00","10.00","10.76","9.36","80.41","0.00","0.00","5.05","5.33","1002.10","0.03",
"BLOCK 910 (CIANO)","2021-03-25","04:00:00","10.85","11.44","10.04","76.11","0.00","0.00","6.60","357.83","1001.90","0.05",
"BLOCK 910 (CIANO)","2021-03-25","05:00:00","10.69","11.01","10.08","75.73","0.00","0.00","6.26","336.80","1001.86","0.05",
"BLOCK 910 (CIANO)","2021-03-25","06:00:00","9.54","10.08","9.22","81.92","0.00","23.50","5.64","326.18","1002.02","0.02",
"BLOCK 910 (CIANO)","2021-03-25","07:00:00","11.73","14.29","9.64","78.70","0.00","186.63","5.32","0.02","1002.88","0.09",
"BLOCK 910 (CIANO)","2021-03-25","08:00:00","15.85","17.39","14.29","61.56","0.00","403.07","8.72","4.52","1003.49","0.24",
"BLOCK 910 (CIANO)","2021-03-25","09:00:00","19.21","20.68","17.40","46.84","0.00","600.98","8.35","352.29","1003.85","0.40",
"BLOCK 910 (CIANO)","2021-03-25","10:00:00","21.77","22.93","20.59","39.70","0.00","756.30","6.61","299.71","1004.22","0.52",
"BLOCK 910 (CIANO)","2021-03-25","11:00:00","23.05","24.01","22.13","36.50","0.00","861.00","5.99","258.14","1004.33","0.60",
"BLOCK 910 (CIANO)","2021-03-25","12:00:00","24.13","25.01","23.27","33.39","0.00","902.50","6.43","240.87","1003.96","0.65",
"BLOCK 910 (CIANO)","2021-03-25","13:00:00","25.06","25.92","24.29","28.27","0.00","872.83","5.78","232.44","1003.18","0.67",
"BLOCK 910 (CIANO)","2021-03-25","14:00:00","25.26","26.14","24.63","29.31","0.00","772.25","7.80","235.32","1002.46","0.64",
"BLOCK 910 (CIANO)","2021-03-25","15:00:00","25.13","25.85","24.47","33.46","0.00","610.60","8.87","220.96","1001.92","0.56",
"BLOCK 910 (CIANO)","2021-03-25","16:00:00","24.27","25.34","23.40","38.14","0.00","418.75","10.24","252.63","1001.88","0.46",
"BLOCK 910 (CIANO)","2021-03-25","17:00:00","22.48","23.79","20.98","42.02","0.00","208.78","9.40","247.16","1001.79","0.33",
"BLOCK 910 (CIANO)","2021-03-25","18:00:00","19.37","21.02","17.66","50.22","0.00","35.50","4.38","249.21","1001.64","0.11",
"BLOCK 910 (CIANO)","2021-03-25","19:00:00","16.29","17.65","14.11","56.80","0.00","0.02","2.13","233.20","1001.50","0.02",
"BLOCK 910 (CIANO)","2021-03-25","20:00:00","11.91","14.39","10.19","76.92","0.00","0.00","1.54","84.02","1002.06","0.03",
"BLOCK 910 (CIANO)","2021-03-25","21:00:00","11.57","12.32","10.56","78.67","0.00","0.00","4.45","154.31","1002.55","0.05",
"BLOCK 910 (CIANO)","2021-03-25","22:00:00","11.01","11.92","10.28","77.99","0.00","0.00","5.26","152.79","1002.87","0.05",
"BLOCK 910 (CIANO)","2021-03-25","23:00:00","9.56","10.57","8.98","85.27","0.00","0.00","5.76","147.54","1002.76","0.04",
"BLOCK 910 (CIANO)","2021-03-26","00:00:00","8.64","9.10","8.29","90.02","0.00","0.00","4.67","142.88","1002.53","0.01",
"BLOCK 910 (CIANO)","2021-03-26","01:00:00","8.41","8.75","8.02","89.80","0.00","0.00","3.48","144.20","1002.54","0.00",
"BLOCK 910 (CIANO)","2021-03-26","02:00:00","8.42","8.63","8.13","89.45","0.00","0.00","2.90","135.89","1002.19","0",
"BLOCK 910 (CIANO)","2021-03-26","03:00:00","8.51","8.71","8.15","87.33","0.00","0.00","3.65","126.81","1002.08","0.01",
"BLOCK 910 (CIANO)","2021-03-26","04:00:00","7.99","8.74","7.03","86.95","0.00","0.00","3.86","141.07","1001.94","0.01",
"BLOCK 910 (CIANO)","2021-03-26","05:00:00","7.22","7.59","6.79","88.53","0.00","0.00","4.25","140.44","1002.18","0.01",
"BLOCK 910 (CIANO)","2021-03-26","06:00:00","7.01","7.84","6.65","87.47","0.00","24.89","4.09","148.00","1002.79","0.00",
"BLOCK 910 (CIANO)","2021-03-26","07:00:00","11.63","16.20","7.86","77.34","0.00","188.83","3.85","118.43","1003.31","0.08",
"BLOCK 910 (CIANO)","2021-03-26","08:00:00","17.98","19.40","16.19","56.01","0.00","404.68","6.08","121.92","1003.99","0.27",
"BLOCK 910 (CIANO)","2021-03-26","09:00:00","20.11","21.76","18.98","43.56","0.00","604.62","7.87","149.17","1004.75","0.42",
"BLOCK 910 (CIANO)","2021-03-26","10:00:00","21.73","22.35","21.00","41.71","0.00","762.65","7.10","164.17","1005.38","0.52",
"BLOCK 910 (CIANO)","2021-03-26","11:00:00","22.85","24.35","21.81","39.77","0.00","863.83","7.30","164.56","1005.24","0.59",
"BLOCK 910 (CIANO)","2021-03-26","12:00:00","24.26","25.36","23.38","37.32","0.00","898.67","8.95","172.91","1004.68","0.64",
"BLOCK 910 (CIANO)","2021-03-26","13:00:00","24.98","25.60","24.30","34.86","0.00","867.17","11.26","174.38","1004.00","0.67",
"BLOCK 910 (CIANO)","2021-03-26","14:00:00","25.14","25.80","24.55","39.04","0.00","769.37","11.36","183.81","1003.40","0.61",
"BLOCK 910 (CIANO)","2021-03-26","15:00:00","24.55","25.46","23.91","38.24","0.00","617.25","11.78","206.81","1002.80","0.55",
"BLOCK 910 (CIANO)","2021-03-26","16:00:00","23.90","24.51","23.29","40.05","0.00","425.13","10.54","203.64","1002.39","0.45",
"BLOCK 910 (CIANO)","2021-03-26","17:00:00","22.32","23.31","21.19","41.64","0.00","213.65","9.28","205.17","1002.46","0.33",
"BLOCK 910 (CIANO)","2021-03-26","18:00:00","19.44","21.19","17.85","49.73","0.00","37.83","5.17","209.62","1002.46","0.13",
"BLOCK 910 (CIANO)","2021-03-26","19:00:00","16.40","18.04","14.61","56.89","0.00","0.02","1.77","223.08","1002.57","0.01",
"BLOCK 910 (CIANO)","2021-03-26","20:00:00","15.23","15.70","14.73","61.81","0.00","0.00","2.27","234.72","1003.05","0.07",
"BLOCK 910 (CIANO)","2021-03-26","21:00:00","14.08","14.97","12.82","69.09","0.00","0.00","2.82","291.38","1003.76","0.06",
