Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 1101","2018-09-30","21:00:00","27.42","27.72","27.14","86.65","0.00","0.11","3.48","111.34","1008.14","0.05",
"BLOCK 1101","2018-09-30","22:00:00","26.94","27.18","26.81","88.95","0.00","0.14","3.95","135.36","1008.34","0.05",
"BLOCK 1101","2018-09-30","23:00:00","26.53","26.82","26.36","90.95","0.00","0.13","2.77","138.93","1008.63","0.03",
"BLOCK 1101","2018-10-01","00:00:00","26.24","26.40","26.11","91.95","0.00","0.12","3.26","121.39","1008.60","0",
"BLOCK 1101","2018-10-01","01:00:00","26.11","26.17","26.01","92.28","0.00","0.10","4.53","108.80","1008.68","0.00",
"BLOCK 1101","2018-10-01","02:00:00","25.90","26.02","25.82","93.00","0.00","0.09","5.14","111.37","1008.63","0.00",
"BLOCK 1101","2018-10-01","03:00:00","25.94","26.05","25.79","93.02","0.00","0.10","5.81","108.11","1008.38","0.01",
"BLOCK 1101","2018-10-01","04:00:00","25.84","25.90","25.76","93.70","0.00","0.09","6.38","106.98","1008.22","0.01",
"BLOCK 1101","2018-10-01","05:00:00","25.82","25.91","25.74","93.72","0.00","0.10","7.52","109.39","1008.41","0.01",
"BLOCK 1101","2018-10-01","06:00:00","26.19","27.39","25.75","92.78","0.00","95.89","7.87","110.42","1008.95","0.06",
"BLOCK 1101","2018-10-01","07:00:00","27.02","28.47","23.73","88.57","10.90","119.45","8.78","125.62","1009.80","0.10",
"BLOCK 1101","2018-10-01","08:00:00","25.17","26.48","24.02","93.03","0.20","141.52","8.58","339.95","1011.01","0.08",
"BLOCK 1101","2018-10-01","09:00:00","28.22","29.50","26.47","85.72","0.00","444.23","7.49","142.76","1010.85","0.27",
"BLOCK 1101","2018-10-01","10:00:00","29.40","30.72","28.65","82.00","0.00","509.90","17.94","159.98","1010.21","0.31",
"BLOCK 1101","2018-10-01","11:00:00","31.18","31.74","30.37","70.63","0.00","755.28","20.56","162.99","1009.81","0.52",
"BLOCK 1101","2018-10-01","12:00:00","31.91","32.78","31.36","66.85","0.00","728.57","18.73","166.44","1009.10","0.56",
"BLOCK 1101","2018-10-01","13:00:00","32.68","33.14","32.24","63.11","0.00","755.53","20.77","182.02","1008.10","0.62",
"BLOCK 1101","2018-10-01","14:00:00","32.34","32.77","31.94","63.46","0.00","628.40","21.55","192.33","1007.55","0.57",
"BLOCK 1101","2018-10-01","15:00:00","32.09","32.64","31.68","60.31","0.00","448.77","20.43","189.08","1007.06","0.53",
"BLOCK 1101","2018-10-01","16:00:00","31.40","32.08","30.24","64.39","0.00","239.39","17.49","191.83","1007.00","0.39",
"BLOCK 1101","2018-10-01","17:00:00","30.11","30.40","29.73","71.46","0.00","78.56","14.39","177.84","1006.96","0.24",
"BLOCK 1101","2018-10-01","18:00:00","28.93","29.75","28.26","76.16","0.00","4.89","10.34","159.22","1007.20","0.13",
"BLOCK 1101","2018-10-01","19:00:00","27.84","28.26","27.23","81.78","0.00","0.05","4.35","140.08","1007.69","0.04",
"BLOCK 1101","2018-10-01","20:00:00","27.54","27.85","27.18","84.15","0.00","0.11","8.82","153.81","1008.38","0.10",
"BLOCK 1101","2018-10-01","21:00:00","26.70","27.20","26.42","88.15","0.00","0.12","3.77","123.31","1008.88","0.05",
"BLOCK 1101","2018-10-01","22:00:00","26.13","26.49","25.83","89.47","0.00","0.12","3.63","113.58","1008.91","0.04",
"BLOCK 1101","2018-10-01","23:00:00","25.80","25.96","25.63","90.70","0.00","0.09","4.43","111.33","1008.99","0.04",
"BLOCK 1101","2018-10-02","00:00:00","25.55","25.71","25.44","91.03","0.00","0.08","3.80","119.36","1008.90","0.00",
"BLOCK 1101","2018-10-02","01:00:00","25.59","25.72","25.42","90.68","0.00","0.08","4.02","114.77","1008.91","0.00",
"BLOCK 1101","2018-10-02","02:00:00","25.55","25.71","25.38","90.68","0.00","0.08","4.47","117.14","1008.67","0.01",
"BLOCK 1101","2018-10-02","03:00:00","25.21","25.46","25.07","92.38","0.00","0.06","3.38","117.49","1008.73","0",
"BLOCK 1101","2018-10-02","04:00:00","25.02","25.17","24.90","93.92","0.00","0.05","3.04","118.59","1008.89","0",
"BLOCK 1101","2018-10-02","05:00:00","25.01","25.18","24.75","92.23","0.00","0.04","5.21","110.12","1009.26","0.00",
"BLOCK 1101","2018-10-02","06:00:00","24.76","25.66","24.59","93.30","0.00","21.53","3.74","104.99","1009.67","0.01",
"BLOCK 1101","2018-10-02","07:00:00","26.96","28.48","25.61","86.07","0.00","200.05","6.00","110.14","1010.00","0.14",
"BLOCK 1101","2018-10-02","08:00:00","29.47","30.50","28.43","78.72","0.00","404.55","6.28","132.57","1010.53","0.30",
"BLOCK 1101","2018-10-02","09:00:00","30.71","31.44","29.95","70.45","0.00","599.05","11.16","154.86","1010.91","0.45",
"BLOCK 1101","2018-10-02","10:00:00","31.50","32.18","30.78","65.69","0.00","648.52","11.75","172.57","1011.08","0.52",
"BLOCK 1101","2018-10-02","11:00:00","32.35","33.24","31.62","60.04","0.00","777.92","12.81","187.22","1010.54","0.64",
"BLOCK 1101","2018-10-02","12:00:00","32.83","33.61","32.16","58.74","0.00","794.30","15.87","186.40","1009.99","0.67",
"BLOCK 1101","2018-10-02","13:00:00","33.16","33.96","32.32","57.77","0.00","734.72","14.11","198.89","1009.05","0.66",
"BLOCK 1101","2018-10-02","14:00:00","33.64","34.41","33.00","53.82","0.00","626.07","15.55","204.71","1008.35","0.66",
"BLOCK 1101","2018-10-02","15:00:00","33.43","34.06","32.71","54.96","0.00","463.83","16.24","220.57","1008.02","0.59",
"BLOCK 1101","2018-10-02","16:00:00","32.40","33.13","31.88","59.22","0.00","271.85","15.88","238.77","1007.76","0.45",
"BLOCK 1101","2018-10-02","17:00:00","31.30","31.91","30.51","60.46","0.00","94.33","12.29","250.98","1007.70","0.32",
"BLOCK 1101","2018-10-02","18:00:00","29.48","30.55","28.53","69.01","0.00","4.61","6.79","251.78","1007.86","0.13",
"BLOCK 1101","2018-10-02","19:00:00","27.64","28.54","26.99","79.42","0.00","0.05","6.23","277.68","1008.09","0.07",
"BLOCK 1101","2018-10-02","20:00:00","26.57","27.01","26.15","84.45","0.00","0.12","4.56","292.19","1008.57","0.07",
"BLOCK 1101","2018-10-02","21:00:00","25.69","26.17","25.22","88.47","0.00","0.11","2.25","289.21","1008.97","0.04",
"BLOCK 1101","2018-10-02","22:00:00","24.94","25.24","24.63","91.27","0.00","0.07","1.79","287.10","1009.10","0.03",
"BLOCK 1101","2018-10-02","23:00:00","24.82","25.08","24.59","90.60","0.00","0.07","0.73","328.49","1009.13","0.02",
"BLOCK 1101","2018-10-03","00:00:00","24.53","24.77","24.35","91.23","0.00","0.06","0.77","171.25","1008.90","0",
"BLOCK 1101","2018-10-03","01:00:00","24.00","24.38","23.70","93.08","0.00","0.04","2.54","207.06","1008.78","0",
"BLOCK 1101","2018-10-03","02:00:00","23.57","23.72","23.42","94.67","0.00","0.03","1.63","313.24","1008.56","0",
"BLOCK 1101","2018-10-03","03:00:00","23.13","23.49","22.87","96.08","0.00","0.05","1.05","3.21","1008.30","0",
"BLOCK 1101","2018-10-03","04:00:00","23.04","23.18","22.79","97.03","0.00","0.05","3.14","31.81","1008.40","0",
"BLOCK 1101","2018-10-03","05:00:00","22.60","22.80","22.45","97.90","0.00","0.07","4.55","12.28","1008.52","0",
"BLOCK 1101","2018-10-03","06:00:00","22.77","23.72","22.45","97.52","0.00","25.54","5.68","18.12","1008.65","0",
"BLOCK 1101","2018-10-03","07:00:00","25.29","26.76","23.68","89.82","0.00","208.90","6.55","12.96","1009.05","0.12",
"BLOCK 1101","2018-10-03","08:00:00","27.67","28.66","26.52","82.73","0.00","404.32","8.88","13.49","1009.61","0.26",
"BLOCK 1101","2018-10-03","09:00:00","29.41","30.24","28.44","75.67","0.00","577.02","8.45","356.33","1009.77","0.40",
"BLOCK 1101","2018-10-03","10:00:00","31.37","32.74","29.85","66.51","0.00","705.38","4.94","351.32","1009.57","0.54",
"BLOCK 1101","2018-10-03","11:00:00","33.08","33.88","32.14","58.42","0.00","777.98","6.48","303.47","1009.16","0.64",
"BLOCK 1101","2018-10-03","12:00:00","34.02","34.83","33.34","50.37","0.00","788.43","10.56","283.62","1008.48","0.74",
"BLOCK 1101","2018-10-03","13:00:00","34.83","36.11","34.08","43.94","0.00","733.45","9.17","292.53","1007.62","0.75",
"BLOCK 1101","2018-10-03","14:00:00","35.51","36.10","34.79","44.51","0.00","609.60","12.40","271.19","1006.89","0.74",
"BLOCK 1101","2018-10-03","15:00:00","34.30","35.43","33.28","51.38","0.00","453.00","21.65","285.67","1006.54","0.67",
"BLOCK 1101","2018-10-03","16:00:00","33.01","33.75","32.45","55.92","0.00","262.00","20.33","285.32","1006.59","0.52",
"BLOCK 1101","2018-10-03","17:00:00","31.70","32.70","30.82","58.96","0.00","89.04","17.12","289.01","1006.88","0.38",
"BLOCK 1101","2018-10-03","18:00:00","29.53","30.83","28.71","66.69","0.00","4.21","9.49","285.05","1007.11","0.18",
"BLOCK 1101","2018-10-03","19:00:00","27.88","28.72","27.08","73.91","0.00","0.04","6.40","296.13","1007.61","0.09",
"BLOCK 1101","2018-10-03","20:00:00","26.61","27.09","26.08","81.31","0.00","0.09","4.00","295.66","1008.02","0.07",
"BLOCK 1101","2018-10-03","21:00:00","25.70","26.10","25.47","86.85","0.00","0.12","0.58","290.15","1008.48","0.02",
"BLOCK 1101","2018-10-03","22:00:00","25.01","25.52","24.54","89.07","0.00","0.08","1.57","254.31","1008.62","0.03",
"BLOCK 1101","2018-10-03","23:00:00","24.39","24.57","24.10","92.25","0.00","0.08","2.78","288.81","1008.28","0.03",
"BLOCK 1101","2018-10-04","00:00:00","24.12","24.41","23.88","93.32","0.00","0.05","4.42","309.49","1007.94","0",
"BLOCK 1101","2018-10-04","01:00:00","24.39","24.61","24.17","92.83","0.00","0.03","5.99","329.52","1007.68","0.01",
"BLOCK 1101","2018-10-04","02:00:00","24.39","24.54","24.22","93.13","0.00","0.03","7.01","353.14","1007.29","0.01",
"BLOCK 1101","2018-10-04","03:00:00","24.09","24.64","23.69","93.35","0.00","0.04","4.71","355.66","1007.04","0",
"BLOCK 1101","2018-10-04","04:00:00","24.14","24.61","23.84","88.73","0.00","0.04","7.24","4.45","1007.24","0.03",
"BLOCK 1101","2018-10-04","05:00:00","23.59","23.92","23.25","89.20","0.00","0.05","5.06","355.06","1007.56","0.01",
"BLOCK 1101","2018-10-04","06:00:00","23.33","24.43","23.08","91.03","0.00","21.61","2.84","5.47","1007.97","0.00",
"BLOCK 1101","2018-10-04","07:00:00","25.78","27.02","24.41","82.45","0.00","204.42","5.88","359.83","1008.30","0.15",
"BLOCK 1101","2018-10-04","08:00:00","28.20","29.29","26.87","75.06","0.00","405.42","8.39","337.03","1008.76","0.30",
"BLOCK 1101","2018-10-04","09:00:00","30.57","32.04","29.06","61.77","0.00","581.17","13.13","342.76","1008.95","0.51",
"BLOCK 1101","2018-10-04","10:00:00","32.63","33.78","31.64","50.97","0.00","710.90","14.88","341.85","1008.82","0.70",
"BLOCK 1101","2018-10-04","11:00:00","34.12","35.54","33.18","44.72","0.00","782.38","15.52","339.89","1002.27","0.82",
"BLOCK 1101","2018-10-04","12:00:00","35.56","36.76","34.84","37.81","0.00","795.15","15.40","331.25","1007.28","0.92",
"BLOCK 1101","2018-10-04","13:00:00","36.43","37.26","35.76","34.33","0.00","734.78","16.18","329.78","1006.28","0.97",
"BLOCK 1101","2018-10-04","14:00:00","37.25","38.00","36.54","32.25","0.00","617.17","16.38","317.68","1005.56","0.96",
"BLOCK 1101","2018-10-04","15:00:00","36.45","37.52","35.84","36.78","0.00","447.95","25.61","293.84","1005.23","0.93",
"BLOCK 1101","2018-10-04","16:00:00","34.99","36.16","33.86","37.40","0.00","244.98","25.46","288.54","1004.89","0.81",
"BLOCK 1101","2018-10-04","17:00:00","32.63","33.87","31.23","46.22","0.00","84.00","22.29","290.69","1004.84","0.57",
"BLOCK 1101","2018-10-04","18:00:00","30.02","31.22","29.06","62.18","0.00","3.94","17.86","292.21","1005.13","0.31",
"BLOCK 1101","2018-10-04","19:00:00","28.41","29.08","27.87","70.65","0.00","0.06","12.00","295.46","1005.36","0.18",
"BLOCK 1101","2018-10-04","20:00:00","27.46","27.88","27.04","74.81","0.00","0.03","9.34","293.53","1005.81","0.15",
"BLOCK 1101","2018-10-04","21:00:00","26.54","27.05","26.31","79.23","0.00","0.10","5.61","304.05","1005.98","0.10",
"BLOCK 1101","2018-10-04","22:00:00","26.16","26.50","25.91","81.77","0.00","0.14","4.54","345.24","1005.92","0.08",
"BLOCK 1101","2018-10-04","23:00:00","25.70","25.92","25.46","84.75","0.00","0.10","5.73","342.17","1005.84","0.07",
"BLOCK 1101","2018-10-05","00:00:00","25.40","25.82","24.95","83.13","0.00","0.10","6.44","308.91","1005.72","0.05",
"BLOCK 1101","2018-10-05","01:00:00","25.00","25.29","24.75","81.55","0.00","0.08","8.92","308.73","1005.55","0.07",
"BLOCK 1101","2018-10-05","02:00:00","24.62","24.97","24.15","79.91","0.00","0.06","9.01","314.59","1005.35","0.08",
"BLOCK 1101","2018-10-05","03:00:00","24.04","24.76","23.47","80.43","0.00","0.04","6.57","354.24","1005.29","0.06",
"BLOCK 1101","2018-10-05","04:00:00","23.18","23.62","22.94","85.58","0.00","0.04","4.76","354.38","1005.45","0.02",
"BLOCK 1101","2018-10-05","05:00:00","22.95","23.31","22.10","83.27","0.00","0.05","3.17","344.16","1005.91","0.01",
"BLOCK 1101","2018-10-05","06:00:00","22.56","23.53","22.05","80.50","0.00","19.65","1.54","347.29","1006.42","0.00",
"BLOCK 1101","2018-10-05","07:00:00","25.27","27.02","23.51","69.56","0.00","205.80","5.23","3.28","1006.86","0.19",
"BLOCK 1101","2018-10-05","08:00:00","28.37","29.78","27.03","59.93","0.00","410.08","8.18","356.34","1007.33","0.38",
"BLOCK 1101","2018-10-05","09:00:00","30.77","31.93","29.66","50.83","0.00","586.17","7.96","338.20","1007.43","0.55",
"BLOCK 1101","2018-10-05","10:00:00","32.95","34.29","31.84","37.46","0.00","715.35","9.13","331.30","1006.97","0.75",
"BLOCK 1101","2018-10-05","11:00:00","34.64","35.41","33.62","31.76","0.00","786.32","11.73","331.18","1006.33","0.90",
"BLOCK 1101","2018-10-05","12:00:00","35.70","36.50","34.79","30.79","0.00","793.53","10.15","317.52","1005.90","0.91",
"BLOCK 1101","2018-10-05","13:00:00","36.68","37.32","35.95","28.49","0.00","737.82","10.00","312.98","1005.01","0.91",
"BLOCK 1101","2018-10-05","14:00:00","37.26","38.09","36.47","27.39","0.00","621.05","10.43","305.65","1004.31","0.88",
"BLOCK 1101","2018-10-05","15:00:00","36.62","37.50","35.61","29.21","0.00","454.60","19.28","282.39","1003.78","0.95",
"BLOCK 1101","2018-10-05","16:00:00","34.67","35.83","33.68","36.32","0.00","259.88","21.24","276.27","1003.49","0.77",
"BLOCK 1101","2018-10-05","17:00:00","32.63","33.95","31.20","40.58","0.00","84.97","17.11","283.37","1003.43","0.56",
"BLOCK 1101","2018-10-05","18:00:00","29.83","31.21","28.71","50.43","0.00","3.26","12.27","288.60","1003.64","0.33",
"BLOCK 1101","2018-10-05","19:00:00","27.73","28.72","26.89","60.14","0.00","0.06","7.88","293.39","1004.02","0.18",
"BLOCK 1101","2018-10-05","20:00:00","26.09","26.90","25.25","68.61","0.00","0.06","6.05","288.59","1004.47","0.14",
"BLOCK 1101","2018-10-05","21:00:00","25.08","25.31","24.92","75.30","0.00","0.12","2.08","211.57","1004.75","0.06",
"BLOCK 1101","2018-10-05","22:00:00","24.79","25.22","24.46","77.32","0.00","0.09","3.20","174.97","1004.94","0.07",
"BLOCK 1101","2018-10-05","23:00:00","24.47","24.84","24.14","80.68","0.00","0.08","3.52","163.82","1004.92","0.07",
"BLOCK 1101","2018-10-06","00:00:00","23.99","24.67","23.37","83.00","0.00","0.06","4.04","129.15","1004.81","0.02",
"BLOCK 1101","2018-10-06","01:00:00","23.67","24.54","22.74","83.55","0.00","0.03","3.12","125.53","1004.73","0.01",
"BLOCK 1101","2018-10-06","02:00:00","22.28","22.74","21.86","86.58","0.00","0.04","2.07","86.92","1004.59","0",
"BLOCK 1101","2018-10-06","03:00:00","21.45","21.87","21.11","87.90","0.00","0.07","3.91","93.65","1004.49","0.00",
"BLOCK 1101","2018-10-06","04:00:00","21.18","21.30","21.08","88.22","0.00","0.08","2.59","80.29","1004.55","0",
"BLOCK 1101","2018-10-06","05:00:00","21.04","21.23","20.76","88.23","0.00","0.09","2.82","45.38","1004.98","0",
"BLOCK 1101","2018-10-06","06:00:00","21.11","22.27","20.76","87.72","0.00","17.25","2.37","63.75","1005.46","0",
"BLOCK 1101","2018-10-06","07:00:00","24.59","26.68","22.26","76.07","0.00","198.02","4.98","111.80","1006.13","0.16",
"BLOCK 1101","2018-10-06","08:00:00","27.64","29.08","26.58","66.71","0.00","399.08","6.51","134.86","1006.98","0.33",
"BLOCK 1101","2018-10-06","09:00:00","30.06","31.39","28.88","56.55","0.00","577.72","13.49","156.30","1007.11","0.54",
"BLOCK 1101","2018-10-06","10:00:00","32.41","33.70","31.27","45.27","0.00","705.02","15.66","178.25","1007.07","0.74",
"BLOCK 1101","2018-10-06","11:00:00","33.37","34.54","32.68","38.47","0.00","778.83","18.28","190.78","1006.87","0.87",
"BLOCK 1101","2018-10-06","12:00:00","33.92","34.67","33.22","36.06","0.00","785.65","20.58","200.34","1006.17","0.93",
"BLOCK 1101","2018-10-06","13:00:00","33.76","34.51","33.07","37.47","0.00","730.82","20.40","196.74","1005.50","0.89",
"BLOCK 1101","2018-10-06","14:00:00","33.49","34.40","32.81","40.65","0.00","614.48","19.57","201.70","1004.97","0.81",
"BLOCK 1101","2018-10-06","15:00:00","33.27","33.79","32.89","42.62","0.00","449.98","17.65","207.17","1004.30","0.70",
"BLOCK 1101","2018-10-06","16:00:00","32.59","33.30","31.89","47.65","0.00","256.72","14.87","224.00","1004.09","0.53",
"BLOCK 1101","2018-10-06","17:00:00","31.11","31.97","30.13","54.93","0.00","83.06","11.55","217.11","1004.02","0.34",
"BLOCK 1101","2018-10-06","18:00:00","29.09","30.15","27.86","61.92","0.00","2.75","4.80","197.35","1004.05","0.12",
"BLOCK 1101","2018-10-06","19:00:00","27.41","27.88","26.90","68.55","0.00","0.05","3.93","168.16","1004.31","0.07",
"BLOCK 1101","2018-10-06","20:00:00","26.54","27.05","26.27","73.56","0.00","0.11","5.66","158.72","1004.62","0.12",
"BLOCK 1101","2018-10-06","21:00:00","25.94","26.70","25.54","78.95","0.00","0.12","5.63","144.74","1004.72","0.10",
"BLOCK 1101","2018-10-06","22:00:00","25.66","25.82","25.50","83.07","0.00","0.10","5.83","144.12","1004.83","0.08",
"BLOCK 1101","2018-10-06","23:00:00","25.74","26.25","25.45","85.23","0.00","0.09","7.93","148.59","1004.72","0.08",
"BLOCK 1101","2018-10-07","00:00:00","25.80","26.25","25.63","85.58","0.00","0.11","4.31","122.43","1004.69","0.02",
"BLOCK 1101","2018-10-07","01:00:00","25.60","25.95","25.20","85.10","0.00","0.10","6.36","111.44","1004.62","0.04",
"BLOCK 1101","2018-10-07","02:00:00","25.13","25.22","25.02","87.68","0.00","0.09","5.28","114.76","1004.32","0.02",
"BLOCK 1101","2018-10-07","03:00:00","25.44","25.74","25.10","87.98","0.00","0.09","5.54","133.24","1003.76","0.02",
"BLOCK 1101","2018-10-07","04:00:00","25.66","25.81","25.47","86.53","0.00","0.08","10.17","146.76","1003.50","0.06",
"BLOCK 1101","2018-10-07","05:00:00","25.63","25.78","25.47","87.62","0.00","0.08","12.22","148.20","1003.34","0.06",
"BLOCK 1101","2018-10-07","06:00:00","25.70","25.96","25.51","89.15","0.00","28.90","8.40","143.50","1003.65","0.05",
"BLOCK 1101","2018-10-07","07:00:00","26.31","27.58","25.88","88.78","0.00","112.35","18.06","174.54","1004.34","0.10",
"BLOCK 1101","2018-10-07","08:00:00","28.65","29.69","27.59","64.46","0.00","348.53","14.27","268.13","1005.29","0.37",
"BLOCK 1101","2018-10-07","09:00:00","30.02","31.48","29.08","55.61","0.00","461.22","14.81","249.36","1005.96","0.51",
"BLOCK 1101","2018-10-07","10:00:00","31.14","31.95","30.51","50.26","0.00","714.13","19.76","230.61","1005.69","0.69",
"BLOCK 1101","2018-10-07","11:00:00","31.62","32.18","31.09","42.12","0.00","797.20","20.22","207.13","1005.27","0.81",
"BLOCK 1101","2018-10-07","12:00:00","32.53","33.58","31.73","30.70","0.00","820.50","23.88","186.68","1004.58","0.97",
"BLOCK 1101","2018-10-07","13:00:00","32.50","33.46","31.65","31.42","0.00","765.00","25.93","187.47","1003.61","0.96",
"BLOCK 1101","2018-10-07","14:00:00","31.60","32.22","31.09","39.08","0.00","643.73","24.34","192.26","1003.09","0.81",
"BLOCK 1101","2018-10-07","15:00:00","31.39","32.07","30.97","38.10","0.00","472.25","20.71","219.00","1002.91","0.73",
"BLOCK 1101","2018-10-07","16:00:00","30.70","31.32","30.02","37.84","0.00","267.87","18.02","223.53","1002.80","0.62",
"BLOCK 1101","2018-10-07","17:00:00","29.02","30.18","27.98","49.31","0.00","83.73","15.73","203.26","1003.08","0.40",
