Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
"BLOCK 910 (CIANO)","2018-12-30","03:00:00","4.78","5.56","4.02","46.32","0.00","0.00","4.61","311.40","1004.69","0.07",
"BLOCK 910 (CIANO)","2018-12-30","04:00:00","4.94","5.69","4.03","47.49","0.00","0.00","4.84","330.76","1004.40","0.07",
"BLOCK 910 (CIANO)","2018-12-30","05:00:00","4.69","5.05","4.27","51.94","0.00","0.00","4.25","322.83","1004.42","0.06",
"BLOCK 910 (CIANO)","2018-12-30","06:00:00","2.31","4.30","0.89","60.55","0.00","0.00","2.30","306.71","1004.66","0.02",
"BLOCK 910 (CIANO)","2018-12-30","07:00:00","0.97","2.34","-0.69","63.99","0.00","35.36","0.58","281.58","1005.60","0",
"BLOCK 910 (CIANO)","2018-12-30","08:00:00","5.71","9.42","1.40","54.60","0.00","222.40","2.47","90.58","1006.14","0.10",
"BLOCK 910 (CIANO)","2018-12-30","09:00:00","11.04","12.60","9.40","37.88","0.00","396.73","4.24","102.58","1006.61","0.23",
"BLOCK 910 (CIANO)","2018-12-30","10:00:00","13.59","15.16","12.49","34.16","0.00","531.87","5.56","65.81","1006.39","0.32",
"BLOCK 910 (CIANO)","2018-12-30","11:00:00","15.55","16.42","14.65","37.54","0.00","591.27","6.69","282.88","1005.85","0.36",
"BLOCK 910 (CIANO)","2018-12-30","12:00:00","15.70","16.73","15.39","37.42","0.00","302.45","8.27","252.06","1004.92","0.28",
"BLOCK 910 (CIANO)","2018-12-30","13:00:00","16.22","17.20","15.41","33.96","0.00","369.30","8.67","225.45","1004.45","0.32",
"BLOCK 910 (CIANO)","2018-12-30","14:00:00","15.26","16.00","14.19","43.03","0.00","177.28","12.85","233.96","1004.63","0.25",
"BLOCK 910 (CIANO)","2018-12-30","15:00:00","14.48","15.87","13.89","49.81","0.00","163.07","10.49","223.37","1005.17","0.20",
"BLOCK 910 (CIANO)","2018-12-30","16:00:00","15.31","16.19","14.73","53.13","0.00","193.93","9.10","216.79","1005.85","0.20",
"BLOCK 910 (CIANO)","2018-12-30","17:00:00","13.45","14.80","12.02","58.91","0.00","31.82","5.70","198.75","1005.91","0.09",
"BLOCK 910 (CIANO)","2018-12-30","18:00:00","10.16","12.03","8.67","67.45","0.00","0.06","3.89","135.48","1006.10","0.03",
"BLOCK 910 (CIANO)","2018-12-30","19:00:00","8.57","9.82","7.50","72.90","0.00","0.00","3.74","148.90","1006.55","0.03",
"BLOCK 910 (CIANO)","2018-12-30","20:00:00","7.04","7.98","6.06","79.65","0.00","0.00","3.18","143.92","1006.83","0.03",
"BLOCK 910 (CIANO)","2018-12-30","21:00:00","6.23","6.91","5.70","82.03","0.00","0.00","3.56","127.44","1006.97","0.03",
"BLOCK 910 (CIANO)","2018-12-30","22:00:00","5.67","6.50","5.13","80.63","0.00","0.00","5.04","128.87","1007.35","0.04",
"BLOCK 910 (CIANO)","2018-12-30","23:00:00","6.74","7.50","5.60","76.93","0.00","0.00","6.52","110.52","1007.73","0.05",
"BLOCK 910 (CIANO)","2018-12-31","00:00:00","7.21","7.54","6.71","75.86","0.00","0.00","7.78","102.47","1007.93","0.04",
"BLOCK 910 (CIANO)","2018-12-31","01:00:00","6.74","7.14","6.30","76.43","0.00","0.00","7.64","108.83","1007.58","0.04",
"BLOCK 910 (CIANO)","2018-12-31","02:00:00","6.04","6.81","4.77","78.42","0.00","0.00","6.17","113.14","1007.28","0.03",
"BLOCK 910 (CIANO)","2018-12-31","03:00:00","3.75","4.75","3.28","84.83","0.00","0.00","5.25","132.57","1006.78","0.01",
"BLOCK 910 (CIANO)","2018-12-31","04:00:00","4.72","5.08","3.61","81.97","0.00","0.00","6.81","116.58","1006.59","0.02",
"BLOCK 910 (CIANO)","2018-12-31","05:00:00","3.25","4.78","2.03","83.80","0.00","0.00","3.80","49.79","1006.35","0.01",
"BLOCK 910 (CIANO)","2018-12-31","06:00:00","2.02","2.67","1.40","88.23","0.00","0.01","3.43","40.82","1006.62","0",
"BLOCK 910 (CIANO)","2018-12-31","07:00:00","2.68","4.83","1.20","87.45","0.00","42.97","4.10","12.52","1007.38","0.01",
"BLOCK 910 (CIANO)","2018-12-31","08:00:00","6.61","9.04","4.78","76.01","0.00","230.05","6.31","9.55","1008.28","0.08",
"BLOCK 910 (CIANO)","2018-12-31","09:00:00","11.09","13.01","9.09","64.47","0.00","404.72","8.83","7.16","1008.81","0.18",
"BLOCK 910 (CIANO)","2018-12-31","10:00:00","15.12","16.85","12.90","46.86","0.00","534.23","5.57","34.65","1008.56","0.31",
"BLOCK 910 (CIANO)","2018-12-31","11:00:00","17.22","17.85","16.18","38.40","0.00","612.20","2.39","111.09","1007.59","0.37",
"BLOCK 910 (CIANO)","2018-12-31","12:00:00","18.25","18.71","17.60","33.63","0.00","630.15","7.15","161.84","1006.06","0.43",
"BLOCK 910 (CIANO)","2018-12-31","13:00:00","19.33","20.41","18.29","29.36","0.00","582.95","6.20","165.63","1004.86","0.44",
"BLOCK 910 (CIANO)","2018-12-31","14:00:00","19.96","20.95","19.19","26.28","0.00","483.40","7.98","167.35","1004.11","0.44",
"BLOCK 910 (CIANO)","2018-12-31","15:00:00","20.18","20.62","19.80","26.43","0.00","339.12","8.93","165.66","1003.59","0.40",
"BLOCK 910 (CIANO)","2018-12-31","16:00:00","19.78","20.49","19.12","26.13","0.00","179.98","9.52","158.46","1003.36","0.35",
"BLOCK 910 (CIANO)","2018-12-31","17:00:00","17.14","19.15","14.96","34.24","0.00","37.96","5.67","189.54","1003.06","0.17",
"BLOCK 910 (CIANO)","2018-12-31","18:00:00","14.36","14.96","13.63","42.33","0.00","0.03","4.82","219.04","1002.96","0.10",
"BLOCK 910 (CIANO)","2018-12-31","19:00:00","12.16","13.71","10.60","50.17","0.00","0.00","3.17","242.44","1003.08","0.06",
"BLOCK 910 (CIANO)","2018-12-31","20:00:00","8.45","10.83","7.52","54.39","0.00","0.00","2.50","16.64","1003.31","0.06",
"BLOCK 910 (CIANO)","2018-12-31","21:00:00","7.35","8.32","6.31","57.43","0.00","0.00","2.83","30.21","1003.36","0.06",
"BLOCK 910 (CIANO)","2018-12-31","22:00:00","6.07","6.67","5.36","60.69","0.00","0.00","4.05","44.53","1003.22","0.07",
"BLOCK 910 (CIANO)","2018-12-31","23:00:00","6.92","8.05","5.79","58.89","0.00","0.00","2.28","353.52","1002.94","0.05",
"BLOCK 910 (CIANO)","2019-01-01","00:00:00","4.65","6.06","2.81","66.32","0.00","0.00","2.02","231.43","1003.37","0.01",
"BLOCK 910 (CIANO)","2019-01-01","01:00:00","3.69","5.04","2.92","71.88","0.00","0.00","2.53","17.97","1003.51","0.01",
"BLOCK 910 (CIANO)","2019-01-01","02:00:00","2.89","4.43","2.18","71.55","0.00","0.00","1.55","30.90","1003.35","0.00",
"BLOCK 910 (CIANO)","2019-01-01","03:00:00","2.55","3.61","1.68","73.82","0.00","0.00","1.19","337.24","1003.31","0",
"BLOCK 910 (CIANO)","2019-01-01","04:00:00","1.88","3.31","0.87","75.52","0.00","0.00","2.89","29.38","1003.15","0.01",
"BLOCK 910 (CIANO)","2019-01-01","05:00:00","3.63","4.28","2.89","70.41","0.00","0.00","3.89","14.29","1003.32","0.03",
"BLOCK 910 (CIANO)","2019-01-01","06:00:00","3.95","5.12","2.69","68.54","0.00","0.00","3.93","20.22","1003.60","0.03",
"BLOCK 910 (CIANO)","2019-01-01","07:00:00","3.75","4.65","2.41","67.92","0.00","18.02","4.00","16.49","1004.28","0.03",
"BLOCK 910 (CIANO)","2019-01-01","08:00:00","5.72","8.15","3.29","65.54","0.00","107.83","5.21","10.97","1004.93","0.07",
"BLOCK 910 (CIANO)","2019-01-01","09:00:00","10.51","12.76","8.17","53.36","0.00","244.77","6.53","10.89","1005.29","0.16",
"BLOCK 910 (CIANO)","2019-01-01","10:00:00","14.59","16.67","12.66","41.28","0.00","387.03","8.06","335.66","1005.27","0.28",
"BLOCK 910 (CIANO)","2019-01-01","11:00:00","17.10","18.53","16.13","34.88","0.00","439.85","9.74","339.46","1004.76","0.36",
"BLOCK 910 (CIANO)","2019-01-01","12:00:00","19.42","20.54","18.23","36.01","0.00","554.82","9.98","322.12","1004.13","0.43",
"BLOCK 910 (CIANO)","2019-01-01","13:00:00","21.03","21.81","20.34","32.60","0.00","500.60","8.73","320.34","1003.18","0.45",
"BLOCK 910 (CIANO)","2019-01-01","14:00:00","21.31","21.81","20.93","40.70","0.00","321.03","7.86","289.97","1002.61","0.34",
"BLOCK 910 (CIANO)","2019-01-01","15:00:00","21.23","21.66","20.90","40.99","0.00","247.98","8.50","278.26","1002.36","0.32",
"BLOCK 910 (CIANO)","2019-01-01","16:00:00","20.51","21.52","19.34","46.04","0.00","157.38","11.27","290.69","1002.36","0.29",
"BLOCK 910 (CIANO)","2019-01-01","17:00:00","18.17","19.34","16.92","50.03","0.00","23.19","6.48","274.37","1002.48","0.14",
"BLOCK 910 (CIANO)","2019-01-01","18:00:00","16.05","16.94","15.58","58.81","0.00","0.05","7.32","248.45","1002.55","0.11",
"BLOCK 910 (CIANO)","2019-01-01","19:00:00","15.01","15.60","14.18","68.93","0.00","0.00","6.50","258.35","1002.87","0.08",
"BLOCK 910 (CIANO)","2019-01-01","20:00:00","13.53","14.27","12.89","75.61","0.00","0.00","5.26","241.65","1002.52","0.07",
"BLOCK 910 (CIANO)","2019-01-01","21:00:00","12.45","12.90","11.96","80.06","0.00","0.00","3.74","241.86","1002.51","0.04",
"BLOCK 910 (CIANO)","2019-01-01","22:00:00","9.36","11.98","7.58","83.93","0.00","0.00","0.40","108.49","1002.67","0.01",
"BLOCK 910 (CIANO)","2019-01-01","23:00:00","9.18","9.44","8.90","87.48","0.00","0.00","3.71","255.33","1002.56","0.03",
"BLOCK 910 (CIANO)","2019-01-02","00:00:00","9.29","10.26","8.45","78.27","0.00","0.00","5.46","273.68","1003.21","0.03",
"BLOCK 910 (CIANO)","2019-01-02","01:00:00","8.33","8.65","7.74","81.64","0.00","0.00","3.52","309.80","1004.12","0.01",
"BLOCK 910 (CIANO)","2019-01-02","02:00:00","6.59","7.98","5.81","87.85","0.00","0.00","2.96","51.53","1004.22","0.00",
"BLOCK 910 (CIANO)","2019-01-02","03:00:00","5.95","6.70","4.98","92.18","0.00","0.00","2.62","170.24","1003.77","0",
"BLOCK 910 (CIANO)","2019-01-02","04:00:00","5.03","5.93","3.53","92.63","0.00","0.00","1.74","11.99","1003.85","0",
"BLOCK 910 (CIANO)","2019-01-02","05:00:00","4.18","5.12","3.58","93.62","0.00","0.00","0.83","115.09","1004.54","0",
"BLOCK 910 (CIANO)","2019-01-02","06:00:00","4.72","5.24","3.65","93.03","0.00","0.00","1.70","270.43","1005.13","0",
"BLOCK 910 (CIANO)","2019-01-02","07:00:00","5.70","7.96","3.22","89.75","0.00","48.57","2.67","263.89","1006.22","0.00",
"BLOCK 910 (CIANO)","2019-01-02","08:00:00","9.06","11.15","7.74","70.82","0.00","182.91","5.26","290.17","1007.12","0.09",
"BLOCK 910 (CIANO)","2019-01-02","09:00:00","12.57","14.29","11.15","59.78","0.00","397.62","9.76","303.94","1008.67","0.21",
"BLOCK 910 (CIANO)","2019-01-02","10:00:00","15.12","16.30","14.00","54.79","0.00","526.93","10.62","333.46","1009.16","0.29",
"BLOCK 910 (CIANO)","2019-01-02","11:00:00","16.97","18.26","15.70","46.88","0.00","602.47","8.97","326.22","1008.63","0.36",
"BLOCK 910 (CIANO)","2019-01-02","12:00:00","18.09","19.11","17.50","40.77","0.00","627.27","11.02","305.68","1007.77","0.42",
"BLOCK 910 (CIANO)","2019-01-02","13:00:00","19.00","19.80","18.50","35.46","0.00","522.73","10.51","317.35","1007.12","0.42",
"BLOCK 910 (CIANO)","2019-01-02","14:00:00","19.12","19.76","18.60","34.32","0.00","444.63","14.09","294.29","1006.32","0.42",
"BLOCK 910 (CIANO)","2019-01-02","15:00:00","18.97","19.51","18.48","30.73","0.00","322.78","13.93","291.32","1005.80","0.41",
"BLOCK 910 (CIANO)","2019-01-02","16:00:00","18.33","18.99","17.71","25.69","0.00","174.15","14.66","291.92","1005.80","0.38",
"BLOCK 910 (CIANO)","2019-01-02","17:00:00","16.01","17.78","14.55","24.45","0.00","25.13","12.19","295.13","1005.73","0.29",
"BLOCK 910 (CIANO)","2019-01-02","18:00:00","13.13","14.59","11.76","26.48","0.00","0.04","9.85","296.79","1005.82","0.22",
"BLOCK 910 (CIANO)","2019-01-02","19:00:00","10.67","11.79","9.56","31.74","0.00","0.00","8.55","295.29","1006.25","0.18",
"BLOCK 910 (CIANO)","2019-01-02","20:00:00","9.54","10.09","9.26","35.04","0.00","0.00","8.02","319.15","1006.62","0.17",
"BLOCK 910 (CIANO)","2019-01-02","21:00:00","9.21","10.02","8.69","35.10","0.00","0.00","9.80","313.76","1006.64","0.18",
"BLOCK 910 (CIANO)","2019-01-02","22:00:00","8.52","8.76","8.23","38.96","0.00","0.00","9.73","309.82","1006.74","0.16",
"BLOCK 910 (CIANO)","2019-01-02","23:00:00","7.82","8.43","6.96","43.24","0.00","0.00","9.53","304.30","1007.17","0.15",
"BLOCK 910 (CIANO)","2019-01-03","00:00:00","6.82","7.16","6.45","45.96","0.00","0.00","10.87","299.74","1007.25","0.13",
"BLOCK 910 (CIANO)","2019-01-03","01:00:00","5.20","6.63","4.53","51.79","0.00","0.00","6.73","312.59","1006.94","0.08",
"BLOCK 910 (CIANO)","2019-01-03","02:00:00","4.73","5.20","4.29","52.90","0.00","0.00","9.12","311.13","1006.59","0.09",
"BLOCK 910 (CIANO)","2019-01-03","03:00:00","4.40","4.97","3.77","54.78","0.00","0.00","7.03","305.03","1006.29","0.07",
"BLOCK 910 (CIANO)","2019-01-03","04:00:00","3.13","3.77","2.79","59.10","0.00","0.00","4.78","287.55","1006.07","0.05",
"BLOCK 910 (CIANO)","2019-01-03","05:00:00","2.99","3.24","2.67","60.14","0.00","0.00","5.80","316.58","1005.62","0.05",
"BLOCK 910 (CIANO)","2019-01-03","06:00:00","3.40","3.82","2.67","58.29","0.00","0.01","6.59","309.99","1006.17","0.05",
"BLOCK 910 (CIANO)","2019-01-03","07:00:00","3.52","4.83","2.98","57.80","0.00","41.08","5.07","322.40","1006.84","0.05",
"BLOCK 910 (CIANO)","2019-01-03","08:00:00","7.09","9.87","4.84","50.06","0.00","221.45","6.83","3.25","1007.55","0.14",
"BLOCK 910 (CIANO)","2019-01-03","09:00:00","11.60","13.17","9.84","40.43","0.00","399.92","11.18","342.14","1008.26","0.26",
"BLOCK 910 (CIANO)","2019-01-03","10:00:00","14.51","16.22","13.00","35.71","0.00","536.22","13.91","339.32","1008.17","0.36",
"BLOCK 910 (CIANO)","2019-01-03","11:00:00","17.17","18.21","15.92","31.80","0.00","619.08","14.32","341.92","1007.34","0.44",
"BLOCK 910 (CIANO)","2019-01-03","12:00:00","19.13","19.98","18.09","29.40","0.00","634.12","13.32","333.28","1006.24","0.50",
"BLOCK 910 (CIANO)","2019-01-03","13:00:00","20.92","22.31","19.89","27.05","0.00","588.03","13.32","335.46","1005.10","0.53",
"BLOCK 910 (CIANO)","2019-01-03","14:00:00","22.46","23.19","21.77","25.04","0.00","490.67","12.22","335.59","1004.34","0.54",
"BLOCK 910 (CIANO)","2019-01-03","15:00:00","23.43","23.98","22.83","23.96","0.00","348.83","10.52","332.46","1003.86","0.49",
"BLOCK 910 (CIANO)","2019-01-03","16:00:00","23.60","24.01","22.61","25.19","0.00","168.38","7.33","326.82","1003.90","0.36",
"BLOCK 910 (CIANO)","2019-01-03","17:00:00","19.98","22.63","17.23","34.15","0.00","22.11","6.48","276.54","1003.88","0.21",
"BLOCK 910 (CIANO)","2019-01-03","18:00:00","15.57","17.23","14.22","48.15","0.00","0.16","5.26","271.05","1004.07","0.10",
"BLOCK 910 (CIANO)","2019-01-03","19:00:00","13.41","14.21","12.84","58.17","0.00","0.00","5.54","268.66","1004.36","0.09",
"BLOCK 910 (CIANO)","2019-01-03","20:00:00","12.05","12.84","11.34","68.24","0.00","0.00","3.80","284.62","1004.87","0.07",
"BLOCK 910 (CIANO)","2019-01-03","21:00:00","10.36","11.59","9.60","76.53","0.00","0.00","1.89","329.15","1005.12","0.03",
"BLOCK 910 (CIANO)","2019-01-03","22:00:00","9.17","10.62","6.58","77.45","0.00","0.00","1.10","341.56","1004.94","0.02",
"BLOCK 910 (CIANO)","2019-01-03","23:00:00","6.60","7.92","5.26","82.28","0.00","0.00","1.69","140.65","1004.73","0.02",
"BLOCK 910 (CIANO)","2019-01-04","00:00:00","7.08","8.31","5.20","84.21","0.00","0.00","2.67","243.70","1004.77","0.00",
"BLOCK 910 (CIANO)","2019-01-04","01:00:00","4.91","5.82","4.21","87.30","0.00","0.00","1.73","43.58","1004.73","0",
"BLOCK 910 (CIANO)","2019-01-04","02:00:00","4.77","5.56","4.13","90.32","0.00","0.00","1.47","1.32","1004.70","0",
"BLOCK 910 (CIANO)","2019-01-04","03:00:00","5.47","6.39","4.77","90.52","0.00","0.00","2.10","291.71","1004.63","0",
"BLOCK 910 (CIANO)","2019-01-04","04:00:00","6.18","6.75","5.36","73.76","0.00","0.00","4.66","281.62","1004.30","0.03",
"BLOCK 910 (CIANO)","2019-01-04","05:00:00","6.43","6.73","5.92","60.94","0.00","0.00","5.21","286.87","1004.09","0.06",
"BLOCK 910 (CIANO)","2019-01-04","06:00:00","6.06","6.64","5.61","61.78","0.00","0.00","5.63","286.56","1004.19","0.06",
"BLOCK 910 (CIANO)","2019-01-04","07:00:00","6.17","7.42","5.02","61.61","0.00","45.69","2.56","340.71","1004.82","0.03",
"BLOCK 910 (CIANO)","2019-01-04","08:00:00","9.26","11.37","7.39","58.19","0.00","229.60","2.55","5.27","1005.57","0.11",
"BLOCK 910 (CIANO)","2019-01-04","09:00:00","14.21","16.91","11.39","47.96","0.00","403.55","5.96","1.11","1006.13","0.25",
"BLOCK 910 (CIANO)","2019-01-04","10:00:00","18.25","19.80","16.56","37.64","0.00","533.95","6.22","353.81","1006.17","0.38",
"BLOCK 910 (CIANO)","2019-01-04","11:00:00","21.49","22.97","19.60","30.77","0.00","610.00","3.31","336.77","1005.46","0.44",
"BLOCK 910 (CIANO)","2019-01-04","12:00:00","23.86","24.95","22.95","28.12","0.00","624.97","4.77","300.97","1004.38","0.51",
"BLOCK 910 (CIANO)","2019-01-04","13:00:00","25.81","26.80","24.72","25.38","0.00","583.40","4.87","268.37","1003.56","0.53",
"BLOCK 910 (CIANO)","2019-01-04","14:00:00","26.78","27.26","26.42","25.66","0.00","481.37","7.44","259.10","1003.20","0.54",
"BLOCK 910 (CIANO)","2019-01-04","15:00:00","26.45","26.85","26.06","25.63","0.00","332.42","8.45","260.65","1003.26","0.49",
"BLOCK 910 (CIANO)","2019-01-04","16:00:00","25.14","26.34","23.53","31.28","0.00","178.95","9.04","265.34","1003.34","0.39",
"BLOCK 910 (CIANO)","2019-01-04","17:00:00","21.57","23.55","19.26","41.56","0.00","40.13","7.23","264.98","1003.45","0.22",
"BLOCK 910 (CIANO)","2019-01-04","18:00:00","17.93","19.28","16.50","49.03","0.00","0.06","4.23","264.66","1003.59","0.09",
"BLOCK 910 (CIANO)","2019-01-04","19:00:00","15.61","16.52","14.81","58.60","0.00","0.00","3.94","271.31","1003.98","0.07",
"BLOCK 910 (CIANO)","2019-01-04","20:00:00","12.88","14.81","10.72","65.13","0.00","0.00","1.78","343.50","1004.32","0.05",
"BLOCK 910 (CIANO)","2019-01-04","21:00:00","10.59","11.03","10.22","73.53","0.00","0.00","1.11","23.79","1004.56","0.03",
"BLOCK 910 (CIANO)","2019-01-04","22:00:00","11.29","13.25","10.36","78.73","0.00","0.00","1.60","240.74","1004.94","0.03",
"BLOCK 910 (CIANO)","2019-01-04","23:00:00","10.42","13.24","9.10","84.34","0.00","0.00","1.28","109.73","1004.61","0.02",
"BLOCK 910 (CIANO)","2019-01-05","00:00:00","8.97","9.39","8.39","90.13","0.00","0.00","1.59","123.01","1004.27","0",
"BLOCK 910 (CIANO)","2019-01-05","01:00:00","8.98","9.80","7.22","92.72","0.00","0.00","2.54","158.27","1004.30","0",
"BLOCK 910 (CIANO)","2019-01-05","02:00:00","8.37","8.94","7.70","84.20","0.00","0.00","4.40","157.33","1004.25","0.01",
"BLOCK 910 (CIANO)","2019-01-05","03:00:00","8.49","9.11","7.60","77.54","0.00","0.00","2.08","160.98","1003.87","0.01",
"BLOCK 910 (CIANO)","2019-01-05","04:00:00","6.73","7.68","6.27","79.53","0.00","0.00","1.77","70.77","1003.45","0.00",
"BLOCK 910 (CIANO)","2019-01-05","05:00:00","7.94","8.67","6.67","79.62","0.00","0.00","1.90","18.34","1003.02","0.00",
"BLOCK 910 (CIANO)","2019-01-05","06:00:00","8.29","8.95","7.80","80.99","0.00","0.00","2.91","46.24","1002.85","0.01",
"BLOCK 910 (CIANO)","2019-01-05","07:00:00","9.40","10.57","8.93","82.35","0.00","32.50","1.05","258.51","1003.67","0",
"BLOCK 910 (CIANO)","2019-01-05","08:00:00","12.73","15.77","10.34","73.84","0.00","219.62","2.91","135.99","1004.68","0.10",
"BLOCK 910 (CIANO)","2019-01-05","09:00:00","16.94","17.65","15.76","57.96","0.00","225.32","2.00","111.38","1005.81","0.14",
"BLOCK 910 (CIANO)","2019-01-05","10:00:00","18.71","20.04","17.27","53.16","0.00","309.58","3.28","79.57","1006.27","0.22",
"BLOCK 910 (CIANO)","2019-01-05","11:00:00","22.25","24.07","19.88","43.18","0.00","523.12","3.87","120.07","1005.83","0.38",
"BLOCK 910 (CIANO)","2019-01-05","12:00:00","23.55","24.75","22.75","37.16","0.00","361.65","3.44","187.69","1005.06","0.32",
"BLOCK 910 (CIANO)","2019-01-05","13:00:00","24.99","25.81","23.27","35.16","0.00","588.95","5.40","150.74","1004.26","0.50",
"BLOCK 910 (CIANO)","2019-01-05","14:00:00","25.19","26.48","24.68","36.16","0.00","297.57","7.13","176.05","1003.94","0.39",
"BLOCK 910 (CIANO)","2019-01-05","15:00:00","24.14","24.83","23.12","40.13","0.00","122.85","7.48","217.51","1004.33","0.29",
"BLOCK 910 (CIANO)","2019-01-05","16:00:00","22.55","23.17","22.12","45.09","0.00","75.90","7.09","226.29","1004.84","0.22",
"BLOCK 910 (CIANO)","2019-01-05","17:00:00","21.39","22.15","20.66","48.09","0.00","16.30","3.35","214.43","1005.19","0.09",
"BLOCK 910 (CIANO)","2019-01-05","18:00:00","20.09","20.67","19.30","56.54","0.00","0.02","3.89","229.84","1005.53","0.07",
"BLOCK 910 (CIANO)","2019-01-05","19:00:00","18.71","19.33","18.23","64.57","0.00","0.00","3.48","295.20","1005.73","0.06",
"BLOCK 910 (CIANO)","2019-01-05","20:00:00","17.96","18.26","17.68","66.47","0.00","0.00","3.15","349.48","1005.56","0.08",
"BLOCK 910 (CIANO)","2019-01-05","21:00:00","17.49","17.83","16.90","67.69","0.00","0.00","2.60","277.84","1005.50","0.07",
"BLOCK 910 (CIANO)","2019-01-05","22:00:00","16.73","16.98","15.98","71.69","0.00","0.00","0.23","251.91","1005.22","0.02",
"BLOCK 910 (CIANO)","2019-01-05","23:00:00","15.95","16.14","15.62","75.76","0.00","0.00","3.57","243.41","1005.20","0.06",
